condition,policy,seed,budget,n_query_observations,unique_queries,unique_registry_units,explicit_construct_families,point_count,point_coverage,not_applicable_count,eligibility_coverage,unknown_count,unknown_rate,analysis_errors,full_point_pairs,full_point_agreement,full_state_agreement,point_not_supported_by_full,independent_truth_n,independent_answered_n,independent_correct_n,independent_truth_coverage,independent_selective_accuracy,independent_eligibility_n,independent_eligibility_coverage,independent_eligibility_accuracy,mean_acquired_families,mean_added_json_bytes
five_missing,contract_guided,0,2,235,235,36,9,94,0.4,64,0.948936170212766,77,0.3276595744680851,0,94,1.0,0.8638297872340426,0,128,94,94,0.734375,1.0,229,0.9737991266375546,1.0,1.1531914893617021,1268.404255319149
five_missing,contract_guided,0,3,235,235,36,9,122,0.5191489361702127,64,0.948936170212766,49,0.20851063829787234,0,122,1.0,0.9829787234042553,0,128,122,122,0.953125,1.0,229,0.9737991266375546,1.0,1.4808510638297872,1943.2510638297872
five_missing,contract_guided,0,4,235,235,36,9,125,0.5319148936170213,64,0.948936170212766,46,0.19574468085106383,0,125,1.0,0.9957446808510638,0,128,125,125,0.9765625,1.0,229,0.9737991266375546,1.0,1.6893617021276597,2095.3531914893615
five_missing,contract_guided,0,5,235,235,36,9,126,0.5361702127659574,64,0.948936170212766,45,0.19148936170212766,0,126,1.0,1.0,0,128,126,126,0.984375,1.0,229,0.9737991266375546,1.0,1.8851063829787233,2296.425531914894
five_missing,contract_guided,0,6,235,235,36,9,126,0.5361702127659574,64,0.948936170212766,45,0.19148936170212766,0,126,1.0,1.0,0,128,126,126,0.984375,1.0,229,0.9737991266375546,1.0,1.8851063829787233,2296.425531914894
five_missing,contract_guided,0,7,235,235,36,9,126,0.5361702127659574,64,0.948936170212766,45,0.19148936170212766,0,126,1.0,1.0,0,128,126,126,0.984375,1.0,229,0.9737991266375546,1.0,1.8851063829787233,2296.425531914894
five_missing,contract_guided,0,8,235,235,36,9,126,0.5361702127659574,64,0.948936170212766,45,0.19148936170212766,0,126,1.0,1.0,0,128,126,126,0.984375,1.0,229,0.9737991266375546,1.0,1.8851063829787233,2296.425531914894
five_missing,contract_guided,0,9,235,235,36,9,126,0.5361702127659574,64,0.948936170212766,45,0.19148936170212766,0,126,1.0,1.0,0,128,126,126,0.984375,1.0,229,0.9737991266375546,1.0,1.8851063829787233,2296.425531914894
five_missing,global_fixed,0,0,235,235,36,9,29,0.12340425531914893,47,0.8297872340425532,159,0.676595744680851,0,29,1.0,0.4978723404255319,0,128,29,29,0.2265625,1.0,229,0.851528384279476,1.0,0,0
five_missing,global_fixed,0,1,235,235,36,9,47,0.2,50,0.8553191489361702,138,0.5872340425531914,0,47,1.0,0.5957446808510638,0,128,47,47,0.3671875,1.0,229,0.8777292576419214,1.0,0.676595744680851,930.3787234042553
five_missing,global_fixed,0,2,235,235,36,9,72,0.30638297872340425,55,0.8978723404255319,108,0.4595744680851064,0,72,1.0,0.7319148936170212,0,128,72,72,0.5625,1.0,229,0.9213973799126638,1.0,1.2638297872340425,1968.1872340425532
five_missing,global_fixed,0,3,235,235,36,9,94,0.4,60,0.9276595744680851,81,0.3446808510638298,0,94,1.0,0.8468085106382979,0,128,94,94,0.734375,1.0,229,0.9519650655021834,1.0,1.7234042553191489,2948.91914893617
five_missing,global_fixed,0,4,235,235,36,9,121,0.5148936170212766,64,0.948936170212766,50,0.2127659574468085,0,121,1.0,0.9787234042553191,0,128,121,121,0.9453125,1.0,229,0.9737991266375546,1.0,2.068085106382979,3408.6510638297873
five_missing,global_fixed,0,5,235,235,36,9,126,0.5361702127659574,64,0.948936170212766,45,0.19148936170212766,0,126,1.0,1.0,0,128,126,126,0.984375,1.0,229,0.9737991266375546,1.0,2.2808510638297874,3481.3489361702127
five_missing,global_fixed,0,6,235,235,36,9,126,0.5361702127659574,64,0.948936170212766,45,0.19148936170212766,0,126,1.0,1.0,0,128,126,126,0.984375,1.0,229,0.9737991266375546,1.0,2.2808510638297874,3481.3489361702127
five_missing,global_fixed,0,7,235,235,36,9,126,0.5361702127659574,64,0.948936170212766,45,0.19148936170212766,0,126,1.0,1.0,0,128,126,126,0.984375,1.0,229,0.9737991266375546,1.0,2.2808510638297874,3481.3489361702127
five_missing,global_fixed,0,8,235,235,36,9,126,0.5361702127659574,64,0.948936170212766,45,0.19148936170212766,0,126,1.0,1.0,0,128,126,126,0.984375,1.0,229,0.9737991266375546,1.0,2.2808510638297874,3481.3489361702127
five_missing,global_fixed,0,9,235,235,36,9,126,0.5361702127659574,64,0.948936170212766,45,0.19148936170212766,0,126,1.0,1.0,0,128,126,126,0.984375,1.0,229,0.9737991266375546,1.0,2.2808510638297874,3481.3489361702127
five_missing,metric_fixed,0,0,235,235,36,9,29,0.12340425531914893,47,0.8297872340425532,159,0.676595744680851,0,29,1.0,0.4978723404255319,0,128,29,29,0.2265625,1.0,229,0.851528384279476,1.0,0,0
five_missing,metric_fixed,0,1,235,235,36,9,59,0.251063829787234,64,0.9446808510638298,112,0.4765957446808511,0,59,1.0,0.7148936170212766,0,128,59,59,0.4609375,1.0,229,0.9694323144104804,1.0,0.676595744680851,777.2893617021276
five_missing,metric_fixed,0,2,235,235,36,9,94,0.4,64,0.948936170212766,77,0.3276595744680851,0,94,1.0,0.8638297872340426,0,128,94,94,0.734375,1.0,229,0.9737991266375546,1.0,1.1531914893617021,1269.4212765957448
five_missing,metric_fixed,0,3,235,235,36,9,122,0.5191489361702127,64,0.948936170212766,49,0.20851063829787234,0,122,1.0,0.9829787234042553,0,128,122,122,0.953125,1.0,229,0.9737991266375546,1.0,1.4808510638297872,1943.6468085106383
five_missing,metric_fixed,0,4,235,235,36,9,125,0.5319148936170213,64,0.948936170212766,46,0.19574468085106383,0,125,1.0,0.9957446808510638,0,128,125,125,0.9765625,1.0,229,0.9737991266375546,1.0,1.6893617021276597,2115.995744680851
five_missing,metric_fixed,0,5,235,235,36,9,126,0.5361702127659574,64,0.948936170212766,45,0.19148936170212766,0,126,1.0,1.0,0,128,126,126,0.984375,1.0,229,0.9737991266375546,1.0,1.8851063829787233,2296.425531914894
five_missing,metric_fixed,0,6,235,235,36,9,126,0.5361702127659574,64,0.948936170212766,45,0.19148936170212766,0,126,1.0,1.0,0,128,126,126,0.984375,1.0,229,0.9737991266375546,1.0,1.8851063829787233,2296.425531914894
five_missing,metric_fixed,0,7,235,235,36,9,126,0.5361702127659574,64,0.948936170212766,45,0.19148936170212766,0,126,1.0,1.0,0,128,126,126,0.984375,1.0,229,0.9737991266375546,1.0,1.8851063829787233,2296.425531914894
five_missing,metric_fixed,0,8,235,235,36,9,126,0.5361702127659574,64,0.948936170212766,45,0.19148936170212766,0,126,1.0,1.0,0,128,126,126,0.984375,1.0,229,0.9737991266375546,1.0,1.8851063829787233,2296.425531914894
five_missing,metric_fixed,0,9,235,235,36,9,126,0.5361702127659574,64,0.948936170212766,45,0.19148936170212766,0,126,1.0,1.0,0,128,126,126,0.984375,1.0,229,0.9737991266375546,1.0,1.8851063829787233,2296.425531914894
five_missing,random,19101,0,235,235,36,9,29,0.12340425531914893,47,0.8297872340425532,159,0.676595744680851,0,29,1.0,0.4978723404255319,0,128,29,29,0.2265625,1.0,229,0.851528384279476,1.0,0,0
five_missing,random,19101,1,235,235,36,9,40,0.1702127659574468,48,0.8468085106382979,147,0.625531914893617,0,40,1.0,0.5574468085106383,0,128,40,40,0.3125,1.0,229,0.868995633187773,1.0,0.676595744680851,617.736170212766
five_missing,random,19101,2,235,235,36,9,51,0.2170212765957447,54,0.8808510638297873,130,0.5531914893617021,0,51,1.0,0.6340425531914894,0,128,51,51,0.3984375,1.0,229,0.9039301310043668,1.0,1.3021276595744682,1401.0808510638299
five_missing,random,19101,3,235,235,36,9,70,0.2978723404255319,56,0.9063829787234042,109,0.46382978723404256,0,70,1.0,0.7276595744680852,0,128,70,70,0.546875,1.0,229,0.9301310043668122,1.0,1.8553191489361702,2166.6255319148936
five_missing,random,19101,4,235,235,36,9,98,0.41702127659574467,59,0.9191489361702128,78,0.33191489361702126,0,98,1.0,0.8595744680851064,0,128,98,98,0.765625,1.0,229,0.9432314410480349,1.0,2.3191489361702127,2800.187234042553
five_missing,random,19101,5,235,235,36,9,126,0.5361702127659574,64,0.948936170212766,45,0.19148936170212766,0,126,1.0,1.0,0,128,126,126,0.984375,1.0,229,0.9737991266375546,1.0,2.651063829787234,3311.6170212765956
five_missing,random,19101,6,235,235,36,9,126,0.5361702127659574,64,0.948936170212766,45,0.19148936170212766,0,126,1.0,1.0,0,128,126,126,0.984375,1.0,229,0.9737991266375546,1.0,2.651063829787234,3311.6170212765956
five_missing,random,19101,7,235,235,36,9,126,0.5361702127659574,64,0.948936170212766,45,0.19148936170212766,0,126,1.0,1.0,0,128,126,126,0.984375,1.0,229,0.9737991266375546,1.0,2.651063829787234,3311.6170212765956
five_missing,random,19101,8,235,235,36,9,126,0.5361702127659574,64,0.948936170212766,45,0.19148936170212766,0,126,1.0,1.0,0,128,126,126,0.984375,1.0,229,0.9737991266375546,1.0,2.651063829787234,3311.6170212765956
five_missing,random,19101,9,235,235,36,9,126,0.5361702127659574,64,0.948936170212766,45,0.19148936170212766,0,126,1.0,1.0,0,128,126,126,0.984375,1.0,229,0.9737991266375546,1.0,2.651063829787234,3311.6170212765956
five_missing,random,19102,0,235,235,36,9,29,0.12340425531914893,47,0.8297872340425532,159,0.676595744680851,0,29,1.0,0.4978723404255319,0,128,29,29,0.2265625,1.0,229,0.851528384279476,1.0,0,0
five_missing,random,19102,1,235,235,36,9,45,0.19148936170212766,51,0.8595744680851064,139,0.5914893617021276,0,45,1.0,0.5914893617021276,0,128,45,45,0.3515625,1.0,229,0.8820960698689956,1.0,0.676595744680851,879.9957446808511
five_missing,random,19102,2,235,235,36,9,61,0.25957446808510637,52,0.8680851063829788,122,0.5191489361702127,0,61,1.0,0.6638297872340425,0,128,61,61,0.4765625,1.0,229,0.8908296943231441,1.0,1.2680851063829788,1882.1914893617022
five_missing,random,19102,3,235,235,36,9,77,0.3276595744680851,54,0.8851063829787233,104,0.4425531914893617,0,77,1.0,0.7404255319148936,0,128,77,77,0.6015625,1.0,229,0.9082969432314411,1.0,1.7872340425531914,2377.378723404255
five_missing,random,19102,4,235,235,36,9,100,0.425531914893617,60,0.9191489361702128,75,0.3191489361702128,0,100,1.0,0.8680851063829788,0,128,100,100,0.78125,1.0,229,0.9432314410480349,1.0,2.2297872340425533,3013.31914893617
five_missing,random,19102,5,235,235,36,9,126,0.5361702127659574,64,0.948936170212766,45,0.19148936170212766,0,126,1.0,1.0,0,128,126,126,0.984375,1.0,229,0.9737991266375546,1.0,2.548936170212766,3494.3021276595746
five_missing,random,19102,6,235,235,36,9,126,0.5361702127659574,64,0.948936170212766,45,0.19148936170212766,0,126,1.0,1.0,0,128,126,126,0.984375,1.0,229,0.9737991266375546,1.0,2.548936170212766,3494.3021276595746
five_missing,random,19102,7,235,235,36,9,126,0.5361702127659574,64,0.948936170212766,45,0.19148936170212766,0,126,1.0,1.0,0,128,126,126,0.984375,1.0,229,0.9737991266375546,1.0,2.548936170212766,3494.3021276595746
five_missing,random,19102,8,235,235,36,9,126,0.5361702127659574,64,0.948936170212766,45,0.19148936170212766,0,126,1.0,1.0,0,128,126,126,0.984375,1.0,229,0.9737991266375546,1.0,2.548936170212766,3494.3021276595746
five_missing,random,19102,9,235,235,36,9,126,0.5361702127659574,64,0.948936170212766,45,0.19148936170212766,0,126,1.0,1.0,0,128,126,126,0.984375,1.0,229,0.9737991266375546,1.0,2.548936170212766,3494.3021276595746
five_missing,random,19103,0,235,235,36,9,29,0.12340425531914893,47,0.8297872340425532,159,0.676595744680851,0,29,1.0,0.4978723404255319,0,128,29,29,0.2265625,1.0,229,0.851528384279476,1.0,0,0
five_missing,random,19103,1,235,235,36,9,39,0.16595744680851063,51,0.851063829787234,145,0.6170212765957447,0,39,1.0,0.5617021276595745,0,128,39,39,0.3046875,1.0,229,0.8733624454148472,1.0,0.676595744680851,858.5531914893617
five_missing,random,19103,2,235,235,36,9,57,0.2425531914893617,54,0.8765957446808511,124,0.5276595744680851,0,57,1.0,0.6510638297872341,0,128,57,57,0.4453125,1.0,229,0.8995633187772926,1.0,1.2936170212765958,1610.7531914893616
five_missing,random,19103,3,235,235,36,9,73,0.31063829787234043,58,0.902127659574468,104,0.4425531914893617,0,73,1.0,0.7404255319148936,0,128,73,73,0.5703125,1.0,229,0.925764192139738,1.0,1.8212765957446808,2365.9063829787233
five_missing,random,19103,4,235,235,36,9,93,0.39574468085106385,63,0.9361702127659575,79,0.33617021276595743,0,93,1.0,0.8553191489361702,0,128,93,93,0.7265625,1.0,229,0.9606986899563319,1.0,2.2638297872340427,2829.0382978723405
five_missing,random,19103,5,235,235,36,9,126,0.5361702127659574,64,0.948936170212766,45,0.19148936170212766,0,126,1.0,1.0,0,128,126,126,0.984375,1.0,229,0.9737991266375546,1.0,2.6,3340.0382978723405
five_missing,random,19103,6,235,235,36,9,126,0.5361702127659574,64,0.948936170212766,45,0.19148936170212766,0,126,1.0,1.0,0,128,126,126,0.984375,1.0,229,0.9737991266375546,1.0,2.6,3340.0382978723405
five_missing,random,19103,7,235,235,36,9,126,0.5361702127659574,64,0.948936170212766,45,0.19148936170212766,0,126,1.0,1.0,0,128,126,126,0.984375,1.0,229,0.9737991266375546,1.0,2.6,3340.0382978723405
five_missing,random,19103,8,235,235,36,9,126,0.5361702127659574,64,0.948936170212766,45,0.19148936170212766,0,126,1.0,1.0,0,128,126,126,0.984375,1.0,229,0.9737991266375546,1.0,2.6,3340.0382978723405
five_missing,random,19103,9,235,235,36,9,126,0.5361702127659574,64,0.948936170212766,45,0.19148936170212766,0,126,1.0,1.0,0,128,126,126,0.984375,1.0,229,0.9737991266375546,1.0,2.6,3340.0382978723405
five_missing,random,19104,0,235,235,36,9,29,0.12340425531914893,47,0.8297872340425532,159,0.676595744680851,0,29,1.0,0.4978723404255319,0,128,29,29,0.2265625,1.0,229,0.851528384279476,1.0,0,0
five_missing,random,19104,1,235,235,36,9,39,0.16595744680851063,52,0.8595744680851064,144,0.6127659574468085,0,39,1.0,0.5617021276595745,0,128,39,39,0.3046875,1.0,229,0.8820960698689956,1.0,0.676595744680851,1161.6808510638298
five_missing,random,19104,2,235,235,36,9,61,0.25957446808510637,54,0.8680851063829788,120,0.5106382978723404,0,61,1.0,0.6638297872340425,0,128,61,61,0.4765625,1.0,229,0.8908296943231441,1.0,1.2893617021276595,1892.004255319149
five_missing,random,19104,3,235,235,36,9,81,0.3446808510638298,56,0.8893617021276595,98,0.41702127659574467,0,81,1.0,0.7617021276595745,0,128,81,81,0.6328125,1.0,229,0.9126637554585153,1.0,1.8,2674.1446808510636
five_missing,random,19104,4,235,235,36,9,100,0.425531914893617,58,0.902127659574468,77,0.3276595744680851,0,100,1.0,0.8553191489361702,0,128,100,100,0.78125,1.0,229,0.925764192139738,1.0,2.217021276595745,3475.655319148936
five_missing,random,19104,5,235,235,36,9,126,0.5361702127659574,64,0.948936170212766,45,0.19148936170212766,0,126,1.0,1.0,0,128,126,126,0.984375,1.0,229,0.9737991266375546,1.0,2.5446808510638297,3875.8468085106383
five_missing,random,19104,6,235,235,36,9,126,0.5361702127659574,64,0.948936170212766,45,0.19148936170212766,0,126,1.0,1.0,0,128,126,126,0.984375,1.0,229,0.9737991266375546,1.0,2.5446808510638297,3875.8468085106383
five_missing,random,19104,7,235,235,36,9,126,0.5361702127659574,64,0.948936170212766,45,0.19148936170212766,0,126,1.0,1.0,0,128,126,126,0.984375,1.0,229,0.9737991266375546,1.0,2.5446808510638297,3875.8468085106383
five_missing,random,19104,8,235,235,36,9,126,0.5361702127659574,64,0.948936170212766,45,0.19148936170212766,0,126,1.0,1.0,0,128,126,126,0.984375,1.0,229,0.9737991266375546,1.0,2.5446808510638297,3875.8468085106383
five_missing,random,19104,9,235,235,36,9,126,0.5361702127659574,64,0.948936170212766,45,0.19148936170212766,0,126,1.0,1.0,0,128,126,126,0.984375,1.0,229,0.9737991266375546,1.0,2.5446808510638297,3875.8468085106383
five_missing,random,19105,0,235,235,36,9,29,0.12340425531914893,47,0.8297872340425532,159,0.676595744680851,0,29,1.0,0.4978723404255319,0,128,29,29,0.2265625,1.0,229,0.851528384279476,1.0,0,0
five_missing,random,19105,1,235,235,36,9,40,0.1702127659574468,48,0.8382978723404255,147,0.625531914893617,0,40,1.0,0.548936170212766,0,128,40,40,0.3125,1.0,229,0.8602620087336245,1.0,0.676595744680851,721.3319148936171
five_missing,random,19105,2,235,235,36,9,56,0.23829787234042554,48,0.8425531914893617,131,0.5574468085106383,0,56,1.0,0.6212765957446809,0,128,56,56,0.4375,1.0,229,0.8646288209606987,1.0,1.3021276595744682,1711.736170212766
five_missing,random,19105,3,235,235,36,9,77,0.3276595744680851,52,0.8680851063829788,106,0.451063829787234,0,77,1.0,0.7361702127659574,0,128,77,77,0.6015625,1.0,229,0.8908296943231441,1.0,1.8595744680851063,2413.668085106383
five_missing,random,19105,4,235,235,36,9,93,0.39574468085106385,62,0.9319148936170213,80,0.3404255319148936,0,93,1.0,0.851063829787234,0,128,93,93,0.7265625,1.0,229,0.9563318777292577,1.0,2.3106382978723405,2993.148936170213
five_missing,random,19105,5,235,235,36,9,126,0.5361702127659574,64,0.948936170212766,45,0.19148936170212766,0,126,1.0,1.0,0,128,126,126,0.984375,1.0,229,0.9737991266375546,1.0,2.651063829787234,3482.927659574468
five_missing,random,19105,6,235,235,36,9,126,0.5361702127659574,64,0.948936170212766,45,0.19148936170212766,0,126,1.0,1.0,0,128,126,126,0.984375,1.0,229,0.9737991266375546,1.0,2.651063829787234,3482.927659574468
five_missing,random,19105,7,235,235,36,9,126,0.5361702127659574,64,0.948936170212766,45,0.19148936170212766,0,126,1.0,1.0,0,128,126,126,0.984375,1.0,229,0.9737991266375546,1.0,2.651063829787234,3482.927659574468
five_missing,random,19105,8,235,235,36,9,126,0.5361702127659574,64,0.948936170212766,45,0.19148936170212766,0,126,1.0,1.0,0,128,126,126,0.984375,1.0,229,0.9737991266375546,1.0,2.651063829787234,3482.927659574468
five_missing,random,19105,9,235,235,36,9,126,0.5361702127659574,64,0.948936170212766,45,0.19148936170212766,0,126,1.0,1.0,0,128,126,126,0.984375,1.0,229,0.9737991266375546,1.0,2.651063829787234,3482.927659574468
five_missing,random,19106,0,235,235,36,9,29,0.12340425531914893,47,0.8297872340425532,159,0.676595744680851,0,29,1.0,0.4978723404255319,0,128,29,29,0.2265625,1.0,229,0.851528384279476,1.0,0,0
five_missing,random,19106,1,235,235,36,9,34,0.14468085106382977,52,0.8553191489361702,149,0.6340425531914894,0,34,1.0,0.5404255319148936,0,128,34,34,0.265625,1.0,229,0.8777292576419214,1.0,0.676595744680851,953.7744680851064
five_missing,random,19106,2,235,235,36,9,46,0.19574468085106383,54,0.8680851063829788,135,0.574468085106383,0,46,1.0,0.6,0,128,46,46,0.359375,1.0,229,0.8908296943231441,1.0,1.3106382978723403,1823.2723404255319
five_missing,random,19106,3,235,235,36,9,75,0.3191489361702128,57,0.902127659574468,103,0.43829787234042555,0,75,1.0,0.7446808510638298,0,128,75,75,0.5859375,1.0,229,0.925764192139738,1.0,1.8851063829787233,2385.7106382978723
five_missing,random,19106,4,235,235,36,9,99,0.42127659574468085,62,0.9319148936170213,74,0.3148936170212766,0,99,1.0,0.8723404255319149,0,128,99,99,0.7734375,1.0,229,0.9563318777292577,1.0,2.323404255319149,3067.0978723404255
five_missing,random,19106,5,235,235,36,9,126,0.5361702127659574,64,0.948936170212766,45,0.19148936170212766,0,126,1.0,1.0,0,128,126,126,0.984375,1.0,229,0.9737991266375546,1.0,2.6382978723404253,3480.008510638298
five_missing,random,19106,6,235,235,36,9,126,0.5361702127659574,64,0.948936170212766,45,0.19148936170212766,0,126,1.0,1.0,0,128,126,126,0.984375,1.0,229,0.9737991266375546,1.0,2.6382978723404253,3480.008510638298
five_missing,random,19106,7,235,235,36,9,126,0.5361702127659574,64,0.948936170212766,45,0.19148936170212766,0,126,1.0,1.0,0,128,126,126,0.984375,1.0,229,0.9737991266375546,1.0,2.6382978723404253,3480.008510638298
five_missing,random,19106,8,235,235,36,9,126,0.5361702127659574,64,0.948936170212766,45,0.19148936170212766,0,126,1.0,1.0,0,128,126,126,0.984375,1.0,229,0.9737991266375546,1.0,2.6382978723404253,3480.008510638298
five_missing,random,19106,9,235,235,36,9,126,0.5361702127659574,64,0.948936170212766,45,0.19148936170212766,0,126,1.0,1.0,0,128,126,126,0.984375,1.0,229,0.9737991266375546,1.0,2.6382978723404253,3480.008510638298
five_missing,random,19107,0,235,235,36,9,29,0.12340425531914893,47,0.8297872340425532,159,0.676595744680851,0,29,1.0,0.4978723404255319,0,128,29,29,0.2265625,1.0,229,0.851528384279476,1.0,0,0
five_missing,random,19107,1,235,235,36,9,38,0.16170212765957448,51,0.8553191489361702,146,0.6212765957446809,0,38,1.0,0.5531914893617021,0,128,38,38,0.296875,1.0,229,0.8777292576419214,1.0,0.676595744680851,833.6297872340425
five_missing,random,19107,2,235,235,36,9,55,0.23404255319148937,55,0.8808510638297873,125,0.5319148936170213,0,55,1.0,0.6468085106382979,0,128,55,55,0.4296875,1.0,229,0.9039301310043668,1.0,1.297872340425532,1540.787234042553
five_missing,random,19107,3,235,235,36,9,75,0.3191489361702128,59,0.9106382978723404,101,0.4297872340425532,0,75,1.0,0.7574468085106383,0,128,75,75,0.5859375,1.0,229,0.9344978165938864,1.0,1.8297872340425532,2206.127659574468
five_missing,random,19107,4,235,235,36,9,98,0.41702127659574467,63,0.9319148936170213,74,0.3148936170212766,0,98,1.0,0.8723404255319149,0,128,98,98,0.765625,1.0,229,0.9563318777292577,1.0,2.2595744680851064,2834.004255319149
five_missing,random,19107,5,235,235,36,9,126,0.5361702127659574,64,0.948936170212766,45,0.19148936170212766,0,126,1.0,1.0,0,128,126,126,0.984375,1.0,229,0.9737991266375546,1.0,2.574468085106383,3338.6255319148936
five_missing,random,19107,6,235,235,36,9,126,0.5361702127659574,64,0.948936170212766,45,0.19148936170212766,0,126,1.0,1.0,0,128,126,126,0.984375,1.0,229,0.9737991266375546,1.0,2.574468085106383,3338.6255319148936
five_missing,random,19107,7,235,235,36,9,126,0.5361702127659574,64,0.948936170212766,45,0.19148936170212766,0,126,1.0,1.0,0,128,126,126,0.984375,1.0,229,0.9737991266375546,1.0,2.574468085106383,3338.6255319148936
five_missing,random,19107,8,235,235,36,9,126,0.5361702127659574,64,0.948936170212766,45,0.19148936170212766,0,126,1.0,1.0,0,128,126,126,0.984375,1.0,229,0.9737991266375546,1.0,2.574468085106383,3338.6255319148936
five_missing,random,19107,9,235,235,36,9,126,0.5361702127659574,64,0.948936170212766,45,0.19148936170212766,0,126,1.0,1.0,0,128,126,126,0.984375,1.0,229,0.9737991266375546,1.0,2.574468085106383,3338.6255319148936
five_missing,random,19108,0,235,235,36,9,29,0.12340425531914893,47,0.8297872340425532,159,0.676595744680851,0,29,1.0,0.4978723404255319,0,128,29,29,0.2265625,1.0,229,0.851528384279476,1.0,0,0
five_missing,random,19108,1,235,235,36,9,37,0.1574468085106383,52,0.8638297872340426,146,0.6212765957446809,0,37,1.0,0.5574468085106383,0,128,37,37,0.2890625,1.0,229,0.8864628820960698,1.0,0.676595744680851,754.2382978723405
five_missing,random,19108,2,235,235,36,9,51,0.2170212765957447,56,0.8936170212765957,128,0.5446808510638298,0,51,1.0,0.6340425531914894,0,128,51,51,0.3984375,1.0,229,0.9170305676855895,1.0,1.297872340425532,1394.2212765957447
five_missing,random,19108,3,235,235,36,9,74,0.3148936170212766,61,0.9319148936170213,100,0.425531914893617,0,74,1.0,0.7617021276595745,0,128,74,74,0.578125,1.0,229,0.9563318777292577,1.0,1.8425531914893618,1967.4170212765957
five_missing,random,19108,4,235,235,36,9,97,0.4127659574468085,64,0.9446808510638298,74,0.3148936170212766,0,97,1.0,0.8723404255319149,0,128,97,97,0.7578125,1.0,229,0.9694323144104804,1.0,2.2680851063829786,2664.8936170212764
five_missing,random,19108,5,235,235,36,9,126,0.5361702127659574,64,0.948936170212766,45,0.19148936170212766,0,126,1.0,1.0,0,128,126,126,0.984375,1.0,229,0.9737991266375546,1.0,2.5829787234042554,3282.451063829787
five_missing,random,19108,6,235,235,36,9,126,0.5361702127659574,64,0.948936170212766,45,0.19148936170212766,0,126,1.0,1.0,0,128,126,126,0.984375,1.0,229,0.9737991266375546,1.0,2.5829787234042554,3282.451063829787
five_missing,random,19108,7,235,235,36,9,126,0.5361702127659574,64,0.948936170212766,45,0.19148936170212766,0,126,1.0,1.0,0,128,126,126,0.984375,1.0,229,0.9737991266375546,1.0,2.5829787234042554,3282.451063829787
five_missing,random,19108,8,235,235,36,9,126,0.5361702127659574,64,0.948936170212766,45,0.19148936170212766,0,126,1.0,1.0,0,128,126,126,0.984375,1.0,229,0.9737991266375546,1.0,2.5829787234042554,3282.451063829787
five_missing,random,19108,9,235,235,36,9,126,0.5361702127659574,64,0.948936170212766,45,0.19148936170212766,0,126,1.0,1.0,0,128,126,126,0.984375,1.0,229,0.9737991266375546,1.0,2.5829787234042554,3282.451063829787
