condition,policy,seed,budget,metric,domain,n_query_observations,unique_queries,unique_registry_units,explicit_construct_families,point_count,point_coverage,not_applicable_count,eligibility_coverage,unknown_count,unknown_rate,analysis_errors,full_point_pairs,full_point_agreement,full_state_agreement,point_not_supported_by_full,independent_truth_n,independent_answered_n,independent_correct_n,independent_truth_coverage,independent_selective_accuracy,independent_eligibility_n,independent_eligibility_coverage,independent_eligibility_accuracy,mean_acquired_families,mean_added_json_bytes
all_nine_missing,random,19107,6,UEA,CONTROLLED_CONSTRUCT,99,99,32,8,34,0.3434343434343434,0,1.0,65,0.6565656565656566,0,34,1.0,0.3434343434343434,0,99,34,34,0.3434343434343434,1.0,99,1.0,1.0,5.565656565656566,5972.767676767677
all_nine_missing,random,19107,7,ALR,CONTROLLED_CONSTRUCT,76,76,36,9,7,0.09210526315789473,48,0.8157894736842105,21,0.27631578947368424,0,7,1.0,0.868421052631579,0,12,7,7,0.5833333333333334,1.0,76,0.8157894736842105,1.0,3.236842105263158,3024.3684210526317
all_nine_missing,random,19107,7,RIR,CONTROLLED_CONSTRUCT,24,24,4,4,3,0.125,9,0.625,12,0.5,0,3,1.0,0.75,0,8,3,3,0.375,1.0,18,0.8333333333333334,1.0,4.958333333333333,13329.958333333334
all_nine_missing,random,19107,7,TaskSuccess,CONTROLLED_CONSTRUCT,36,36,36,9,7,0.19444444444444445,0,1.0,29,0.8055555555555556,0,7,1.0,0.9444444444444444,0,9,7,7,0.7777777777777778,1.0,36,1.0,1.0,6.277777777777778,3254.9444444444443
all_nine_missing,random,19107,7,UEA,CONTROLLED_CONSTRUCT,99,99,32,8,56,0.5656565656565656,0,1.0,43,0.43434343434343436,0,56,1.0,0.5656565656565656,0,99,56,56,0.5656565656565656,1.0,99,1.0,1.0,6.222222222222222,6996.171717171717
all_nine_missing,random,19107,8,ALR,CONTROLLED_CONSTRUCT,76,76,36,9,8,0.10526315789473684,49,0.8552631578947368,19,0.25,0,8,1.0,0.9078947368421053,0,12,8,8,0.6666666666666666,1.0,76,0.8552631578947368,1.0,3.513157894736842,3177.0131578947367
all_nine_missing,random,19107,8,RIR,CONTROLLED_CONSTRUCT,24,24,4,4,6,0.25,10,0.7083333333333334,8,0.3333333333333333,0,6,1.0,0.9166666666666666,0,8,6,6,0.75,1.0,18,0.9444444444444444,1.0,5.458333333333333,14637.416666666666
all_nine_missing,random,19107,8,TaskSuccess,CONTROLLED_CONSTRUCT,36,36,36,9,7,0.19444444444444445,0,1.0,29,0.8055555555555556,0,7,1.0,0.9444444444444444,0,9,7,7,0.7777777777777778,1.0,36,1.0,1.0,7.083333333333333,4558.027777777777
all_nine_missing,random,19107,8,UEA,CONTROLLED_CONSTRUCT,99,99,32,8,76,0.7676767676767676,0,1.0,23,0.23232323232323232,0,76,1.0,0.7676767676767676,0,99,76,76,0.7676767676767676,1.0,99,1.0,1.0,6.656565656565657,7682.737373737374
all_nine_missing,random,19107,9,ALR,CONTROLLED_CONSTRUCT,76,76,36,9,10,0.13157894736842105,54,0.9210526315789473,12,0.15789473684210525,0,10,1.0,1.0,0,12,10,10,0.8333333333333334,1.0,76,0.9210526315789473,1.0,3.763157894736842,3717.5394736842104
all_nine_missing,random,19107,9,RIR,CONTROLLED_CONSTRUCT,24,24,4,4,8,0.3333333333333333,10,0.75,6,0.25,0,8,1.0,1.0,0,8,8,8,1.0,1.0,18,1.0,1.0,5.791666666666667,16584.875
all_nine_missing,random,19107,9,TaskSuccess,CONTROLLED_CONSTRUCT,36,36,36,9,9,0.25,0,1.0,27,0.75,0,9,1.0,1.0,0,9,9,9,1.0,1.0,36,1.0,1.0,7.888888888888889,5393.472222222223
all_nine_missing,random,19107,9,UEA,CONTROLLED_CONSTRUCT,99,99,32,8,99,1.0,0,1.0,0,0.0,0,99,1.0,1.0,0,99,99,99,1.0,1.0,99,1.0,1.0,6.888888888888889,8021.848484848485
all_nine_missing,random,19108,0,ALR,CONTROLLED_CONSTRUCT,76,76,36,9,0,0.0,32,0.42105263157894735,44,0.5789473684210527,0,0,,0.5,0,12,0,0,0.0,,76,0.42105263157894735,1.0,0,0
all_nine_missing,random,19108,0,RIR,CONTROLLED_CONSTRUCT,24,24,4,4,0,0.0,4,0.16666666666666666,20,0.8333333333333334,0,0,,0.4166666666666667,0,8,0,0,0.0,,18,0.2222222222222222,1.0,0,0
all_nine_missing,random,19108,0,TaskSuccess,CONTROLLED_CONSTRUCT,36,36,36,9,0,0.0,0,1.0,36,1.0,0,0,,0.75,0,9,0,0,0.0,,36,1.0,1.0,0,0
all_nine_missing,random,19108,0,UEA,CONTROLLED_CONSTRUCT,99,99,32,8,0,0.0,0,1.0,99,1.0,0,0,,0.0,0,99,0,0,0.0,,99,1.0,1.0,0,0
all_nine_missing,random,19108,1,ALR,CONTROLLED_CONSTRUCT,76,76,36,9,0,0.0,35,0.5131578947368421,41,0.5394736842105263,0,0,,0.5526315789473685,0,12,0,0,0.0,,76,0.5131578947368421,1.0,0.5789473684210527,139.07894736842104
all_nine_missing,random,19108,1,RIR,CONTROLLED_CONSTRUCT,24,24,4,4,0,0.0,5,0.25,19,0.7916666666666666,0,0,,0.4583333333333333,0,8,0,0,0.0,,18,0.3333333333333333,1.0,0.8333333333333334,1828.75
all_nine_missing,random,19108,1,TaskSuccess,CONTROLLED_CONSTRUCT,36,36,36,9,0,0.0,0,1.0,36,1.0,0,0,,0.75,0,9,0,0,0.0,,36,1.0,1.0,1,344.75
all_nine_missing,random,19108,1,UEA,CONTROLLED_CONSTRUCT,99,99,32,8,0,0.0,0,1.0,99,1.0,0,0,,0.0,0,99,0,0,0.0,,99,1.0,1.0,1,604.8888888888889
all_nine_missing,random,19108,2,ALR,CONTROLLED_CONSTRUCT,76,76,36,9,0,0.0,38,0.5526315789473685,38,0.5,0,0,,0.5921052631578947,0,12,0,0,0.0,,76,0.5526315789473685,1.0,1.118421052631579,710.078947368421
all_nine_missing,random,19108,2,RIR,CONTROLLED_CONSTRUCT,24,24,4,4,0,0.0,6,0.2916666666666667,18,0.75,0,0,,0.5,0,8,0,0,0.0,,18,0.3888888888888889,1.0,1.625,3124.2083333333335
all_nine_missing,random,19108,2,TaskSuccess,CONTROLLED_CONSTRUCT,36,36,36,9,0,0.0,0,1.0,36,1.0,0,0,,0.75,0,9,0,0,0.0,,36,1.0,1.0,2,876.6388888888889
all_nine_missing,random,19108,2,UEA,CONTROLLED_CONSTRUCT,99,99,32,8,0,0.0,0,1.0,99,1.0,0,0,,0.0,0,99,0,0,0.0,,99,1.0,1.0,2,1487.141414141414
all_nine_missing,random,19108,3,ALR,CONTROLLED_CONSTRUCT,76,76,36,9,0,0.0,42,0.6447368421052632,34,0.4473684210526316,0,0,,0.6578947368421053,0,12,0,0,0.0,,76,0.6447368421052632,1.0,1.618421052631579,1134.8552631578948
all_nine_missing,random,19108,3,RIR,CONTROLLED_CONSTRUCT,24,24,4,4,0,0.0,6,0.2916666666666667,18,0.75,0,0,,0.5,0,8,0,0,0.0,,18,0.3888888888888889,1.0,2.375,4882.375
all_nine_missing,random,19108,3,TaskSuccess,CONTROLLED_CONSTRUCT,36,36,36,9,0,0.0,0,1.0,36,1.0,0,0,,0.75,0,9,0,0,0.0,,36,1.0,1.0,3,1476.1666666666667
all_nine_missing,random,19108,3,UEA,CONTROLLED_CONSTRUCT,99,99,32,8,3,0.030303030303030304,0,1.0,96,0.9696969696969697,0,3,1.0,0.030303030303030304,0,99,3,3,0.030303030303030304,1.0,99,1.0,1.0,3,2871.121212121212
all_nine_missing,random,19108,4,ALR,CONTROLLED_CONSTRUCT,76,76,36,9,1,0.013157894736842105,47,0.7236842105263158,28,0.3684210526315789,0,1,1.0,0.75,0,12,1,1,0.08333333333333333,1.0,76,0.7236842105263158,1.0,2.0657894736842106,1454.4605263157894
all_nine_missing,random,19108,4,RIR,CONTROLLED_CONSTRUCT,24,24,4,4,1,0.041666666666666664,6,0.375,17,0.7083333333333334,0,1,1.0,0.5416666666666666,0,8,1,1,0.125,1.0,18,0.5,1.0,3.125,6917.291666666667
all_nine_missing,random,19108,4,TaskSuccess,CONTROLLED_CONSTRUCT,36,36,36,9,1,0.027777777777777776,0,1.0,35,0.9722222222222222,0,1,1.0,0.7777777777777778,0,9,1,1,0.1111111111111111,1.0,36,1.0,1.0,4,1786.638888888889
all_nine_missing,random,19108,4,UEA,CONTROLLED_CONSTRUCT,99,99,32,8,12,0.12121212121212122,0,1.0,87,0.8787878787878788,0,12,1.0,0.12121212121212122,0,99,12,12,0.12121212121212122,1.0,99,1.0,1.0,3.9696969696969697,4303.69696969697
all_nine_missing,random,19108,5,ALR,CONTROLLED_CONSTRUCT,76,76,36,9,1,0.013157894736842105,49,0.7763157894736842,26,0.34210526315789475,0,1,1.0,0.7894736842105263,0,12,1,1,0.08333333333333333,1.0,76,0.7763157894736842,1.0,2.4342105263157894,1682.4736842105262
all_nine_missing,random,19108,5,RIR,CONTROLLED_CONSTRUCT,24,24,4,4,2,0.08333333333333333,6,0.4166666666666667,16,0.6666666666666666,0,2,1.0,0.5833333333333334,0,8,2,2,0.25,1.0,18,0.5555555555555556,1.0,3.8333333333333335,9132.125
all_nine_missing,random,19108,5,TaskSuccess,CONTROLLED_CONSTRUCT,36,36,36,9,1,0.027777777777777776,0,1.0,35,0.9722222222222222,0,1,1.0,0.7777777777777778,0,9,1,1,0.1111111111111111,1.0,36,1.0,1.0,4.972222222222222,2041.2777777777778
all_nine_missing,random,19108,5,UEA,CONTROLLED_CONSTRUCT,99,99,32,8,24,0.24242424242424243,0,1.0,75,0.7575757575757576,0,24,1.0,0.24242424242424243,0,99,24,24,0.24242424242424243,1.0,99,1.0,1.0,4.848484848484849,5660.979797979798
all_nine_missing,random,19108,6,ALR,CONTROLLED_CONSTRUCT,76,76,36,9,5,0.06578947368421052,53,0.868421052631579,18,0.23684210526315788,0,5,1.0,0.8947368421052632,0,12,5,5,0.4166666666666667,1.0,76,0.868421052631579,1.0,2.776315789473684,1784.907894736842
all_nine_missing,random,19108,6,RIR,CONTROLLED_CONSTRUCT,24,24,4,4,2,0.08333333333333333,6,0.4583333333333333,16,0.6666666666666666,0,2,1.0,0.5833333333333334,0,8,2,2,0.25,1.0,18,0.6111111111111112,1.0,4.5,10557.583333333334
all_nine_missing,random,19108,6,TaskSuccess,CONTROLLED_CONSTRUCT,36,36,36,9,2,0.05555555555555555,0,1.0,34,0.9444444444444444,0,2,1.0,0.8055555555555556,0,9,2,2,0.2222222222222222,1.0,36,1.0,1.0,5.944444444444445,3223.5
all_nine_missing,random,19108,6,UEA,CONTROLLED_CONSTRUCT,99,99,32,8,35,0.35353535353535354,0,1.0,64,0.6464646464646465,0,35,1.0,0.35353535353535354,0,99,35,35,0.35353535353535354,1.0,99,1.0,1.0,5.606060606060606,6315.272727272727
all_nine_missing,random,19108,7,ALR,CONTROLLED_CONSTRUCT,76,76,36,9,7,0.09210526315789473,54,0.881578947368421,15,0.19736842105263158,0,7,1.0,0.9342105263157895,0,12,7,7,0.5833333333333334,1.0,76,0.881578947368421,1.0,3.013157894736842,2226.8947368421054
all_nine_missing,random,19108,7,RIR,CONTROLLED_CONSTRUCT,24,24,4,4,2,0.08333333333333333,8,0.5416666666666666,14,0.5833333333333334,0,2,1.0,0.6666666666666666,0,8,2,2,0.25,1.0,18,0.7222222222222222,1.0,5.166666666666667,11667.791666666666
all_nine_missing,random,19108,7,TaskSuccess,CONTROLLED_CONSTRUCT,36,36,36,9,3,0.08333333333333333,0,1.0,33,0.9166666666666666,0,3,1.0,0.8333333333333334,0,9,3,3,0.3333333333333333,1.0,36,1.0,1.0,6.888888888888889,4283.638888888889
all_nine_missing,random,19108,7,UEA,CONTROLLED_CONSTRUCT,99,99,32,8,58,0.5858585858585859,0,1.0,41,0.41414141414141414,0,58,1.0,0.5858585858585859,0,99,58,58,0.5858585858585859,1.0,99,1.0,1.0,6.252525252525253,6859.454545454545
all_nine_missing,random,19108,8,ALR,CONTROLLED_CONSTRUCT,76,76,36,9,8,0.10526315789473684,54,0.8947368421052632,14,0.18421052631578946,0,8,1.0,0.9473684210526315,0,12,8,8,0.6666666666666666,1.0,76,0.8947368421052632,1.0,3.210526315789474,2371.1447368421054
all_nine_missing,random,19108,8,RIR,CONTROLLED_CONSTRUCT,24,24,4,4,2,0.08333333333333333,10,0.625,12,0.5,0,2,1.0,0.75,0,8,2,2,0.25,1.0,18,0.8333333333333334,1.0,5.75,16903.541666666668
all_nine_missing,random,19108,8,TaskSuccess,CONTROLLED_CONSTRUCT,36,36,36,9,6,0.16666666666666666,0,1.0,30,0.8333333333333334,0,6,1.0,0.9166666666666666,0,9,6,6,0.6666666666666666,1.0,36,1.0,1.0,7.805555555555555,5490.222222222223
all_nine_missing,random,19108,8,UEA,CONTROLLED_CONSTRUCT,99,99,32,8,78,0.7878787878787878,0,1.0,21,0.21212121212121213,0,78,1.0,0.7878787878787878,0,99,78,78,0.7878787878787878,1.0,99,1.0,1.0,6.666666666666667,7559.171717171717
all_nine_missing,random,19108,9,ALR,CONTROLLED_CONSTRUCT,76,76,36,9,10,0.13157894736842105,54,0.9210526315789473,12,0.15789473684210525,0,10,1.0,1.0,0,12,10,10,0.8333333333333334,1.0,76,0.9210526315789473,1.0,3.3947368421052633,2662.1447368421054
all_nine_missing,random,19108,9,RIR,CONTROLLED_CONSTRUCT,24,24,4,4,8,0.3333333333333333,10,0.75,6,0.25,0,8,1.0,1.0,0,8,8,8,1.0,1.0,18,1.0,1.0,6.25,18937.208333333332
all_nine_missing,random,19108,9,TaskSuccess,CONTROLLED_CONSTRUCT,36,36,36,9,9,0.25,0,1.0,27,0.75,0,9,1.0,1.0,0,9,9,9,1.0,1.0,36,1.0,1.0,8.63888888888889,6006.888888888889
all_nine_missing,random,19108,9,UEA,CONTROLLED_CONSTRUCT,99,99,32,8,99,1.0,0,1.0,0,0.0,0,99,1.0,1.0,0,99,99,99,1.0,1.0,99,1.0,1.0,6.878787878787879,7792.363636363636
five_missing,contract_guided,0,0,ALR,CONTROLLED_CONSTRUCT,76,76,36,9,3,0.039473684210526314,42,0.6578947368421053,31,0.40789473684210525,0,3,1.0,0.6973684210526315,0,12,3,3,0.25,1.0,76,0.6578947368421053,1.0,0,0
five_missing,contract_guided,0,0,RIR,CONTROLLED_CONSTRUCT,24,24,4,4,1,0.041666666666666664,5,0.4166666666666667,18,0.75,0,1,1.0,0.5,0,8,1,1,0.125,1.0,18,0.5555555555555556,1.0,0,0
five_missing,contract_guided,0,0,TaskSuccess,CONTROLLED_CONSTRUCT,36,36,36,9,3,0.08333333333333333,0,1.0,33,0.9166666666666666,0,3,1.0,0.8333333333333334,0,9,3,3,0.3333333333333333,1.0,36,1.0,1.0,0,0
five_missing,contract_guided,0,0,UEA,CONTROLLED_CONSTRUCT,99,99,32,8,22,0.2222222222222222,0,1.0,77,0.7777777777777778,0,22,1.0,0.2222222222222222,0,99,22,22,0.2222222222222222,1.0,99,1.0,1.0,0,0
five_missing,contract_guided,0,1,ALR,CONTROLLED_CONSTRUCT,76,76,36,9,7,0.09210526315789473,54,0.9210526315789473,15,0.19736842105263158,0,7,1.0,0.9605263157894737,0,12,7,7,0.5833333333333334,1.0,76,0.9210526315789473,1.0,0.40789473684210525,338.9342105263158
five_missing,contract_guided,0,1,RIR,CONTROLLED_CONSTRUCT,24,24,4,4,3,0.125,10,0.7083333333333334,11,0.4583333333333333,0,3,1.0,0.7916666666666666,0,8,3,3,0.375,1.0,18,0.9444444444444444,1.0,0.75,1775.2083333333333
five_missing,contract_guided,0,1,TaskSuccess,CONTROLLED_CONSTRUCT,36,36,36,9,9,0.25,0,1.0,27,0.75,0,9,1.0,1.0,0,9,9,9,1.0,1.0,36,1.0,1.0,0.9166666666666666,472.05555555555554
five_missing,contract_guided,0,1,UEA,CONTROLLED_CONSTRUCT,99,99,32,8,40,0.40404040404040403,0,1.0,59,0.5959595959595959,0,40,1.0,0.40404040404040403,0,99,40,40,0.40404040404040403,1.0,99,1.0,1.0,0.7777777777777778,929.8787878787879
five_missing,contract_guided,0,2,ALR,CONTROLLED_CONSTRUCT,76,76,36,9,8,0.10526315789473684,54,0.9210526315789473,14,0.18421052631578946,0,8,1.0,0.9736842105263158,0,12,8,8,0.6666666666666666,1.0,76,0.9210526315789473,1.0,0.6052631578947368,411.2105263157895
five_missing,contract_guided,0,2,RIR,CONTROLLED_CONSTRUCT,24,24,4,4,5,0.20833333333333334,10,0.75,9,0.375,0,5,1.0,0.875,0,8,5,5,0.625,1.0,18,1.0,1.0,1.2083333333333333,3634.5
five_missing,contract_guided,0,2,TaskSuccess,CONTROLLED_CONSTRUCT,36,36,36,9,9,0.25,0,1.0,27,0.75,0,9,1.0,1.0,0,9,9,9,1.0,1.0,36,1.0,1.0,1.6666666666666667,881.5
five_missing,contract_guided,0,2,UEA,CONTROLLED_CONSTRUCT,99,99,32,8,72,0.7272727272727273,0,1.0,27,0.2727272727272727,0,72,1.0,0.7272727272727273,0,99,72,72,0.7272727272727273,1.0,99,1.0,1.0,1.3737373737373737,1493.5454545454545
five_missing,contract_guided,0,3,ALR,CONTROLLED_CONSTRUCT,76,76,36,9,10,0.13157894736842105,54,0.9210526315789473,12,0.15789473684210525,0,10,1.0,1.0,0,12,10,10,0.8333333333333334,1.0,76,0.9210526315789473,1.0,0.7894736842105263,797.171052631579
five_missing,contract_guided,0,3,RIR,CONTROLLED_CONSTRUCT,24,24,4,4,7,0.2916666666666667,10,0.75,7,0.2916666666666667,0,7,1.0,0.9583333333333334,0,8,7,7,0.875,1.0,18,1.0,1.0,1.5833333333333333,5259.25
five_missing,contract_guided,0,3,TaskSuccess,CONTROLLED_CONSTRUCT,36,36,36,9,9,0.25,0,1.0,27,0.75,0,9,1.0,1.0,0,9,9,9,1.0,1.0,36,1.0,1.0,2.4166666666666665,1798.6666666666667
five_missing,contract_guided,0,3,UEA,CONTROLLED_CONSTRUCT,99,99,32,8,96,0.9696969696969697,0,1.0,3,0.030303030303030304,0,96,1.0,0.9696969696969697,0,99,96,96,0.9696969696969697,1.0,99,1.0,1.0,1.6464646464646464,2071.7676767676767
five_missing,contract_guided,0,4,ALR,CONTROLLED_CONSTRUCT,76,76,36,9,10,0.13157894736842105,54,0.9210526315789473,12,0.15789473684210525,0,10,1.0,1.0,0,12,10,10,0.8333333333333334,1.0,76,0.9210526315789473,1.0,0.9473684210526315,876.0526315789474
five_missing,contract_guided,0,4,RIR,CONTROLLED_CONSTRUCT,24,24,4,4,7,0.2916666666666667,10,0.75,7,0.2916666666666667,0,7,1.0,0.9583333333333334,0,8,7,7,0.875,1.0,18,1.0,1.0,1.875,5490.625
five_missing,contract_guided,0,4,TaskSuccess,CONTROLLED_CONSTRUCT,36,36,36,9,9,0.25,0,1.0,27,0.75,0,9,1.0,1.0,0,9,9,9,1.0,1.0,36,1.0,1.0,3.1666666666666665,2362.027777777778
five_missing,contract_guided,0,4,UEA,CONTROLLED_CONSTRUCT,99,99,32,8,99,1.0,0,1.0,0,0.0,0,99,1.0,1.0,0,99,99,99,1.0,1.0,99,1.0,1.0,1.6767676767676767,2111.313131313131
five_missing,contract_guided,0,5,ALR,CONTROLLED_CONSTRUCT,76,76,36,9,10,0.13157894736842105,54,0.9210526315789473,12,0.15789473684210525,0,10,1.0,1.0,0,12,10,10,0.8333333333333334,1.0,76,0.9210526315789473,1.0,1.105263157894737,878.1578947368421
five_missing,contract_guided,0,5,RIR,CONTROLLED_CONSTRUCT,24,24,4,4,8,0.3333333333333333,10,0.75,6,0.25,0,8,1.0,1.0,0,8,8,8,1.0,1.0,18,1.0,1.0,2.1666666666666665,6925.708333333333
five_missing,contract_guided,0,5,TaskSuccess,CONTROLLED_CONSTRUCT,36,36,36,9,9,0.25,0,1.0,27,0.75,0,9,1.0,1.0,0,9,9,9,1.0,1.0,36,1.0,1.0,3.9166666666666665,2713.4166666666665
five_missing,contract_guided,0,5,UEA,CONTROLLED_CONSTRUCT,99,99,32,8,99,1.0,0,1.0,0,0.0,0,99,1.0,1.0,0,99,99,99,1.0,1.0,99,1.0,1.0,1.6767676767676767,2111.313131313131
five_missing,contract_guided,0,6,ALR,CONTROLLED_CONSTRUCT,76,76,36,9,10,0.13157894736842105,54,0.9210526315789473,12,0.15789473684210525,0,10,1.0,1.0,0,12,10,10,0.8333333333333334,1.0,76,0.9210526315789473,1.0,1.105263157894737,878.1578947368421
five_missing,contract_guided,0,6,RIR,CONTROLLED_CONSTRUCT,24,24,4,4,8,0.3333333333333333,10,0.75,6,0.25,0,8,1.0,1.0,0,8,8,8,1.0,1.0,18,1.0,1.0,2.1666666666666665,6925.708333333333
five_missing,contract_guided,0,6,TaskSuccess,CONTROLLED_CONSTRUCT,36,36,36,9,9,0.25,0,1.0,27,0.75,0,9,1.0,1.0,0,9,9,9,1.0,1.0,36,1.0,1.0,3.9166666666666665,2713.4166666666665
five_missing,contract_guided,0,6,UEA,CONTROLLED_CONSTRUCT,99,99,32,8,99,1.0,0,1.0,0,0.0,0,99,1.0,1.0,0,99,99,99,1.0,1.0,99,1.0,1.0,1.6767676767676767,2111.313131313131
five_missing,contract_guided,0,7,ALR,CONTROLLED_CONSTRUCT,76,76,36,9,10,0.13157894736842105,54,0.9210526315789473,12,0.15789473684210525,0,10,1.0,1.0,0,12,10,10,0.8333333333333334,1.0,76,0.9210526315789473,1.0,1.105263157894737,878.1578947368421
five_missing,contract_guided,0,7,RIR,CONTROLLED_CONSTRUCT,24,24,4,4,8,0.3333333333333333,10,0.75,6,0.25,0,8,1.0,1.0,0,8,8,8,1.0,1.0,18,1.0,1.0,2.1666666666666665,6925.708333333333
five_missing,contract_guided,0,7,TaskSuccess,CONTROLLED_CONSTRUCT,36,36,36,9,9,0.25,0,1.0,27,0.75,0,9,1.0,1.0,0,9,9,9,1.0,1.0,36,1.0,1.0,3.9166666666666665,2713.4166666666665
five_missing,contract_guided,0,7,UEA,CONTROLLED_CONSTRUCT,99,99,32,8,99,1.0,0,1.0,0,0.0,0,99,1.0,1.0,0,99,99,99,1.0,1.0,99,1.0,1.0,1.6767676767676767,2111.313131313131
five_missing,contract_guided,0,8,ALR,CONTROLLED_CONSTRUCT,76,76,36,9,10,0.13157894736842105,54,0.9210526315789473,12,0.15789473684210525,0,10,1.0,1.0,0,12,10,10,0.8333333333333334,1.0,76,0.9210526315789473,1.0,1.105263157894737,878.1578947368421
five_missing,contract_guided,0,8,RIR,CONTROLLED_CONSTRUCT,24,24,4,4,8,0.3333333333333333,10,0.75,6,0.25,0,8,1.0,1.0,0,8,8,8,1.0,1.0,18,1.0,1.0,2.1666666666666665,6925.708333333333
five_missing,contract_guided,0,8,TaskSuccess,CONTROLLED_CONSTRUCT,36,36,36,9,9,0.25,0,1.0,27,0.75,0,9,1.0,1.0,0,9,9,9,1.0,1.0,36,1.0,1.0,3.9166666666666665,2713.4166666666665
five_missing,contract_guided,0,8,UEA,CONTROLLED_CONSTRUCT,99,99,32,8,99,1.0,0,1.0,0,0.0,0,99,1.0,1.0,0,99,99,99,1.0,1.0,99,1.0,1.0,1.6767676767676767,2111.313131313131
five_missing,contract_guided,0,9,ALR,CONTROLLED_CONSTRUCT,76,76,36,9,10,0.13157894736842105,54,0.9210526315789473,12,0.15789473684210525,0,10,1.0,1.0,0,12,10,10,0.8333333333333334,1.0,76,0.9210526315789473,1.0,1.105263157894737,878.1578947368421
five_missing,contract_guided,0,9,RIR,CONTROLLED_CONSTRUCT,24,24,4,4,8,0.3333333333333333,10,0.75,6,0.25,0,8,1.0,1.0,0,8,8,8,1.0,1.0,18,1.0,1.0,2.1666666666666665,6925.708333333333
five_missing,contract_guided,0,9,TaskSuccess,CONTROLLED_CONSTRUCT,36,36,36,9,9,0.25,0,1.0,27,0.75,0,9,1.0,1.0,0,9,9,9,1.0,1.0,36,1.0,1.0,3.9166666666666665,2713.4166666666665
five_missing,contract_guided,0,9,UEA,CONTROLLED_CONSTRUCT,99,99,32,8,99,1.0,0,1.0,0,0.0,0,99,1.0,1.0,0,99,99,99,1.0,1.0,99,1.0,1.0,1.6767676767676767,2111.313131313131
five_missing,global_fixed,0,0,ALR,CONTROLLED_CONSTRUCT,76,76,36,9,3,0.039473684210526314,42,0.6578947368421053,31,0.40789473684210525,0,3,1.0,0.6973684210526315,0,12,3,3,0.25,1.0,76,0.6578947368421053,1.0,0,0
five_missing,global_fixed,0,0,RIR,CONTROLLED_CONSTRUCT,24,24,4,4,1,0.041666666666666664,5,0.4166666666666667,18,0.75,0,1,1.0,0.5,0,8,1,1,0.125,1.0,18,0.5555555555555556,1.0,0,0
five_missing,global_fixed,0,0,TaskSuccess,CONTROLLED_CONSTRUCT,36,36,36,9,3,0.08333333333333333,0,1.0,33,0.9166666666666666,0,3,1.0,0.8333333333333334,0,9,3,3,0.3333333333333333,1.0,36,1.0,1.0,0,0
five_missing,global_fixed,0,0,UEA,CONTROLLED_CONSTRUCT,99,99,32,8,22,0.2222222222222222,0,1.0,77,0.7777777777777778,0,22,1.0,0.2222222222222222,0,99,22,22,0.2222222222222222,1.0,99,1.0,1.0,0,0
five_missing,global_fixed,0,1,ALR,CONTROLLED_CONSTRUCT,76,76,36,9,4,0.05263157894736842,45,0.7236842105263158,27,0.35526315789473684,0,4,1.0,0.7763157894736842,0,12,4,4,0.3333333333333333,1.0,76,0.7236842105263158,1.0,0.40789473684210525,321.57894736842104
five_missing,global_fixed,0,1,RIR,CONTROLLED_CONSTRUCT,24,24,4,4,3,0.125,5,0.4583333333333333,16,0.6666666666666666,0,3,1.0,0.5833333333333334,0,8,3,3,0.375,1.0,18,0.6111111111111112,1.0,0.75,2327.5833333333335
five_missing,global_fixed,0,1,TaskSuccess,CONTROLLED_CONSTRUCT,36,36,36,9,3,0.08333333333333333,0,1.0,33,0.9166666666666666,0,3,1.0,0.8333333333333334,0,9,3,3,0.3333333333333333,1.0,36,1.0,1.0,0.9166666666666666,487.77777777777777
five_missing,global_fixed,0,1,UEA,CONTROLLED_CONSTRUCT,99,99,32,8,37,0.37373737373737376,0,1.0,62,0.6262626262626263,0,37,1.0,0.37373737373737376,0,99,37,37,0.37373737373737376,1.0,99,1.0,1.0,0.7777777777777778,1219.969696969697
five_missing,global_fixed,0,2,ALR,CONTROLLED_CONSTRUCT,76,76,36,9,7,0.09210526315789473,50,0.8552631578947368,19,0.25,0,7,1.0,0.9078947368421053,0,12,7,7,0.5833333333333334,1.0,76,0.8552631578947368,1.0,0.7631578947368421,832.1315789473684
five_missing,global_fixed,0,2,RIR,CONTROLLED_CONSTRUCT,24,24,4,4,5,0.20833333333333334,5,0.4583333333333333,14,0.5833333333333334,0,5,1.0,0.6666666666666666,0,8,5,5,0.625,1.0,18,0.6111111111111112,1.0,1.4166666666666667,5558
five_missing,global_fixed,0,2,TaskSuccess,CONTROLLED_CONSTRUCT,36,36,36,9,4,0.1111111111111111,0,1.0,32,0.8888888888888888,0,4,1.0,0.8611111111111112,0,9,4,4,0.4444444444444444,1.0,36,1.0,1.0,1.8333333333333333,1865.2222222222222
five_missing,global_fixed,0,2,UEA,CONTROLLED_CONSTRUCT,99,99,32,8,56,0.5656565656565656,0,1.0,43,0.43434343434343436,0,56,1.0,0.5656565656565656,0,99,56,56,0.5656565656565656,1.0,99,1.0,1.0,1.404040404040404,2007.4949494949494
five_missing,global_fixed,0,3,ALR,CONTROLLED_CONSTRUCT,76,76,36,9,8,0.10526315789473684,54,0.9210526315789473,14,0.18421052631578946,0,8,1.0,0.9736842105263158,0,12,8,8,0.6666666666666666,1.0,76,0.9210526315789473,1.0,1.013157894736842,987.421052631579
