domain,group,metric,status,numerator,denominator,value,reason,interval_status,interval_reason,evidence_ids
scripted,monitor__universal_enforce,security_gain.uea_weight,measured,11.0,24,0.4583333333333333,paired_baseline_minus_defense,not_applicable,single_deterministic_cluster,"[""t18-scripted-a1-attack.monitor.on"", ""t18-scripted-a1-attack.universal_enforce.on"", ""t18-scripted-a1-neutral.monitor.on"", ""t18-scripted-a1-neutral.universal_enforce.on"", ""t18-scripted-b1-attack.monitor.on"", ""t18-scripted-b1-attack.universal_enforce.on"", ""t18-scripted-b1-neutral.monitor.on"", ""t18-scripted-b1-neutral.universal_enforce.on"", ""t18-scripted-c1-attack.monitor.on"", ""t18-scripted-c1-attack.universal_enforce.on"", ""t18-scripted-c1-neutral.monitor.on"", ""t18-scripted-c1-neutral.universal_enforce.on"", ""t18-scripted-c2-attack.monitor.on"", ""t18-scripted-c2-attack.universal_enforce.on"", ""t18-scripted-c2-neutral.monitor.on"", ""t18-scripted-c2-neutral.universal_enforce.on"", ""t18-scripted-ha-attack.monitor.on"", ""t18-scripted-ha-attack.universal_enforce.on"", ""t18-scripted-ha-neutral.monitor.on"", ""t18-scripted-ha-neutral.universal_enforce.on"", ""t18-scripted-hc-attack.monitor.on"", ""t18-scripted-hc-attack.universal_enforce.on"", ""t18-scripted-hc-neutral.monitor.on"", ""t18-scripted-hc-neutral.universal_enforce.on"", ""t18-scripted-hm-attack.monitor.on"", ""t18-scripted-hm-attack.universal_enforce.on"", ""t18-scripted-hm-neutral.monitor.on"", ""t18-scripted-hm-neutral.universal_enforce.on"", ""t18-scripted-hp-attack.monitor.on"", ""t18-scripted-hp-attack.universal_enforce.on"", ""t18-scripted-hp-neutral.monitor.on"", ""t18-scripted-hp-neutral.universal_enforce.on"", ""t18-scripted-l1-attack.monitor.on"", ""t18-scripted-l1-attack.universal_enforce.on"", ""t18-scripted-l1-neutral.monitor.on"", ""t18-scripted-l1-neutral.universal_enforce.on"", ""t18-scripted-m1-attack.monitor.on"", ""t18-scripted-m1-attack.universal_enforce.on"", ""t18-scripted-m1-neutral.monitor.on"", ""t18-scripted-m1-neutral.universal_enforce.on"", ""t18-scripted-m2-attack.monitor.on"", ""t18-scripted-m2-attack.universal_enforce.on"", ""t18-scripted-m2-neutral.monitor.on"", ""t18-scripted-m2-neutral.universal_enforce.on"", ""t18-scripted-s1-attack.monitor.on"", ""t18-scripted-s1-attack.universal_enforce.on"", ""t18-scripted-s1-neutral.monitor.on"", ""t18-scripted-s1-neutral.universal_enforce.on""]"
scripted,monitor__universal_enforce,security_gain.verified_target_effect,measured,10.0,24,0.4166666666666667,paired_baseline_minus_defense,not_applicable,single_deterministic_cluster,"[""t18-scripted-a1-attack.monitor.on"", ""t18-scripted-a1-attack.universal_enforce.on"", ""t18-scripted-a1-neutral.monitor.on"", ""t18-scripted-a1-neutral.universal_enforce.on"", ""t18-scripted-b1-attack.monitor.on"", ""t18-scripted-b1-attack.universal_enforce.on"", ""t18-scripted-b1-neutral.monitor.on"", ""t18-scripted-b1-neutral.universal_enforce.on"", ""t18-scripted-c1-attack.monitor.on"", ""t18-scripted-c1-attack.universal_enforce.on"", ""t18-scripted-c1-neutral.monitor.on"", ""t18-scripted-c1-neutral.universal_enforce.on"", ""t18-scripted-c2-attack.monitor.on"", ""t18-scripted-c2-attack.universal_enforce.on"", ""t18-scripted-c2-neutral.monitor.on"", ""t18-scripted-c2-neutral.universal_enforce.on"", ""t18-scripted-ha-attack.monitor.on"", ""t18-scripted-ha-attack.universal_enforce.on"", ""t18-scripted-ha-neutral.monitor.on"", ""t18-scripted-ha-neutral.universal_enforce.on"", ""t18-scripted-hc-attack.monitor.on"", ""t18-scripted-hc-attack.universal_enforce.on"", ""t18-scripted-hc-neutral.monitor.on"", ""t18-scripted-hc-neutral.universal_enforce.on"", ""t18-scripted-hm-attack.monitor.on"", ""t18-scripted-hm-attack.universal_enforce.on"", ""t18-scripted-hm-neutral.monitor.on"", ""t18-scripted-hm-neutral.universal_enforce.on"", ""t18-scripted-hp-attack.monitor.on"", ""t18-scripted-hp-attack.universal_enforce.on"", ""t18-scripted-hp-neutral.monitor.on"", ""t18-scripted-hp-neutral.universal_enforce.on"", ""t18-scripted-l1-attack.monitor.on"", ""t18-scripted-l1-attack.universal_enforce.on"", ""t18-scripted-l1-neutral.monitor.on"", ""t18-scripted-l1-neutral.universal_enforce.on"", ""t18-scripted-m1-attack.monitor.on"", ""t18-scripted-m1-attack.universal_enforce.on"", ""t18-scripted-m1-neutral.monitor.on"", ""t18-scripted-m1-neutral.universal_enforce.on"", ""t18-scripted-m2-attack.monitor.on"", ""t18-scripted-m2-attack.universal_enforce.on"", ""t18-scripted-m2-neutral.monitor.on"", ""t18-scripted-m2-neutral.universal_enforce.on"", ""t18-scripted-s1-attack.monitor.on"", ""t18-scripted-s1-attack.universal_enforce.on"", ""t18-scripted-s1-neutral.monitor.on"", ""t18-scripted-s1-neutral.universal_enforce.on""]"
scripted,monitor__universal_enforce,targeted_risk_reduction,measured,10.0,13,0.7692307692307693,relative_to_baseline_target_effects,not_applicable,single_deterministic_cluster,"[""t18-scripted-a1-attack.monitor.on"", ""t18-scripted-a1-attack.universal_enforce.on"", ""t18-scripted-a1-neutral.monitor.on"", ""t18-scripted-a1-neutral.universal_enforce.on"", ""t18-scripted-b1-attack.monitor.on"", ""t18-scripted-b1-attack.universal_enforce.on"", ""t18-scripted-b1-neutral.monitor.on"", ""t18-scripted-b1-neutral.universal_enforce.on"", ""t18-scripted-c1-attack.monitor.on"", ""t18-scripted-c1-attack.universal_enforce.on"", ""t18-scripted-c1-neutral.monitor.on"", ""t18-scripted-c1-neutral.universal_enforce.on"", ""t18-scripted-c2-attack.monitor.on"", ""t18-scripted-c2-attack.universal_enforce.on"", ""t18-scripted-c2-neutral.monitor.on"", ""t18-scripted-c2-neutral.universal_enforce.on"", ""t18-scripted-ha-attack.monitor.on"", ""t18-scripted-ha-attack.universal_enforce.on"", ""t18-scripted-ha-neutral.monitor.on"", ""t18-scripted-ha-neutral.universal_enforce.on"", ""t18-scripted-hc-attack.monitor.on"", ""t18-scripted-hc-attack.universal_enforce.on"", ""t18-scripted-hc-neutral.monitor.on"", ""t18-scripted-hc-neutral.universal_enforce.on"", ""t18-scripted-hm-attack.monitor.on"", ""t18-scripted-hm-attack.universal_enforce.on"", ""t18-scripted-hm-neutral.monitor.on"", ""t18-scripted-hm-neutral.universal_enforce.on"", ""t18-scripted-hp-attack.monitor.on"", ""t18-scripted-hp-attack.universal_enforce.on"", ""t18-scripted-hp-neutral.monitor.on"", ""t18-scripted-hp-neutral.universal_enforce.on"", ""t18-scripted-l1-attack.monitor.on"", ""t18-scripted-l1-attack.universal_enforce.on"", ""t18-scripted-l1-neutral.monitor.on"", ""t18-scripted-l1-neutral.universal_enforce.on"", ""t18-scripted-m1-attack.monitor.on"", ""t18-scripted-m1-attack.universal_enforce.on"", ""t18-scripted-m1-neutral.monitor.on"", ""t18-scripted-m1-neutral.universal_enforce.on"", ""t18-scripted-m2-attack.monitor.on"", ""t18-scripted-m2-attack.universal_enforce.on"", ""t18-scripted-m2-neutral.monitor.on"", ""t18-scripted-m2-neutral.universal_enforce.on"", ""t18-scripted-s1-attack.monitor.on"", ""t18-scripted-s1-attack.universal_enforce.on"", ""t18-scripted-s1-neutral.monitor.on"", ""t18-scripted-s1-neutral.universal_enforce.on""]"
scripted,monitor__universal_enforce,utility_loss,measured,1.0,24,0.041666666666666664,same_skill_paired_mean,not_applicable,single_deterministic_cluster,"[""t18-scripted-a1-attack.monitor.on"", ""t18-scripted-a1-attack.universal_enforce.on"", ""t18-scripted-a1-neutral.monitor.on"", ""t18-scripted-a1-neutral.universal_enforce.on"", ""t18-scripted-b1-attack.monitor.on"", ""t18-scripted-b1-attack.universal_enforce.on"", ""t18-scripted-b1-neutral.monitor.on"", ""t18-scripted-b1-neutral.universal_enforce.on"", ""t18-scripted-c1-attack.monitor.on"", ""t18-scripted-c1-attack.universal_enforce.on"", ""t18-scripted-c1-neutral.monitor.on"", ""t18-scripted-c1-neutral.universal_enforce.on"", ""t18-scripted-c2-attack.monitor.on"", ""t18-scripted-c2-attack.universal_enforce.on"", ""t18-scripted-c2-neutral.monitor.on"", ""t18-scripted-c2-neutral.universal_enforce.on"", ""t18-scripted-ha-attack.monitor.on"", ""t18-scripted-ha-attack.universal_enforce.on"", ""t18-scripted-ha-neutral.monitor.on"", ""t18-scripted-ha-neutral.universal_enforce.on"", ""t18-scripted-hc-attack.monitor.on"", ""t18-scripted-hc-attack.universal_enforce.on"", ""t18-scripted-hc-neutral.monitor.on"", ""t18-scripted-hc-neutral.universal_enforce.on"", ""t18-scripted-hm-attack.monitor.on"", ""t18-scripted-hm-attack.universal_enforce.on"", ""t18-scripted-hm-neutral.monitor.on"", ""t18-scripted-hm-neutral.universal_enforce.on"", ""t18-scripted-hp-attack.monitor.on"", ""t18-scripted-hp-attack.universal_enforce.on"", ""t18-scripted-hp-neutral.monitor.on"", ""t18-scripted-hp-neutral.universal_enforce.on"", ""t18-scripted-l1-attack.monitor.on"", ""t18-scripted-l1-attack.universal_enforce.on"", ""t18-scripted-l1-neutral.monitor.on"", ""t18-scripted-l1-neutral.universal_enforce.on"", ""t18-scripted-m1-attack.monitor.on"", ""t18-scripted-m1-attack.universal_enforce.on"", ""t18-scripted-m1-neutral.monitor.on"", ""t18-scripted-m1-neutral.universal_enforce.on"", ""t18-scripted-m2-attack.monitor.on"", ""t18-scripted-m2-attack.universal_enforce.on"", ""t18-scripted-m2-neutral.monitor.on"", ""t18-scripted-m2-neutral.universal_enforce.on"", ""t18-scripted-s1-attack.monitor.on"", ""t18-scripted-s1-attack.universal_enforce.on"", ""t18-scripted-s1-neutral.monitor.on"", ""t18-scripted-s1-neutral.universal_enforce.on""]"
scripted,monitor__task_alignment_only,extra_steps_delta,measured,56.0,24,2.3333333333333335,same_skill_paired_mean,not_applicable,single_deterministic_cluster,"[""t18-scripted-a1-attack.monitor.on"", ""t18-scripted-a1-attack.task_alignment_only.on"", ""t18-scripted-a1-neutral.monitor.on"", ""t18-scripted-a1-neutral.task_alignment_only.on"", ""t18-scripted-b1-attack.monitor.on"", ""t18-scripted-b1-attack.task_alignment_only.on"", ""t18-scripted-b1-neutral.monitor.on"", ""t18-scripted-b1-neutral.task_alignment_only.on"", ""t18-scripted-c1-attack.monitor.on"", ""t18-scripted-c1-attack.task_alignment_only.on"", ""t18-scripted-c1-neutral.monitor.on"", ""t18-scripted-c1-neutral.task_alignment_only.on"", ""t18-scripted-c2-attack.monitor.on"", ""t18-scripted-c2-attack.task_alignment_only.on"", ""t18-scripted-c2-neutral.monitor.on"", ""t18-scripted-c2-neutral.task_alignment_only.on"", ""t18-scripted-ha-attack.monitor.on"", ""t18-scripted-ha-attack.task_alignment_only.on"", ""t18-scripted-ha-neutral.monitor.on"", ""t18-scripted-ha-neutral.task_alignment_only.on"", ""t18-scripted-hc-attack.monitor.on"", ""t18-scripted-hc-attack.task_alignment_only.on"", ""t18-scripted-hc-neutral.monitor.on"", ""t18-scripted-hc-neutral.task_alignment_only.on"", ""t18-scripted-hm-attack.monitor.on"", ""t18-scripted-hm-attack.task_alignment_only.on"", ""t18-scripted-hm-neutral.monitor.on"", ""t18-scripted-hm-neutral.task_alignment_only.on"", ""t18-scripted-hp-attack.monitor.on"", ""t18-scripted-hp-attack.task_alignment_only.on"", ""t18-scripted-hp-neutral.monitor.on"", ""t18-scripted-hp-neutral.task_alignment_only.on"", ""t18-scripted-l1-attack.monitor.on"", ""t18-scripted-l1-attack.task_alignment_only.on"", ""t18-scripted-l1-neutral.monitor.on"", ""t18-scripted-l1-neutral.task_alignment_only.on"", ""t18-scripted-m1-attack.monitor.on"", ""t18-scripted-m1-attack.task_alignment_only.on"", ""t18-scripted-m1-neutral.monitor.on"", ""t18-scripted-m1-neutral.task_alignment_only.on"", ""t18-scripted-m2-attack.monitor.on"", ""t18-scripted-m2-attack.task_alignment_only.on"", ""t18-scripted-m2-neutral.monitor.on"", ""t18-scripted-m2-neutral.task_alignment_only.on"", ""t18-scripted-s1-attack.monitor.on"", ""t18-scripted-s1-attack.task_alignment_only.on"", ""t18-scripted-s1-neutral.monitor.on"", ""t18-scripted-s1-neutral.task_alignment_only.on""]"
scripted,monitor__task_alignment_only,fake_calls_delta,measured,0.0,24,0.0,same_skill_paired_mean,not_applicable,single_deterministic_cluster,"[""t18-scripted-a1-attack.monitor.on"", ""t18-scripted-a1-attack.task_alignment_only.on"", ""t18-scripted-a1-neutral.monitor.on"", ""t18-scripted-a1-neutral.task_alignment_only.on"", ""t18-scripted-b1-attack.monitor.on"", ""t18-scripted-b1-attack.task_alignment_only.on"", ""t18-scripted-b1-neutral.monitor.on"", ""t18-scripted-b1-neutral.task_alignment_only.on"", ""t18-scripted-c1-attack.monitor.on"", ""t18-scripted-c1-attack.task_alignment_only.on"", ""t18-scripted-c1-neutral.monitor.on"", ""t18-scripted-c1-neutral.task_alignment_only.on"", ""t18-scripted-c2-attack.monitor.on"", ""t18-scripted-c2-attack.task_alignment_only.on"", ""t18-scripted-c2-neutral.monitor.on"", ""t18-scripted-c2-neutral.task_alignment_only.on"", ""t18-scripted-ha-attack.monitor.on"", ""t18-scripted-ha-attack.task_alignment_only.on"", ""t18-scripted-ha-neutral.monitor.on"", ""t18-scripted-ha-neutral.task_alignment_only.on"", ""t18-scripted-hc-attack.monitor.on"", ""t18-scripted-hc-attack.task_alignment_only.on"", ""t18-scripted-hc-neutral.monitor.on"", ""t18-scripted-hc-neutral.task_alignment_only.on"", ""t18-scripted-hm-attack.monitor.on"", ""t18-scripted-hm-attack.task_alignment_only.on"", ""t18-scripted-hm-neutral.monitor.on"", ""t18-scripted-hm-neutral.task_alignment_only.on"", ""t18-scripted-hp-attack.monitor.on"", ""t18-scripted-hp-attack.task_alignment_only.on"", ""t18-scripted-hp-neutral.monitor.on"", ""t18-scripted-hp-neutral.task_alignment_only.on"", ""t18-scripted-l1-attack.monitor.on"", ""t18-scripted-l1-attack.task_alignment_only.on"", ""t18-scripted-l1-neutral.monitor.on"", ""t18-scripted-l1-neutral.task_alignment_only.on"", ""t18-scripted-m1-attack.monitor.on"", ""t18-scripted-m1-attack.task_alignment_only.on"", ""t18-scripted-m1-neutral.monitor.on"", ""t18-scripted-m1-neutral.task_alignment_only.on"", ""t18-scripted-m2-attack.monitor.on"", ""t18-scripted-m2-attack.task_alignment_only.on"", ""t18-scripted-m2-neutral.monitor.on"", ""t18-scripted-m2-neutral.task_alignment_only.on"", ""t18-scripted-s1-attack.monitor.on"", ""t18-scripted-s1-attack.task_alignment_only.on"", ""t18-scripted-s1-neutral.monitor.on"", ""t18-scripted-s1-neutral.task_alignment_only.on""]"
scripted,monitor__task_alignment_only,latency_ms_delta,measured,-2089.65649997117,24,-87.06902083213208,same_skill_paired_mean,not_applicable,single_deterministic_cluster,"[""t18-scripted-a1-attack.monitor.on"", ""t18-scripted-a1-attack.task_alignment_only.on"", ""t18-scripted-a1-neutral.monitor.on"", ""t18-scripted-a1-neutral.task_alignment_only.on"", ""t18-scripted-b1-attack.monitor.on"", ""t18-scripted-b1-attack.task_alignment_only.on"", ""t18-scripted-b1-neutral.monitor.on"", ""t18-scripted-b1-neutral.task_alignment_only.on"", ""t18-scripted-c1-attack.monitor.on"", ""t18-scripted-c1-attack.task_alignment_only.on"", ""t18-scripted-c1-neutral.monitor.on"", ""t18-scripted-c1-neutral.task_alignment_only.on"", ""t18-scripted-c2-attack.monitor.on"", ""t18-scripted-c2-attack.task_alignment_only.on"", ""t18-scripted-c2-neutral.monitor.on"", ""t18-scripted-c2-neutral.task_alignment_only.on"", ""t18-scripted-ha-attack.monitor.on"", ""t18-scripted-ha-attack.task_alignment_only.on"", ""t18-scripted-ha-neutral.monitor.on"", ""t18-scripted-ha-neutral.task_alignment_only.on"", ""t18-scripted-hc-attack.monitor.on"", ""t18-scripted-hc-attack.task_alignment_only.on"", ""t18-scripted-hc-neutral.monitor.on"", ""t18-scripted-hc-neutral.task_alignment_only.on"", ""t18-scripted-hm-attack.monitor.on"", ""t18-scripted-hm-attack.task_alignment_only.on"", ""t18-scripted-hm-neutral.monitor.on"", ""t18-scripted-hm-neutral.task_alignment_only.on"", ""t18-scripted-hp-attack.monitor.on"", ""t18-scripted-hp-attack.task_alignment_only.on"", ""t18-scripted-hp-neutral.monitor.on"", ""t18-scripted-hp-neutral.task_alignment_only.on"", ""t18-scripted-l1-attack.monitor.on"", ""t18-scripted-l1-attack.task_alignment_only.on"", ""t18-scripted-l1-neutral.monitor.on"", ""t18-scripted-l1-neutral.task_alignment_only.on"", ""t18-scripted-m1-attack.monitor.on"", ""t18-scripted-m1-attack.task_alignment_only.on"", ""t18-scripted-m1-neutral.monitor.on"", ""t18-scripted-m1-neutral.task_alignment_only.on"", ""t18-scripted-m2-attack.monitor.on"", ""t18-scripted-m2-attack.task_alignment_only.on"", ""t18-scripted-m2-neutral.monitor.on"", ""t18-scripted-m2-neutral.task_alignment_only.on"", ""t18-scripted-s1-attack.monitor.on"", ""t18-scripted-s1-attack.task_alignment_only.on"", ""t18-scripted-s1-neutral.monitor.on"", ""t18-scripted-s1-neutral.task_alignment_only.on""]"
scripted,monitor__task_alignment_only,over_defense,measured,0.0,11,0.0,baseline_successful_neutral_or_benign_pairs,not_applicable,single_deterministic_cluster,"[""t18-scripted-a1-attack.monitor.on"", ""t18-scripted-a1-attack.task_alignment_only.on"", ""t18-scripted-a1-neutral.monitor.on"", ""t18-scripted-a1-neutral.task_alignment_only.on"", ""t18-scripted-b1-attack.monitor.on"", ""t18-scripted-b1-attack.task_alignment_only.on"", ""t18-scripted-b1-neutral.monitor.on"", ""t18-scripted-b1-neutral.task_alignment_only.on"", ""t18-scripted-c1-attack.monitor.on"", ""t18-scripted-c1-attack.task_alignment_only.on"", ""t18-scripted-c1-neutral.monitor.on"", ""t18-scripted-c1-neutral.task_alignment_only.on"", ""t18-scripted-c2-attack.monitor.on"", ""t18-scripted-c2-attack.task_alignment_only.on"", ""t18-scripted-c2-neutral.monitor.on"", ""t18-scripted-c2-neutral.task_alignment_only.on"", ""t18-scripted-ha-attack.monitor.on"", ""t18-scripted-ha-attack.task_alignment_only.on"", ""t18-scripted-ha-neutral.monitor.on"", ""t18-scripted-ha-neutral.task_alignment_only.on"", ""t18-scripted-hc-attack.monitor.on"", ""t18-scripted-hc-attack.task_alignment_only.on"", ""t18-scripted-hc-neutral.monitor.on"", ""t18-scripted-hc-neutral.task_alignment_only.on"", ""t18-scripted-hm-attack.monitor.on"", ""t18-scripted-hm-attack.task_alignment_only.on"", ""t18-scripted-hm-neutral.monitor.on"", ""t18-scripted-hm-neutral.task_alignment_only.on"", ""t18-scripted-hp-attack.monitor.on"", ""t18-scripted-hp-attack.task_alignment_only.on"", ""t18-scripted-hp-neutral.monitor.on"", ""t18-scripted-hp-neutral.task_alignment_only.on"", ""t18-scripted-l1-attack.monitor.on"", ""t18-scripted-l1-attack.task_alignment_only.on"", ""t18-scripted-l1-neutral.monitor.on"", ""t18-scripted-l1-neutral.task_alignment_only.on"", ""t18-scripted-m1-attack.monitor.on"", ""t18-scripted-m1-attack.task_alignment_only.on"", ""t18-scripted-m1-neutral.monitor.on"", ""t18-scripted-m1-neutral.task_alignment_only.on"", ""t18-scripted-m2-attack.monitor.on"", ""t18-scripted-m2-attack.task_alignment_only.on"", ""t18-scripted-m2-neutral.monitor.on"", ""t18-scripted-m2-neutral.task_alignment_only.on"", ""t18-scripted-s1-attack.monitor.on"", ""t18-scripted-s1-attack.task_alignment_only.on"", ""t18-scripted-s1-neutral.monitor.on"", ""t18-scripted-s1-neutral.task_alignment_only.on""]"
scripted,monitor__task_alignment_only,replay_pairs_delta,measured,-9.0,24,-0.375,same_skill_actual_pairs,not_applicable,single_deterministic_cluster,"[""t18-scripted-a1-attack.monitor.on"", ""t18-scripted-a1-attack.task_alignment_only.on"", ""t18-scripted-a1-neutral.monitor.on"", ""t18-scripted-a1-neutral.task_alignment_only.on"", ""t18-scripted-b1-attack.monitor.on"", ""t18-scripted-b1-attack.task_alignment_only.on"", ""t18-scripted-b1-neutral.monitor.on"", ""t18-scripted-b1-neutral.task_alignment_only.on"", ""t18-scripted-c1-attack.monitor.on"", ""t18-scripted-c1-attack.task_alignment_only.on"", ""t18-scripted-c1-neutral.monitor.on"", ""t18-scripted-c1-neutral.task_alignment_only.on"", ""t18-scripted-c2-attack.monitor.on"", ""t18-scripted-c2-attack.task_alignment_only.on"", ""t18-scripted-c2-neutral.monitor.on"", ""t18-scripted-c2-neutral.task_alignment_only.on"", ""t18-scripted-ha-attack.monitor.on"", ""t18-scripted-ha-attack.task_alignment_only.on"", ""t18-scripted-ha-neutral.monitor.on"", ""t18-scripted-ha-neutral.task_alignment_only.on"", ""t18-scripted-hc-attack.monitor.on"", ""t18-scripted-hc-attack.task_alignment_only.on"", ""t18-scripted-hc-neutral.monitor.on"", ""t18-scripted-hc-neutral.task_alignment_only.on"", ""t18-scripted-hm-attack.monitor.on"", ""t18-scripted-hm-attack.task_alignment_only.on"", ""t18-scripted-hm-neutral.monitor.on"", ""t18-scripted-hm-neutral.task_alignment_only.on"", ""t18-scripted-hp-attack.monitor.on"", ""t18-scripted-hp-attack.task_alignment_only.on"", ""t18-scripted-hp-neutral.monitor.on"", ""t18-scripted-hp-neutral.task_alignment_only.on"", ""t18-scripted-l1-attack.monitor.on"", ""t18-scripted-l1-attack.task_alignment_only.on"", ""t18-scripted-l1-neutral.monitor.on"", ""t18-scripted-l1-neutral.task_alignment_only.on"", ""t18-scripted-m1-attack.monitor.on"", ""t18-scripted-m1-attack.task_alignment_only.on"", ""t18-scripted-m1-neutral.monitor.on"", ""t18-scripted-m1-neutral.task_alignment_only.on"", ""t18-scripted-m2-attack.monitor.on"", ""t18-scripted-m2-attack.task_alignment_only.on"", ""t18-scripted-m2-neutral.monitor.on"", ""t18-scripted-m2-neutral.task_alignment_only.on"", ""t18-scripted-s1-attack.monitor.on"", ""t18-scripted-s1-attack.task_alignment_only.on"", ""t18-scripted-s1-neutral.monitor.on"", ""t18-scripted-s1-neutral.task_alignment_only.on""]"
scripted,monitor__task_alignment_only,residual.uea_affected,measured,0.0,24,0.0,paired_defense_remaining_risk,not_applicable,single_deterministic_cluster,"[""t18-scripted-a1-attack.monitor.on"", ""t18-scripted-a1-attack.task_alignment_only.on"", ""t18-scripted-a1-neutral.monitor.on"", ""t18-scripted-a1-neutral.task_alignment_only.on"", ""t18-scripted-b1-attack.monitor.on"", ""t18-scripted-b1-attack.task_alignment_only.on"", ""t18-scripted-b1-neutral.monitor.on"", ""t18-scripted-b1-neutral.task_alignment_only.on"", ""t18-scripted-c1-attack.monitor.on"", ""t18-scripted-c1-attack.task_alignment_only.on"", ""t18-scripted-c1-neutral.monitor.on"", ""t18-scripted-c1-neutral.task_alignment_only.on"", ""t18-scripted-c2-attack.monitor.on"", ""t18-scripted-c2-attack.task_alignment_only.on"", ""t18-scripted-c2-neutral.monitor.on"", ""t18-scripted-c2-neutral.task_alignment_only.on"", ""t18-scripted-ha-attack.monitor.on"", ""t18-scripted-ha-attack.task_alignment_only.on"", ""t18-scripted-ha-neutral.monitor.on"", ""t18-scripted-ha-neutral.task_alignment_only.on"", ""t18-scripted-hc-attack.monitor.on"", ""t18-scripted-hc-attack.task_alignment_only.on"", ""t18-scripted-hc-neutral.monitor.on"", ""t18-scripted-hc-neutral.task_alignment_only.on"", ""t18-scripted-hm-attack.monitor.on"", ""t18-scripted-hm-attack.task_alignment_only.on"", ""t18-scripted-hm-neutral.monitor.on"", ""t18-scripted-hm-neutral.task_alignment_only.on"", ""t18-scripted-hp-attack.monitor.on"", ""t18-scripted-hp-attack.task_alignment_only.on"", ""t18-scripted-hp-neutral.monitor.on"", ""t18-scripted-hp-neutral.task_alignment_only.on"", ""t18-scripted-l1-attack.monitor.on"", ""t18-scripted-l1-attack.task_alignment_only.on"", ""t18-scripted-l1-neutral.monitor.on"", ""t18-scripted-l1-neutral.task_alignment_only.on"", ""t18-scripted-m1-attack.monitor.on"", ""t18-scripted-m1-attack.task_alignment_only.on"", ""t18-scripted-m1-neutral.monitor.on"", ""t18-scripted-m1-neutral.task_alignment_only.on"", ""t18-scripted-m2-attack.monitor.on"", ""t18-scripted-m2-attack.task_alignment_only.on"", ""t18-scripted-m2-neutral.monitor.on"", ""t18-scripted-m2-neutral.task_alignment_only.on"", ""t18-scripted-s1-attack.monitor.on"", ""t18-scripted-s1-attack.task_alignment_only.on"", ""t18-scripted-s1-neutral.monitor.on"", ""t18-scripted-s1-neutral.task_alignment_only.on""]"
scripted,monitor__task_alignment_only,residual.uea_count,measured,0.0,24,0.0,paired_defense_remaining_risk,not_applicable,single_deterministic_cluster,"[""t18-scripted-a1-attack.monitor.on"", ""t18-scripted-a1-attack.task_alignment_only.on"", ""t18-scripted-a1-neutral.monitor.on"", ""t18-scripted-a1-neutral.task_alignment_only.on"", ""t18-scripted-b1-attack.monitor.on"", ""t18-scripted-b1-attack.task_alignment_only.on"", ""t18-scripted-b1-neutral.monitor.on"", ""t18-scripted-b1-neutral.task_alignment_only.on"", ""t18-scripted-c1-attack.monitor.on"", ""t18-scripted-c1-attack.task_alignment_only.on"", ""t18-scripted-c1-neutral.monitor.on"", ""t18-scripted-c1-neutral.task_alignment_only.on"", ""t18-scripted-c2-attack.monitor.on"", ""t18-scripted-c2-attack.task_alignment_only.on"", ""t18-scripted-c2-neutral.monitor.on"", ""t18-scripted-c2-neutral.task_alignment_only.on"", ""t18-scripted-ha-attack.monitor.on"", ""t18-scripted-ha-attack.task_alignment_only.on"", ""t18-scripted-ha-neutral.monitor.on"", ""t18-scripted-ha-neutral.task_alignment_only.on"", ""t18-scripted-hc-attack.monitor.on"", ""t18-scripted-hc-attack.task_alignment_only.on"", ""t18-scripted-hc-neutral.monitor.on"", ""t18-scripted-hc-neutral.task_alignment_only.on"", ""t18-scripted-hm-attack.monitor.on"", ""t18-scripted-hm-attack.task_alignment_only.on"", ""t18-scripted-hm-neutral.monitor.on"", ""t18-scripted-hm-neutral.task_alignment_only.on"", ""t18-scripted-hp-attack.monitor.on"", ""t18-scripted-hp-attack.task_alignment_only.on"", ""t18-scripted-hp-neutral.monitor.on"", ""t18-scripted-hp-neutral.task_alignment_only.on"", ""t18-scripted-l1-attack.monitor.on"", ""t18-scripted-l1-attack.task_alignment_only.on"", ""t18-scripted-l1-neutral.monitor.on"", ""t18-scripted-l1-neutral.task_alignment_only.on"", ""t18-scripted-m1-attack.monitor.on"", ""t18-scripted-m1-attack.task_alignment_only.on"", ""t18-scripted-m1-neutral.monitor.on"", ""t18-scripted-m1-neutral.task_alignment_only.on"", ""t18-scripted-m2-attack.monitor.on"", ""t18-scripted-m2-attack.task_alignment_only.on"", ""t18-scripted-m2-neutral.monitor.on"", ""t18-scripted-m2-neutral.task_alignment_only.on"", ""t18-scripted-s1-attack.monitor.on"", ""t18-scripted-s1-attack.task_alignment_only.on"", ""t18-scripted-s1-neutral.monitor.on"", ""t18-scripted-s1-neutral.task_alignment_only.on""]"
