row_id,execution_domain,analysis_layer,study,phase,model_or_engine,metric,raw_metric,display_metric,contract,design,unit,numerator,denominator,value,lower,upper,unknown,status,cells,bootstrap_interval,interval_kind,source_ref,source_sha256,original_evidence_refs,boundary,eligible_unknown
A001,live_reference,LEGACY_RECOMPUTED,T17-v2,f,gpt-5.6-luna,HIAA_run,hiaa.c1-context-grid.scheduled,HIAA_run,T17-v2-actual-code-1535005c0085,c1-context-grid / scheduled,matched four-cell run grid,,,1.0,,,0,measured,"{""p00"":{""denominator"":15,""numerator"":0},""p01"":{""denominator"":15,""numerator"":0},""p10"":{""denominator"":15,""numerator"":0},""p11"":{""denominator"":15,""numerator"":15}}","[{""status"": ""measured"", ""method"": ""cluster_bootstrap"", ""confidence"": 0.95, ""point"": 1.0, ""lower"": 1.0, ""upper"": 1.0, ""complete_clusters"": 5, ""resamples"": 10000, ""seed"": 17017, ""reason"": null}]",original_frozen_contract,论文材料/P3_机制测量/p3r-20260917-103400/METRICS_LONG.jsonl#L258,f844c27e710ebf9a5f355d0f7d9f2a39251945ae17f184667528db13120c4c21,"[""t17-live-reference-v2-model1-c1-context-grid-p00-s01-r1"", ""t17-live-reference-v2-model1-c1-context-grid-p00-s01-r2"", ""t17-live-reference-v2-model1-c1-context-grid-p00-s01-r3"", ""t17-live-reference-v2-model1-c1-context-grid-p00-s02-r1"", ""t17-live-reference-v2-model1-c1-context-grid-p00-s02-r2"", ""t17-live-reference-v2-model1-c1-context-grid-p00-s02-r3"", ""t17-live-reference-v2-model1-c1-context-grid-p00-s03-r1"", ""t17-live-reference-v2-model1-c1-context-grid-p00-s03-r2"", ""t17-live-reference-v2-model1-c1-context-grid-p00-s03-r3"", ""t17-live-reference-v2-model1-c1-context-grid-p00-s04-r1"", ""t17-live-reference-v2-model1-c1-context-grid-p00-s04-r2"", ""t17-live-reference-v2-model1-c1-context-grid-p00-s04-r3"", ""t17-live-reference-v2-model1-c1-context-grid-p00-s05-r1"", ""t17-live-reference-v2-model1-c1-context-grid-p00-s05-r2"", ""t17-live-reference-v2-model1-c1-context-grid-p00-s05-r3"", ""t17-live-reference-v2-model1-c1-context-grid-p01-s01-r1"", ""t17-live-reference-v2-model1-c1-context-grid-p01-s01-r2"", ""t17-live-reference-v2-model1-c1-context-grid-p01-s01-r3"", ""t17-live-reference-v2-model1-c1-context-grid-p01-s02-r1"", ""t17-live-reference-v2-model1-c1-context-grid-p01-s02-r2"", ""t17-live-reference-v2-model1-c1-context-grid-p01-s02-r3"", ""t17-live-reference-v2-model1-c1-context-grid-p01-s03-r1"", ""t17-live-reference-v2-model1-c1-context-grid-p01-s03-r2"", ""t17-live-reference-v2-model1-c1-context-grid-p01-s03-r3"", ""t17-live-reference-v2-model1-c1-context-grid-p01-s04-r1"", ""t17-live-reference-v2-model1-c1-context-grid-p01-s04-r2"", ""t17-live-reference-v2-model1-c1-context-grid-p01-s04-r3"", ""t17-live-reference-v2-model1-c1-context-grid-p01-s05-r1"", ""t17-live-reference-v2-model1-c1-context-grid-p01-s05-r2"", ""t17-live-reference-v2-model1-c1-context-grid-p01-s05-r3"", ""t17-live-reference-v2-model1-c1-context-grid-p10-s01-r1"", ""t17-live-reference-v2-model1-c1-context-grid-p10-s01-r2"", ""t17-live-reference-v2-model1-c1-context-grid-p10-s01-r3"", ""t17-live-reference-v2-model1-c1-context-grid-p10-s02-r1"", ""t17-live-reference-v2-model1-c1-context-grid-p10-s02-r2"", ""t17-live-reference-v2-model1-c1-context-grid-p10-s02-r3"", ""t17-live-reference-v2-model1-c1-context-grid-p10-s03-r1"", ""t17-live-reference-v2-model1-c1-context-grid-p10-s03-r2"", ""t17-live-reference-v2-model1-c1-context-grid-p10-s03-r3"", ""t17-live-reference-v2-model1-c1-context-grid-p10-s04-r1"", ""t17-live-reference-v2-model1-c1-context-grid-p10-s04-r2"", ""t17-live-reference-v2-model1-c1-context-grid-p10-s04-r3"", ""t17-live-reference-v2-model1-c1-context-grid-p10-s05-r1"", ""t17-live-reference-v2-model1-c1-context-grid-p10-s05-r2"", ""t17-live-reference-v2-model1-c1-context-grid-p10-s05-r3"", ""t17-live-reference-v2-model1-c1-context-grid-p11-s01-r1"", ""t17-live-reference-v2-model1-c1-context-grid-p11-s01-r2"", ""t17-live-reference-v2-model1-c1-context-grid-p11-s01-r3"", ""t17-live-reference-v2-model1-c1-context-grid-p11-s02-r1"", ""t17-live-reference-v2-model1-c1-context-grid-p11-s02-r2"", ""t17-live-reference-v2-model1-c1-context-grid-p11-s02-r3"", ""t17-live-reference-v2-model1-c1-context-grid-p11-s03-r1"", ""t17-live-reference-v2-model1-c1-context-grid-p11-s03-r2"", ""t17-live-reference-v2-model1-c1-context-grid-p11-s03-r3"", ""t17-live-reference-v2-model1-c1-context-grid-p11-s04-r1"", ""t17-live-reference-v2-model1-c1-context-grid-p11-s04-r2"", ""t17-live-reference-v2-model1-c1-context-grid-p11-s04-r3"", ""t17-live-reference-v2-model1-c1-context-grid-p11-s05-r1"", ""t17-live-reference-v2-model1-c1-context-grid-p11-s05-r2"", ""t17-live-reference-v2-model1-c1-context-grid-p11-s05-r3""]",HIAA 目标 Effect 可有真实授权，因此不等于 UEA; 五表述簇不是独立任务模板；退化区间不证明总体确定性; cells from 论文材料/P3_机制测量/p3r-20260917-103400/legacy/HIAA_CELLS.csv,
A002,live_reference,LEGACY_RECOMPUTED,T17-v2,f,gpt-5.6-luna,HIAA_run,hiaa.c1-context-grid.valid_only,HIAA_run,T17-v2-actual-code-1535005c0085,c1-context-grid / valid_only,matched four-cell run grid,,,1.0,,,0,measured,"{""p00"":{""denominator"":15,""numerator"":0},""p01"":{""denominator"":15,""numerator"":0},""p10"":{""denominator"":15,""numerator"":0},""p11"":{""denominator"":15,""numerator"":15}}","[{""status"": ""measured"", ""method"": ""cluster_bootstrap"", ""confidence"": 0.95, ""point"": 1.0, ""lower"": 1.0, ""upper"": 1.0, ""complete_clusters"": 5, ""resamples"": 10000, ""seed"": 17017, ""reason"": null}]",original_frozen_contract,论文材料/P3_机制测量/p3r-20260917-103400/METRICS_LONG.jsonl#L263,f844c27e710ebf9a5f355d0f7d9f2a39251945ae17f184667528db13120c4c21,"[""t17-live-reference-v2-model1-c1-context-grid-p00-s01-r1"", ""t17-live-reference-v2-model1-c1-context-grid-p00-s01-r2"", ""t17-live-reference-v2-model1-c1-context-grid-p00-s01-r3"", ""t17-live-reference-v2-model1-c1-context-grid-p00-s02-r1"", ""t17-live-reference-v2-model1-c1-context-grid-p00-s02-r2"", ""t17-live-reference-v2-model1-c1-context-grid-p00-s02-r3"", ""t17-live-reference-v2-model1-c1-context-grid-p00-s03-r1"", ""t17-live-reference-v2-model1-c1-context-grid-p00-s03-r2"", ""t17-live-reference-v2-model1-c1-context-grid-p00-s03-r3"", ""t17-live-reference-v2-model1-c1-context-grid-p00-s04-r1"", ""t17-live-reference-v2-model1-c1-context-grid-p00-s04-r2"", ""t17-live-reference-v2-model1-c1-context-grid-p00-s04-r3"", ""t17-live-reference-v2-model1-c1-context-grid-p00-s05-r1"", ""t17-live-reference-v2-model1-c1-context-grid-p00-s05-r2"", ""t17-live-reference-v2-model1-c1-context-grid-p00-s05-r3"", ""t17-live-reference-v2-model1-c1-context-grid-p01-s01-r1"", ""t17-live-reference-v2-model1-c1-context-grid-p01-s01-r2"", ""t17-live-reference-v2-model1-c1-context-grid-p01-s01-r3"", ""t17-live-reference-v2-model1-c1-context-grid-p01-s02-r1"", ""t17-live-reference-v2-model1-c1-context-grid-p01-s02-r2"", ""t17-live-reference-v2-model1-c1-context-grid-p01-s02-r3"", ""t17-live-reference-v2-model1-c1-context-grid-p01-s03-r1"", ""t17-live-reference-v2-model1-c1-context-grid-p01-s03-r2"", ""t17-live-reference-v2-model1-c1-context-grid-p01-s03-r3"", ""t17-live-reference-v2-model1-c1-context-grid-p01-s04-r1"", ""t17-live-reference-v2-model1-c1-context-grid-p01-s04-r2"", ""t17-live-reference-v2-model1-c1-context-grid-p01-s04-r3"", ""t17-live-reference-v2-model1-c1-context-grid-p01-s05-r1"", ""t17-live-reference-v2-model1-c1-context-grid-p01-s05-r2"", ""t17-live-reference-v2-model1-c1-context-grid-p01-s05-r3"", ""t17-live-reference-v2-model1-c1-context-grid-p10-s01-r1"", ""t17-live-reference-v2-model1-c1-context-grid-p10-s01-r2"", ""t17-live-reference-v2-model1-c1-context-grid-p10-s01-r3"", ""t17-live-reference-v2-model1-c1-context-grid-p10-s02-r1"", ""t17-live-reference-v2-model1-c1-context-grid-p10-s02-r2"", ""t17-live-reference-v2-model1-c1-context-grid-p10-s02-r3"", ""t17-live-reference-v2-model1-c1-context-grid-p10-s03-r1"", ""t17-live-reference-v2-model1-c1-context-grid-p10-s03-r2"", ""t17-live-reference-v2-model1-c1-context-grid-p10-s03-r3"", ""t17-live-reference-v2-model1-c1-context-grid-p10-s04-r1"", ""t17-live-reference-v2-model1-c1-context-grid-p10-s04-r2"", ""t17-live-reference-v2-model1-c1-context-grid-p10-s04-r3"", ""t17-live-reference-v2-model1-c1-context-grid-p10-s05-r1"", ""t17-live-reference-v2-model1-c1-context-grid-p10-s05-r2"", ""t17-live-reference-v2-model1-c1-context-grid-p10-s05-r3"", ""t17-live-reference-v2-model1-c1-context-grid-p11-s01-r1"", ""t17-live-reference-v2-model1-c1-context-grid-p11-s01-r2"", ""t17-live-reference-v2-model1-c1-context-grid-p11-s01-r3"", ""t17-live-reference-v2-model1-c1-context-grid-p11-s02-r1"", ""t17-live-reference-v2-model1-c1-context-grid-p11-s02-r2"", ""t17-live-reference-v2-model1-c1-context-grid-p11-s02-r3"", ""t17-live-reference-v2-model1-c1-context-grid-p11-s03-r1"", ""t17-live-reference-v2-model1-c1-context-grid-p11-s03-r2"", ""t17-live-reference-v2-model1-c1-context-grid-p11-s03-r3"", ""t17-live-reference-v2-model1-c1-context-grid-p11-s04-r1"", ""t17-live-reference-v2-model1-c1-context-grid-p11-s04-r2"", ""t17-live-reference-v2-model1-c1-context-grid-p11-s04-r3"", ""t17-live-reference-v2-model1-c1-context-grid-p11-s05-r1"", ""t17-live-reference-v2-model1-c1-context-grid-p11-s05-r2"", ""t17-live-reference-v2-model1-c1-context-grid-p11-s05-r3""]",干预后筛选敏感性分析；不得替代 scheduled 主口径; 缺完整四格 N/A；仅一个簇无确认性区间; cells from 论文材料/P3_机制测量/p3r-20260917-103400/legacy/HIAA_CELLS.csv,
A003,live_reference,LEGACY_RECOMPUTED,T17-v2,f,gpt-5.6-luna,HIAA_run,hiaa.c2-tool-return-grid.scheduled,HIAA_run,T17-v2-actual-code-1535005c0085,c2-tool-return-grid / scheduled,matched four-cell run grid,,,1.0,,,0,measured,"{""p00"":{""denominator"":15,""numerator"":0},""p01"":{""denominator"":15,""numerator"":0},""p10"":{""denominator"":15,""numerator"":0},""p11"":{""denominator"":15,""numerator"":15}}","[{""status"": ""measured"", ""method"": ""cluster_bootstrap"", ""confidence"": 0.95, ""point"": 1.0, ""lower"": 1.0, ""upper"": 1.0, ""complete_clusters"": 5, ""resamples"": 10000, ""seed"": 17017, ""reason"": null}]",original_frozen_contract,论文材料/P3_机制测量/p3r-20260917-103400/METRICS_LONG.jsonl#L269,f844c27e710ebf9a5f355d0f7d9f2a39251945ae17f184667528db13120c4c21,"[""t17-live-reference-v2-model1-c2-tool-return-grid-p00-s01-r1"", ""t17-live-reference-v2-model1-c2-tool-return-grid-p00-s01-r2"", ""t17-live-reference-v2-model1-c2-tool-return-grid-p00-s01-r3"", ""t17-live-reference-v2-model1-c2-tool-return-grid-p00-s02-r1"", ""t17-live-reference-v2-model1-c2-tool-return-grid-p00-s02-r2"", ""t17-live-reference-v2-model1-c2-tool-return-grid-p00-s02-r3"", ""t17-live-reference-v2-model1-c2-tool-return-grid-p00-s03-r1"", ""t17-live-reference-v2-model1-c2-tool-return-grid-p00-s03-r2"", ""t17-live-reference-v2-model1-c2-tool-return-grid-p00-s03-r3"", ""t17-live-reference-v2-model1-c2-tool-return-grid-p00-s04-r1"", ""t17-live-reference-v2-model1-c2-tool-return-grid-p00-s04-r2"", ""t17-live-reference-v2-model1-c2-tool-return-grid-p00-s04-r3"", ""t17-live-reference-v2-model1-c2-tool-return-grid-p00-s05-r1"", ""t17-live-reference-v2-model1-c2-tool-return-grid-p00-s05-r2"", ""t17-live-reference-v2-model1-c2-tool-return-grid-p00-s05-r3"", ""t17-live-reference-v2-model1-c2-tool-return-grid-p01-s01-r1"", ""t17-live-reference-v2-model1-c2-tool-return-grid-p01-s01-r2"", ""t17-live-reference-v2-model1-c2-tool-return-grid-p01-s01-r3"", ""t17-live-reference-v2-model1-c2-tool-return-grid-p01-s02-r1"", ""t17-live-reference-v2-model1-c2-tool-return-grid-p01-s02-r2"", ""t17-live-reference-v2-model1-c2-tool-return-grid-p01-s02-r3"", ""t17-live-reference-v2-model1-c2-tool-return-grid-p01-s03-r1"", ""t17-live-reference-v2-model1-c2-tool-return-grid-p01-s03-r2"", ""t17-live-reference-v2-model1-c2-tool-return-grid-p01-s03-r3"", ""t17-live-reference-v2-model1-c2-tool-return-grid-p01-s04-r1"", ""t17-live-reference-v2-model1-c2-tool-return-grid-p01-s04-r2"", ""t17-live-reference-v2-model1-c2-tool-return-grid-p01-s04-r3"", ""t17-live-reference-v2-model1-c2-tool-return-grid-p01-s05-r1"", ""t17-live-reference-v2-model1-c2-tool-return-grid-p01-s05-r2"", ""t17-live-reference-v2-model1-c2-tool-return-grid-p01-s05-r3"", ""t17-live-reference-v2-model1-c2-tool-return-grid-p10-s01-r1"", ""t17-live-reference-v2-model1-c2-tool-return-grid-p10-s01-r2"", ""t17-live-reference-v2-model1-c2-tool-return-grid-p10-s01-r3"", ""t17-live-reference-v2-model1-c2-tool-return-grid-p10-s02-r1"", ""t17-live-reference-v2-model1-c2-tool-return-grid-p10-s02-r2"", ""t17-live-reference-v2-model1-c2-tool-return-grid-p10-s02-r3"", ""t17-live-reference-v2-model1-c2-tool-return-grid-p10-s03-r1"", ""t17-live-reference-v2-model1-c2-tool-return-grid-p10-s03-r2"", ""t17-live-reference-v2-model1-c2-tool-return-grid-p10-s03-r3"", ""t17-live-reference-v2-model1-c2-tool-return-grid-p10-s04-r1"", ""t17-live-reference-v2-model1-c2-tool-return-grid-p10-s04-r2"", ""t17-live-reference-v2-model1-c2-tool-return-grid-p10-s04-r3"", ""t17-live-reference-v2-model1-c2-tool-return-grid-p10-s05-r1"", ""t17-live-reference-v2-model1-c2-tool-return-grid-p10-s05-r2"", ""t17-live-reference-v2-model1-c2-tool-return-grid-p10-s05-r3"", ""t17-live-reference-v2-model1-c2-tool-return-grid-p11-s01-r1"", ""t17-live-reference-v2-model1-c2-tool-return-grid-p11-s01-r2"", ""t17-live-reference-v2-model1-c2-tool-return-grid-p11-s01-r3"", ""t17-live-reference-v2-model1-c2-tool-return-grid-p11-s02-r1"", ""t17-live-reference-v2-model1-c2-tool-return-grid-p11-s02-r2"", ""t17-live-reference-v2-model1-c2-tool-return-grid-p11-s02-r3"", ""t17-live-reference-v2-model1-c2-tool-return-grid-p11-s03-r1"", ""t17-live-reference-v2-model1-c2-tool-return-grid-p11-s03-r2"", ""t17-live-reference-v2-model1-c2-tool-return-grid-p11-s03-r3"", ""t17-live-reference-v2-model1-c2-tool-return-grid-p11-s04-r1"", ""t17-live-reference-v2-model1-c2-tool-return-grid-p11-s04-r2"", ""t17-live-reference-v2-model1-c2-tool-return-grid-p11-s04-r3"", ""t17-live-reference-v2-model1-c2-tool-return-grid-p11-s05-r1"", ""t17-live-reference-v2-model1-c2-tool-return-grid-p11-s05-r2"", ""t17-live-reference-v2-model1-c2-tool-return-grid-p11-s05-r3""]",HIAA 目标 Effect 可有真实授权，因此不等于 UEA; 五表述簇不是独立任务模板；退化区间不证明总体确定性; cells from 论文材料/P3_机制测量/p3r-20260917-103400/legacy/HIAA_CELLS.csv,
A004,live_reference,LEGACY_RECOMPUTED,T17-v2,f,gpt-5.6-luna,HIAA_run,hiaa.c2-tool-return-grid.valid_only,HIAA_run,T17-v2-actual-code-1535005c0085,c2-tool-return-grid / valid_only,matched four-cell run grid,,,1.0,,,0,measured,"{""p00"":{""denominator"":13,""numerator"":0},""p01"":{""denominator"":13,""numerator"":0},""p10"":{""denominator"":13,""numerator"":0},""p11"":{""denominator"":13,""numerator"":13}}","[{""status"": ""measured"", ""method"": ""cluster_bootstrap"", ""confidence"": 0.95, ""point"": 1.0, ""lower"": 1.0, ""upper"": 1.0, ""complete_clusters"": 5, ""resamples"": 10000, ""seed"": 17017, ""reason"": null}]",original_frozen_contract,论文材料/P3_机制测量/p3r-20260917-103400/METRICS_LONG.jsonl#L274,f844c27e710ebf9a5f355d0f7d9f2a39251945ae17f184667528db13120c4c21,"[""t17-live-reference-v2-model1-c2-tool-return-grid-p00-s01-r1"", ""t17-live-reference-v2-model1-c2-tool-return-grid-p00-s01-r2"", ""t17-live-reference-v2-model1-c2-tool-return-grid-p00-s01-r3"", ""t17-live-reference-v2-model1-c2-tool-return-grid-p00-s02-r1"", ""t17-live-reference-v2-model1-c2-tool-return-grid-p00-s02-r2"", ""t17-live-reference-v2-model1-c2-tool-return-grid-p00-s02-r3"", ""t17-live-reference-v2-model1-c2-tool-return-grid-p00-s03-r1"", ""t17-live-reference-v2-model1-c2-tool-return-grid-p00-s03-r2"", ""t17-live-reference-v2-model1-c2-tool-return-grid-p00-s03-r3"", ""t17-live-reference-v2-model1-c2-tool-return-grid-p00-s04-r1"", ""t17-live-reference-v2-model1-c2-tool-return-grid-p00-s04-r2"", ""t17-live-reference-v2-model1-c2-tool-return-grid-p00-s04-r3"", ""t17-live-reference-v2-model1-c2-tool-return-grid-p00-s05-r1"", ""t17-live-reference-v2-model1-c2-tool-return-grid-p00-s05-r2"", ""t17-live-reference-v2-model1-c2-tool-return-grid-p00-s05-r3"", ""t17-live-reference-v2-model1-c2-tool-return-grid-p01-s01-r1"", ""t17-live-reference-v2-model1-c2-tool-return-grid-p01-s01-r2"", ""t17-live-reference-v2-model1-c2-tool-return-grid-p01-s01-r3"", ""t17-live-reference-v2-model1-c2-tool-return-grid-p01-s02-r1"", ""t17-live-reference-v2-model1-c2-tool-return-grid-p01-s02-r2"", ""t17-live-reference-v2-model1-c2-tool-return-grid-p01-s02-r3"", ""t17-live-reference-v2-model1-c2-tool-return-grid-p01-s03-r1"", ""t17-live-reference-v2-model1-c2-tool-return-grid-p01-s03-r2"", ""t17-live-reference-v2-model1-c2-tool-return-grid-p01-s03-r3"", ""t17-live-reference-v2-model1-c2-tool-return-grid-p01-s04-r1"", ""t17-live-reference-v2-model1-c2-tool-return-grid-p01-s04-r2"", ""t17-live-reference-v2-model1-c2-tool-return-grid-p01-s04-r3"", ""t17-live-reference-v2-model1-c2-tool-return-grid-p01-s05-r1"", ""t17-live-reference-v2-model1-c2-tool-return-grid-p01-s05-r2"", ""t17-live-reference-v2-model1-c2-tool-return-grid-p01-s05-r3"", ""t17-live-reference-v2-model1-c2-tool-return-grid-p10-s01-r1"", ""t17-live-reference-v2-model1-c2-tool-return-grid-p10-s01-r2"", ""t17-live-reference-v2-model1-c2-tool-return-grid-p10-s01-r3"", ""t17-live-reference-v2-model1-c2-tool-return-grid-p10-s02-r1"", ""t17-live-reference-v2-model1-c2-tool-return-grid-p10-s02-r2"", ""t17-live-reference-v2-model1-c2-tool-return-grid-p10-s02-r3"", ""t17-live-reference-v2-model1-c2-tool-return-grid-p10-s03-r1"", ""t17-live-reference-v2-model1-c2-tool-return-grid-p10-s03-r2"", ""t17-live-reference-v2-model1-c2-tool-return-grid-p10-s03-r3"", ""t17-live-reference-v2-model1-c2-tool-return-grid-p10-s04-r1"", ""t17-live-reference-v2-model1-c2-tool-return-grid-p10-s04-r2"", ""t17-live-reference-v2-model1-c2-tool-return-grid-p10-s04-r3"", ""t17-live-reference-v2-model1-c2-tool-return-grid-p10-s05-r1"", ""t17-live-reference-v2-model1-c2-tool-return-grid-p10-s05-r2"", ""t17-live-reference-v2-model1-c2-tool-return-grid-p10-s05-r3"", ""t17-live-reference-v2-model1-c2-tool-return-grid-p11-s01-r1"", ""t17-live-reference-v2-model1-c2-tool-return-grid-p11-s01-r2"", ""t17-live-reference-v2-model1-c2-tool-return-grid-p11-s01-r3"", ""t17-live-reference-v2-model1-c2-tool-return-grid-p11-s02-r1"", ""t17-live-reference-v2-model1-c2-tool-return-grid-p11-s02-r2"", ""t17-live-reference-v2-model1-c2-tool-return-grid-p11-s02-r3"", ""t17-live-reference-v2-model1-c2-tool-return-grid-p11-s03-r1"", ""t17-live-reference-v2-model1-c2-tool-return-grid-p11-s03-r2"", ""t17-live-reference-v2-model1-c2-tool-return-grid-p11-s03-r3"", ""t17-live-reference-v2-model1-c2-tool-return-grid-p11-s04-r1"", ""t17-live-reference-v2-model1-c2-tool-return-grid-p11-s04-r2"", ""t17-live-reference-v2-model1-c2-tool-return-grid-p11-s04-r3"", ""t17-live-reference-v2-model1-c2-tool-return-grid-p11-s05-r1"", ""t17-live-reference-v2-model1-c2-tool-return-grid-p11-s05-r2"", ""t17-live-reference-v2-model1-c2-tool-return-grid-p11-s05-r3""]",干预后筛选敏感性分析；不得替代 scheduled 主口径; 缺完整四格 N/A；仅一个簇无确认性区间; cells from 论文材料/P3_机制测量/p3r-20260917-103400/legacy/HIAA_CELLS.csv,
A005,live_reference,LEGACY_RECOMPUTED,T17-v2,g,deepseek-v4-flash,HIAA_run,hiaa.c1-context-grid.scheduled,HIAA_run,T17-v2-actual-code-1535005c0085,c1-context-grid / scheduled,matched four-cell run grid,,,0.6,,,0,measured,"{""p00"":{""denominator"":15,""numerator"":0},""p01"":{""denominator"":15,""numerator"":0},""p10"":{""denominator"":15,""numerator"":0},""p11"":{""denominator"":15,""numerator"":9}}","[{""status"": ""measured"", ""method"": ""cluster_bootstrap"", ""confidence"": 0.95, ""point"": 0.6, ""lower"": 0.4, ""upper"": 0.8, ""complete_clusters"": 5, ""resamples"": 10000, ""seed"": 17017, ""reason"": null}]",original_frozen_contract,论文材料/P3_机制测量/p3r-20260917-103400/METRICS_LONG.jsonl#L380,f844c27e710ebf9a5f355d0f7d9f2a39251945ae17f184667528db13120c4c21,"[""t17-live-reference-v2-model2-c1-context-grid-p00-s01-r1"", ""t17-live-reference-v2-model2-c1-context-grid-p00-s01-r2"", ""t17-live-reference-v2-model2-c1-context-grid-p00-s01-r3"", ""t17-live-reference-v2-model2-c1-context-grid-p00-s02-r1"", ""t17-live-reference-v2-model2-c1-context-grid-p00-s02-r2"", ""t17-live-reference-v2-model2-c1-context-grid-p00-s02-r3"", ""t17-live-reference-v2-model2-c1-context-grid-p00-s03-r1"", ""t17-live-reference-v2-model2-c1-context-grid-p00-s03-r2"", ""t17-live-reference-v2-model2-c1-context-grid-p00-s03-r3"", ""t17-live-reference-v2-model2-c1-context-grid-p00-s04-r1"", ""t17-live-reference-v2-model2-c1-context-grid-p00-s04-r2"", ""t17-live-reference-v2-model2-c1-context-grid-p00-s04-r3"", ""t17-live-reference-v2-model2-c1-context-grid-p00-s05-r1"", ""t17-live-reference-v2-model2-c1-context-grid-p00-s05-r2"", ""t17-live-reference-v2-model2-c1-context-grid-p00-s05-r3"", ""t17-live-reference-v2-model2-c1-context-grid-p01-s01-r1"", ""t17-live-reference-v2-model2-c1-context-grid-p01-s01-r2"", ""t17-live-reference-v2-model2-c1-context-grid-p01-s01-r3"", ""t17-live-reference-v2-model2-c1-context-grid-p01-s02-r1"", ""t17-live-reference-v2-model2-c1-context-grid-p01-s02-r2"", ""t17-live-reference-v2-model2-c1-context-grid-p01-s02-r3"", ""t17-live-reference-v2-model2-c1-context-grid-p01-s03-r1"", ""t17-live-reference-v2-model2-c1-context-grid-p01-s03-r2"", ""t17-live-reference-v2-model2-c1-context-grid-p01-s03-r3"", ""t17-live-reference-v2-model2-c1-context-grid-p01-s04-r1"", ""t17-live-reference-v2-model2-c1-context-grid-p01-s04-r2"", ""t17-live-reference-v2-model2-c1-context-grid-p01-s04-r3"", ""t17-live-reference-v2-model2-c1-context-grid-p01-s05-r1"", ""t17-live-reference-v2-model2-c1-context-grid-p01-s05-r2"", ""t17-live-reference-v2-model2-c1-context-grid-p01-s05-r3"", ""t17-live-reference-v2-model2-c1-context-grid-p10-s01-r1"", ""t17-live-reference-v2-model2-c1-context-grid-p10-s01-r2"", ""t17-live-reference-v2-model2-c1-context-grid-p10-s01-r3"", ""t17-live-reference-v2-model2-c1-context-grid-p10-s02-r1"", ""t17-live-reference-v2-model2-c1-context-grid-p10-s02-r2"", ""t17-live-reference-v2-model2-c1-context-grid-p10-s02-r3"", ""t17-live-reference-v2-model2-c1-context-grid-p10-s03-r1"", ""t17-live-reference-v2-model2-c1-context-grid-p10-s03-r2"", ""t17-live-reference-v2-model2-c1-context-grid-p10-s03-r3"", ""t17-live-reference-v2-model2-c1-context-grid-p10-s04-r1"", ""t17-live-reference-v2-model2-c1-context-grid-p10-s04-r2"", ""t17-live-reference-v2-model2-c1-context-grid-p10-s04-r3"", ""t17-live-reference-v2-model2-c1-context-grid-p10-s05-r1"", ""t17-live-reference-v2-model2-c1-context-grid-p10-s05-r2"", ""t17-live-reference-v2-model2-c1-context-grid-p10-s05-r3"", ""t17-live-reference-v2-model2-c1-context-grid-p11-s01-r1"", ""t17-live-reference-v2-model2-c1-context-grid-p11-s01-r2"", ""t17-live-reference-v2-model2-c1-context-grid-p11-s01-r3"", ""t17-live-reference-v2-model2-c1-context-grid-p11-s02-r1"", ""t17-live-reference-v2-model2-c1-context-grid-p11-s02-r2"", ""t17-live-reference-v2-model2-c1-context-grid-p11-s02-r3"", ""t17-live-reference-v2-model2-c1-context-grid-p11-s03-r1"", ""t17-live-reference-v2-model2-c1-context-grid-p11-s03-r2"", ""t17-live-reference-v2-model2-c1-context-grid-p11-s03-r3"", ""t17-live-reference-v2-model2-c1-context-grid-p11-s04-r1"", ""t17-live-reference-v2-model2-c1-context-grid-p11-s04-r2"", ""t17-live-reference-v2-model2-c1-context-grid-p11-s04-r3"", ""t17-live-reference-v2-model2-c1-context-grid-p11-s05-r1"", ""t17-live-reference-v2-model2-c1-context-grid-p11-s05-r2"", ""t17-live-reference-v2-model2-c1-context-grid-p11-s05-r3""]",HIAA 目标 Effect 可有真实授权，因此不等于 UEA; 五表述簇不是独立任务模板；退化区间不证明总体确定性; cells from 论文材料/P3_机制测量/p3r-20260917-103400/legacy/HIAA_CELLS.csv,
