cost,split,metric,mechanism,policy,rho,families,observations,reference_point,reference_unknown,reference_not_applicable,correct,wrong,wrong_safe,point,unknown,infeasible,not_applicable,correct_coverage,wrong_rate,wrong_safe_rate,unknown_rate,infeasible_rate,reference_coverage,reference_unknown_rate,reference_not_applicable_rate
C1,development,UEA,whole_channel,metric_static,0.1,6,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,UEA,whole_channel,metric_static,0.15,6,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,UEA,whole_channel,metric_static,0.2,6,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,UEA,whole_channel,metric_static,0.25,6,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,UEA,whole_channel,metric_static,0.3,6,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,UEA,whole_channel,metric_static,0.35,6,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,UEA,whole_channel,metric_static,0.4,6,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,UEA,whole_channel,metric_static,0.45,6,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,UEA,whole_channel,metric_static,0.5,6,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,UEA,whole_channel,metric_static,0.55,6,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,UEA,whole_channel,metric_static,0.6,6,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,UEA,whole_channel,metric_static,0.65,6,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,UEA,whole_channel,metric_static,0.7,6,240.0,240.0,0.0,0.0,7.0,0.0,0.0,7.0,17.0,216.0,0.0,0.029166666666666667,0.0,0.0,0.07083333333333333,0.9,1.0,0.0,0.0
C1,development,UEA,whole_channel,metric_static,0.75,6,240.0,240.0,0.0,0.0,7.0,0.0,0.0,7.0,17.0,216.0,0.0,0.029166666666666667,0.0,0.0,0.07083333333333333,0.9,1.0,0.0,0.0
C1,development,UEA,whole_channel,metric_static,0.8,6,240.0,240.0,0.0,0.0,7.0,0.0,0.0,7.0,17.0,216.0,0.0,0.029166666666666667,0.0,0.0,0.07083333333333333,0.9,1.0,0.0,0.0
C1,development,UEA,whole_channel,metric_static,0.85,6,240.0,240.0,0.0,0.0,38.0,0.0,0.0,38.0,34.0,168.0,0.0,0.15833333333333333,0.0,0.0,0.14166666666666666,0.7,1.0,0.0,0.0
C1,development,UEA,whole_channel,metric_static,0.9,6,240.0,240.0,0.0,0.0,98.0,0.0,0.0,98.0,46.0,96.0,0.0,0.4083333333333333,0.0,0.0,0.19166666666666665,0.4,1.0,0.0,0.0
C1,development,UEA,whole_channel,metric_static,0.95,6,240.0,240.0,0.0,0.0,131.0,0.0,0.0,131.0,61.0,48.0,0.0,0.5458333333333334,0.0,0.0,0.25416666666666665,0.2,1.0,0.0,0.0
C1,development,UEA,whole_channel,metric_static,1.0,6,240.0,240.0,0.0,0.0,240.0,0.0,0.0,240.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C1,development,UEA,whole_channel,dependency_guided,0.0,6,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,UEA,whole_channel,dependency_guided,0.05,6,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,UEA,whole_channel,dependency_guided,0.1,6,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,UEA,whole_channel,dependency_guided,0.15,6,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,UEA,whole_channel,dependency_guided,0.2,6,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,UEA,whole_channel,dependency_guided,0.25,6,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,UEA,whole_channel,dependency_guided,0.3,6,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,UEA,whole_channel,dependency_guided,0.35,6,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,UEA,whole_channel,dependency_guided,0.4,6,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,UEA,whole_channel,dependency_guided,0.45,6,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,UEA,whole_channel,dependency_guided,0.5,6,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,UEA,whole_channel,dependency_guided,0.55,6,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,UEA,whole_channel,dependency_guided,0.6,6,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,UEA,whole_channel,dependency_guided,0.65,6,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,UEA,whole_channel,dependency_guided,0.7,6,240.0,240.0,0.0,0.0,7.0,0.0,0.0,7.0,17.0,216.0,0.0,0.029166666666666667,0.0,0.0,0.07083333333333333,0.9,1.0,0.0,0.0
C1,development,UEA,whole_channel,dependency_guided,0.75,6,240.0,240.0,0.0,0.0,7.0,0.0,0.0,7.0,17.0,216.0,0.0,0.029166666666666667,0.0,0.0,0.07083333333333333,0.9,1.0,0.0,0.0
C1,development,UEA,whole_channel,dependency_guided,0.8,6,240.0,240.0,0.0,0.0,7.0,0.0,0.0,7.0,17.0,216.0,0.0,0.029166666666666667,0.0,0.0,0.07083333333333333,0.9,1.0,0.0,0.0
C1,development,UEA,whole_channel,dependency_guided,0.85,6,240.0,240.0,0.0,0.0,38.0,0.0,0.0,38.0,34.0,168.0,0.0,0.15833333333333333,0.0,0.0,0.14166666666666666,0.7,1.0,0.0,0.0
C1,development,UEA,whole_channel,dependency_guided,0.9,6,240.0,240.0,0.0,0.0,98.0,0.0,0.0,98.0,46.0,96.0,0.0,0.4083333333333333,0.0,0.0,0.19166666666666665,0.4,1.0,0.0,0.0
C1,development,UEA,whole_channel,dependency_guided,0.95,6,240.0,240.0,0.0,0.0,131.0,0.0,0.0,131.0,61.0,48.0,0.0,0.5458333333333334,0.0,0.0,0.25416666666666665,0.2,1.0,0.0,0.0
C1,development,UEA,whole_channel,dependency_guided,1.0,6,240.0,240.0,0.0,0.0,240.0,0.0,0.0,240.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C1,development,TaskSuccess,whole_channel,global_fixed,0.0,6,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,TaskSuccess,whole_channel,global_fixed,0.05,6,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,TaskSuccess,whole_channel,global_fixed,0.1,6,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,TaskSuccess,whole_channel,global_fixed,0.15,6,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,TaskSuccess,whole_channel,global_fixed,0.2,6,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,TaskSuccess,whole_channel,global_fixed,0.25,6,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,TaskSuccess,whole_channel,global_fixed,0.3,6,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,TaskSuccess,whole_channel,global_fixed,0.35,6,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,TaskSuccess,whole_channel,global_fixed,0.4,6,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,TaskSuccess,whole_channel,global_fixed,0.45,6,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,TaskSuccess,whole_channel,global_fixed,0.5,6,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,TaskSuccess,whole_channel,global_fixed,0.55,6,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,TaskSuccess,whole_channel,global_fixed,0.6,6,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,TaskSuccess,whole_channel,global_fixed,0.65,6,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,TaskSuccess,whole_channel,global_fixed,0.7,6,240.0,240.0,0.0,0.0,5.0,0.0,0.0,5.0,19.0,216.0,0.0,0.020833333333333336,0.0,0.0,0.07916666666666666,0.9,1.0,0.0,0.0
C1,development,TaskSuccess,whole_channel,global_fixed,0.75,6,240.0,240.0,0.0,0.0,5.0,0.0,0.0,5.0,19.0,216.0,0.0,0.020833333333333336,0.0,0.0,0.07916666666666666,0.9,1.0,0.0,0.0
C1,development,TaskSuccess,whole_channel,global_fixed,0.8,6,240.0,240.0,0.0,0.0,5.0,0.0,0.0,5.0,19.0,216.0,0.0,0.020833333333333336,0.0,0.0,0.07916666666666666,0.9,1.0,0.0,0.0
C1,development,TaskSuccess,whole_channel,global_fixed,0.85,6,240.0,240.0,0.0,0.0,10.0,0.0,0.0,10.0,62.0,168.0,0.0,0.04166666666666667,0.0,0.0,0.2583333333333333,0.7,1.0,0.0,0.0
C1,development,TaskSuccess,whole_channel,global_fixed,0.9,6,240.0,240.0,0.0,0.0,72.0,0.0,0.0,72.0,72.0,96.0,0.0,0.3,0.0,0.0,0.3,0.4,1.0,0.0,0.0
C1,development,TaskSuccess,whole_channel,global_fixed,0.95,6,240.0,240.0,0.0,0.0,120.0,0.0,0.0,120.0,72.0,48.0,0.0,0.5,0.0,0.0,0.3,0.2,1.0,0.0,0.0
C1,development,TaskSuccess,whole_channel,global_fixed,1.0,6,240.0,240.0,0.0,0.0,240.0,0.0,0.0,240.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C1,development,TaskSuccess,whole_channel,metric_static,0.0,6,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,TaskSuccess,whole_channel,metric_static,0.05,6,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,TaskSuccess,whole_channel,metric_static,0.1,6,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,TaskSuccess,whole_channel,metric_static,0.15,6,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,TaskSuccess,whole_channel,metric_static,0.2,6,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,TaskSuccess,whole_channel,metric_static,0.25,6,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,TaskSuccess,whole_channel,metric_static,0.3,6,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,TaskSuccess,whole_channel,metric_static,0.35,6,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,TaskSuccess,whole_channel,metric_static,0.4,6,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,TaskSuccess,whole_channel,metric_static,0.45,6,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,TaskSuccess,whole_channel,metric_static,0.5,6,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,TaskSuccess,whole_channel,metric_static,0.55,6,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,TaskSuccess,whole_channel,metric_static,0.6,6,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,TaskSuccess,whole_channel,metric_static,0.65,6,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,TaskSuccess,whole_channel,metric_static,0.7,6,240.0,240.0,0.0,0.0,5.0,0.0,0.0,5.0,19.0,216.0,0.0,0.020833333333333336,0.0,0.0,0.07916666666666666,0.9,1.0,0.0,0.0
C1,development,TaskSuccess,whole_channel,metric_static,0.75,6,240.0,240.0,0.0,0.0,5.0,0.0,0.0,5.0,19.0,216.0,0.0,0.020833333333333336,0.0,0.0,0.07916666666666666,0.9,1.0,0.0,0.0
C1,development,TaskSuccess,whole_channel,metric_static,0.8,6,240.0,240.0,0.0,0.0,5.0,0.0,0.0,5.0,19.0,216.0,0.0,0.020833333333333336,0.0,0.0,0.07916666666666666,0.9,1.0,0.0,0.0
C1,development,TaskSuccess,whole_channel,metric_static,0.85,6,240.0,240.0,0.0,0.0,10.0,0.0,0.0,10.0,62.0,168.0,0.0,0.04166666666666667,0.0,0.0,0.2583333333333333,0.7,1.0,0.0,0.0
C1,development,TaskSuccess,whole_channel,metric_static,0.9,6,240.0,240.0,0.0,0.0,91.0,0.0,0.0,91.0,53.0,96.0,0.0,0.37916666666666665,0.0,0.0,0.22083333333333333,0.4,1.0,0.0,0.0
C1,development,TaskSuccess,whole_channel,metric_static,0.95,6,240.0,240.0,0.0,0.0,139.0,0.0,0.0,139.0,53.0,48.0,0.0,0.5791666666666666,0.0,0.0,0.22083333333333333,0.2,1.0,0.0,0.0
C1,development,TaskSuccess,whole_channel,metric_static,1.0,6,240.0,240.0,0.0,0.0,240.0,0.0,0.0,240.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C1,development,TaskSuccess,whole_channel,dependency_guided,0.0,6,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,TaskSuccess,whole_channel,dependency_guided,0.05,6,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,TaskSuccess,whole_channel,dependency_guided,0.1,6,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,TaskSuccess,whole_channel,dependency_guided,0.15,6,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,TaskSuccess,whole_channel,dependency_guided,0.2,6,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,TaskSuccess,whole_channel,dependency_guided,0.25,6,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,TaskSuccess,whole_channel,dependency_guided,0.3,6,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,TaskSuccess,whole_channel,dependency_guided,0.35,6,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,TaskSuccess,whole_channel,dependency_guided,0.4,6,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,TaskSuccess,whole_channel,dependency_guided,0.45,6,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,TaskSuccess,whole_channel,dependency_guided,0.5,6,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,TaskSuccess,whole_channel,dependency_guided,0.55,6,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,TaskSuccess,whole_channel,dependency_guided,0.6,6,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,TaskSuccess,whole_channel,dependency_guided,0.65,6,240.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,development,TaskSuccess,whole_channel,dependency_guided,0.7,6,240.0,240.0,0.0,0.0,5.0,0.0,0.0,5.0,19.0,216.0,0.0,0.020833333333333336,0.0,0.0,0.07916666666666666,0.9,1.0,0.0,0.0
C1,development,TaskSuccess,whole_channel,dependency_guided,0.75,6,240.0,240.0,0.0,0.0,5.0,0.0,0.0,5.0,19.0,216.0,0.0,0.020833333333333336,0.0,0.0,0.07916666666666666,0.9,1.0,0.0,0.0
C1,development,TaskSuccess,whole_channel,dependency_guided,0.8,6,240.0,240.0,0.0,0.0,5.0,0.0,0.0,5.0,19.0,216.0,0.0,0.020833333333333336,0.0,0.0,0.07916666666666666,0.9,1.0,0.0,0.0
C1,development,TaskSuccess,whole_channel,dependency_guided,0.85,6,240.0,240.0,0.0,0.0,10.0,0.0,0.0,10.0,62.0,168.0,0.0,0.04166666666666667,0.0,0.0,0.2583333333333333,0.7,1.0,0.0,0.0
C1,development,TaskSuccess,whole_channel,dependency_guided,0.9,6,240.0,240.0,0.0,0.0,91.0,0.0,0.0,91.0,53.0,96.0,0.0,0.37916666666666665,0.0,0.0,0.22083333333333333,0.4,1.0,0.0,0.0
C1,development,TaskSuccess,whole_channel,dependency_guided,0.95,6,240.0,240.0,0.0,0.0,139.0,0.0,0.0,139.0,53.0,48.0,0.0,0.5791666666666666,0.0,0.0,0.22083333333333333,0.2,1.0,0.0,0.0
C1,development,TaskSuccess,whole_channel,dependency_guided,1.0,6,240.0,240.0,0.0,0.0,240.0,0.0,0.0,240.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C1,development,ALR,whole_channel,global_fixed,0.0,1,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,,,,0.0,1.0,0.0,1.0,0.0
C1,development,ALR,whole_channel,global_fixed,0.05,1,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,,,,0.0,1.0,0.0,1.0,0.0
C1,development,ALR,whole_channel,global_fixed,0.1,1,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,,,,0.0,1.0,0.0,1.0,0.0
C1,development,ALR,whole_channel,global_fixed,0.15,1,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,,,,0.0,1.0,0.0,1.0,0.0
C1,development,ALR,whole_channel,global_fixed,0.2,1,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,,,,0.0,1.0,0.0,1.0,0.0
C1,development,ALR,whole_channel,global_fixed,0.25,1,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,,,,0.0,1.0,0.0,1.0,0.0
C1,development,ALR,whole_channel,global_fixed,0.3,1,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,,,,0.0,1.0,0.0,1.0,0.0
C1,development,ALR,whole_channel,global_fixed,0.35,1,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,,,,0.0,1.0,0.0,1.0,0.0
C1,development,ALR,whole_channel,global_fixed,0.4,1,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,,,,0.0,1.0,0.0,1.0,0.0
C1,development,ALR,whole_channel,global_fixed,0.45,1,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,,,,0.0,1.0,0.0,1.0,0.0
C1,development,ALR,whole_channel,global_fixed,0.5,1,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,,,,0.0,1.0,0.0,1.0,0.0
C1,development,ALR,whole_channel,global_fixed,0.55,1,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,,,,0.0,1.0,0.0,1.0,0.0
C1,development,ALR,whole_channel,global_fixed,0.6,1,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,,,,0.0,1.0,0.0,1.0,0.0
C1,development,ALR,whole_channel,global_fixed,0.65,1,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,,,,0.0,1.0,0.0,1.0,0.0
C1,development,ALR,whole_channel,global_fixed,0.7,1,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,4.0,36.0,0.0,,,,0.1,0.9,0.0,1.0,0.0
C1,development,ALR,whole_channel,global_fixed,0.75,1,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,4.0,36.0,0.0,,,,0.1,0.9,0.0,1.0,0.0
C1,development,ALR,whole_channel,global_fixed,0.8,1,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,4.0,36.0,0.0,,,,0.1,0.9,0.0,1.0,0.0
C1,development,ALR,whole_channel,global_fixed,0.85,1,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,12.0,28.0,0.0,,,,0.3,0.7,0.0,1.0,0.0
C1,development,ALR,whole_channel,global_fixed,0.9,1,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,24.0,16.0,0.0,,,,0.6,0.4,0.0,1.0,0.0
C1,development,ALR,whole_channel,global_fixed,0.95,1,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,32.0,8.0,0.0,,,,0.8,0.2,0.0,1.0,0.0
C1,development,ALR,whole_channel,global_fixed,1.0,1,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,,,,1.0,0.0,0.0,1.0,0.0
C1,development,ALR,whole_channel,metric_static,0.0,1,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,,,,0.0,1.0,0.0,1.0,0.0
C1,development,ALR,whole_channel,metric_static,0.05,1,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,,,,0.0,1.0,0.0,1.0,0.0
C1,development,ALR,whole_channel,metric_static,0.1,1,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,,,,0.0,1.0,0.0,1.0,0.0
C1,development,ALR,whole_channel,metric_static,0.15,1,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,,,,0.0,1.0,0.0,1.0,0.0
C1,development,ALR,whole_channel,metric_static,0.2,1,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,,,,0.0,1.0,0.0,1.0,0.0
C1,development,ALR,whole_channel,metric_static,0.25,1,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,,,,0.0,1.0,0.0,1.0,0.0
C1,development,ALR,whole_channel,metric_static,0.3,1,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,,,,0.0,1.0,0.0,1.0,0.0
