report_id,comparison_kind,metric,left_identity_json,right_identity_json,left_value,right_value,delta_value,delta_status,left_measurement_json,right_measurement_json,delta_measurement_json,left_point_direction,right_point_direction,left_interval_direction,right_interval_direction,point_agreement,interval_agreement,complete_clusters,named_deltas_json
monitor-vs-enforce.3b87560b94ec97f0,defense,provenance.fp,"{""condition_ids"":[""b0-monitor""],""domain"":""live_reference"",""enforcement_modes"":[""monitor""],""manifest_sha256"":{""t17-v2-b0"":""c913073d39ec6377767cec942076e756a008bbaa1855d1f2f98c2578244b4347""},""matrix_sha256"":[""3761636d4120410ebbdc97b666ba1af2047d3fcc2d0386a7cfeba895c37881e6""],""model_revision"":""gpt-5.6-luna"",""phase_contract_sha256"":[""e7ac7817418d9b74fc6b9c8239cda0db56b596426ba533988257e9fb46977afb""],""protocol_id"":""t17-live-reference-v2"",""raw_manifest_sha256"":[""58625f9ddaf37636f261c6ca87802e932e8007eb0e4160f9087c43882253cc96"",""b9f6d4a1cb54e0c905d925988d0d9844bd5e228903b59e5af63f3377bbe61210""],""requested_model"":""gpt-5.6-luna"",""skill_content_sha256"":{""t17-v2-b0"":""0d52f7901e6c881c8aa5b0e5534aa343e869b2c4ae4875b089a93548b782bfe9""},""skill_variant_ids"":[""t17-v2-b0""],""stages"":[""model1""]}","{""condition_ids"":[""b0-enforce""],""domain"":""live_reference"",""enforcement_modes"":[""enforce""],""manifest_sha256"":{""t17-v2-b0"":""c913073d39ec6377767cec942076e756a008bbaa1855d1f2f98c2578244b4347""},""matrix_sha256"":[""3761636d4120410ebbdc97b666ba1af2047d3fcc2d0386a7cfeba895c37881e6""],""model_revision"":""gpt-5.6-luna"",""phase_contract_sha256"":[""e7ac7817418d9b74fc6b9c8239cda0db56b596426ba533988257e9fb46977afb""],""protocol_id"":""t17-live-reference-v2"",""raw_manifest_sha256"":[""58625f9ddaf37636f261c6ca87802e932e8007eb0e4160f9087c43882253cc96"",""b9f6d4a1cb54e0c905d925988d0d9844bd5e228903b59e5af63f3377bbe61210""],""requested_model"":""gpt-5.6-luna"",""skill_content_sha256"":{""t17-v2-b0"":""0d52f7901e6c881c8aa5b0e5534aa343e869b2c4ae4875b089a93548b782bfe9""},""skill_variant_ids"":[""t17-v2-b0""],""stages"":[""model1""]}",0.0,0.0,0.0,measured,"{""cluster_terms"":[{""cluster"":""s01"",""denominator"":0.2,""numerator"":0.0,""term"":""value""},{""cluster"":""s02"",""denominator"":0.2,""numerator"":0.0,""term"":""value""},{""cluster"":""s03"",""denominator"":0.2,""numerator"":0.0,""term"":""value""},{""cluster"":""s04"",""denominator"":0.2,""numerator"":0.0,""term"":""value""},{""cluster"":""s05"",""denominator"":0.2,""numerator"":0.0,""term"":""value""}],""complete_clusters"":5,""contrast_signs"":{""value"":1},""denominator"":1,""denominator_scope"":""artifact_origin_memberships"",""evidence_ids"":[""t17-live-reference-v2-model1-b0-monitor-s01-r1"",""t17-live-reference-v2-model1-b0-monitor-s01-r2"",""t17-live-reference-v2-model1-b0-monitor-s01-r3"",""t17-live-reference-v2-model1-b0-monitor-s02-r1"",""t17-live-reference-v2-model1-b0-monitor-s02-r2"",""t17-live-reference-v2-model1-b0-monitor-s02-r3"",""t17-live-reference-v2-model1-b0-monitor-s03-r1"",""t17-live-reference-v2-model1-b0-monitor-s03-r2"",""t17-live-reference-v2-model1-b0-monitor-s03-r3"",""t17-live-reference-v2-model1-b0-monitor-s04-r1"",""t17-live-reference-v2-model1-b0-monitor-s04-r2"",""t17-live-reference-v2-model1-b0-monitor-s04-r3"",""t17-live-reference-v2-model1-b0-monitor-s05-r1"",""t17-live-reference-v2-model1-b0-monitor-s05-r2"",""t17-live-reference-v2-model1-b0-monitor-s05-r3""],""intervals"":[{""complete_clusters"":5,""confidence"":0.95,""lower"":0.0,""method"":""cluster_bootstrap"",""point"":0.0,""reason"":null,""resamples"":10000,""seed"":17017,""status"":""measured"",""upper"":0.0}],""numerator"":0,""reason"":null,""scheduled_denominator"":null,""schema_version"":""2.0"",""status"":""measured"",""unit"":""origin_membership_count"",""value"":0.0}","{""cluster_terms"":[{""cluster"":""s01"",""denominator"":0.2,""numerator"":0.0,""term"":""value""},{""cluster"":""s02"",""denominator"":0.2,""numerator"":0.0,""term"":""value""},{""cluster"":""s03"",""denominator"":0.2,""numerator"":0.0,""term"":""value""},{""cluster"":""s04"",""denominator"":0.2,""numerator"":0.0,""term"":""value""},{""cluster"":""s05"",""denominator"":0.2,""numerator"":0.0,""term"":""value""}],""complete_clusters"":5,""contrast_signs"":{""value"":1},""denominator"":1,""denominator_scope"":""artifact_origin_memberships"",""evidence_ids"":[""t17-live-reference-v2-model1-b0-enforce-s01-r1"",""t17-live-reference-v2-model1-b0-enforce-s01-r2"",""t17-live-reference-v2-model1-b0-enforce-s01-r3"",""t17-live-reference-v2-model1-b0-enforce-s02-r1"",""t17-live-reference-v2-model1-b0-enforce-s02-r2"",""t17-live-reference-v2-model1-b0-enforce-s02-r3"",""t17-live-reference-v2-model1-b0-enforce-s03-r1"",""t17-live-reference-v2-model1-b0-enforce-s03-r2"",""t17-live-reference-v2-model1-b0-enforce-s03-r3"",""t17-live-reference-v2-model1-b0-enforce-s04-r1"",""t17-live-reference-v2-model1-b0-enforce-s04-r2"",""t17-live-reference-v2-model1-b0-enforce-s04-r3"",""t17-live-reference-v2-model1-b0-enforce-s05-r1"",""t17-live-reference-v2-model1-b0-enforce-s05-r2"",""t17-live-reference-v2-model1-b0-enforce-s05-r3""],""intervals"":[{""complete_clusters"":5,""confidence"":0.95,""lower"":0.0,""method"":""cluster_bootstrap"",""point"":0.0,""reason"":null,""resamples"":10000,""seed"":17017,""status"":""measured"",""upper"":0.0}],""numerator"":0,""reason"":null,""scheduled_denominator"":null,""schema_version"":""2.0"",""status"":""measured"",""unit"":""origin_membership_count"",""value"":0.0}","{""cluster_terms"":[{""cluster"":""s01"",""denominator"":0.2,""numerator"":0.0,""term"":""left.value""},{""cluster"":""s02"",""denominator"":0.2,""numerator"":0.0,""term"":""left.value""},{""cluster"":""s03"",""denominator"":0.2,""numerator"":0.0,""term"":""left.value""},{""cluster"":""s04"",""denominator"":0.2,""numerator"":0.0,""term"":""left.value""},{""cluster"":""s05"",""denominator"":0.2,""numerator"":0.0,""term"":""left.value""},{""cluster"":""s01"",""denominator"":0.2,""numerator"":0.0,""term"":""right.value""},{""cluster"":""s02"",""denominator"":0.2,""numerator"":0.0,""term"":""right.value""},{""cluster"":""s03"",""denominator"":0.2,""numerator"":0.0,""term"":""right.value""},{""cluster"":""s04"",""denominator"":0.2,""numerator"":0.0,""term"":""right.value""},{""cluster"":""s05"",""denominator"":0.2,""numerator"":0.0,""term"":""right.value""}],""complete_clusters"":5,""contrast_signs"":{""left.value"":1,""right.value"":-1},""denominator"":1,""denominator_scope"":""left_minus_right"",""evidence_ids"":[""t17-live-reference-v2-model1-b0-monitor-s01-r1"",""t17-live-reference-v2-model1-b0-monitor-s01-r2"",""t17-live-reference-v2-model1-b0-monitor-s01-r3"",""t17-live-reference-v2-model1-b0-monitor-s02-r1"",""t17-live-reference-v2-model1-b0-monitor-s02-r2"",""t17-live-reference-v2-model1-b0-monitor-s02-r3"",""t17-live-reference-v2-model1-b0-monitor-s03-r1"",""t17-live-reference-v2-model1-b0-monitor-s03-r2"",""t17-live-reference-v2-model1-b0-monitor-s03-r3"",""t17-live-reference-v2-model1-b0-monitor-s04-r1"",""t17-live-reference-v2-model1-b0-monitor-s04-r2"",""t17-live-reference-v2-model1-b0-monitor-s04-r3"",""t17-live-reference-v2-model1-b0-monitor-s05-r1"",""t17-live-reference-v2-model1-b0-monitor-s05-r2"",""t17-live-reference-v2-model1-b0-monitor-s05-r3"",""t17-live-reference-v2-model1-b0-enforce-s01-r1"",""t17-live-reference-v2-model1-b0-enforce-s01-r2"",""t17-live-reference-v2-model1-b0-enforce-s01-r3"",""t17-live-reference-v2-model1-b0-enforce-s02-r1"",""t17-live-reference-v2-model1-b0-enforce-s02-r2"",""t17-live-reference-v2-model1-b0-enforce-s02-r3"",""t17-live-reference-v2-model1-b0-enforce-s03-r1"",""t17-live-reference-v2-model1-b0-enforce-s03-r2"",""t17-live-reference-v2-model1-b0-enforce-s03-r3"",""t17-live-reference-v2-model1-b0-enforce-s04-r1"",""t17-live-reference-v2-model1-b0-enforce-s04-r2"",""t17-live-reference-v2-model1-b0-enforce-s04-r3"",""t17-live-reference-v2-model1-b0-enforce-s05-r1"",""t17-live-reference-v2-model1-b0-enforce-s05-r2"",""t17-live-reference-v2-model1-b0-enforce-s05-r3""],""intervals"":[{""complete_clusters"":5,""confidence"":0.95,""lower"":0.0,""method"":""cluster_bootstrap"",""point"":0.0,""reason"":null,""resamples"":10000,""seed"":17017,""status"":""measured"",""upper"":0.0}],""numerator"":0.0,""reason"":null,""scheduled_denominator"":null,""schema_version"":""2.0"",""status"":""measured"",""unit"":""signed_contrast"",""value"":0.0}",zero,zero,indeterminate,indeterminate,agreement,indeterminate,5,"{""delta.provenance.fp"":{""cluster_terms"":[{""cluster"":""s01"",""denominator"":0.2,""numerator"":0.0,""term"":""left.value""},{""cluster"":""s02"",""denominator"":0.2,""numerator"":0.0,""term"":""left.value""},{""cluster"":""s03"",""denominator"":0.2,""numerator"":0.0,""term"":""left.value""},{""cluster"":""s04"",""denominator"":0.2,""numerator"":0.0,""term"":""left.value""},{""cluster"":""s05"",""denominator"":0.2,""numerator"":0.0,""term"":""left.value""},{""cluster"":""s01"",""denominator"":0.2,""numerator"":0.0,""term"":""right.value""},{""cluster"":""s02"",""denominator"":0.2,""numerator"":0.0,""term"":""right.value""},{""cluster"":""s03"",""denominator"":0.2,""numerator"":0.0,""term"":""right.value""},{""cluster"":""s04"",""denominator"":0.2,""numerator"":0.0,""term"":""right.value""},{""cluster"":""s05"",""denominator"":0.2,""numerator"":0.0,""term"":""right.value""}],""complete_clusters"":5,""contrast_signs"":{""left.value"":1,""right.value"":-1},""denominator"":1,""denominator_scope"":""left_minus_right"",""evidence_ids"":[""t17-live-reference-v2-model1-b0-enforce-s01-r1"",""t17-live-reference-v2-model1-b0-enforce-s01-r2"",""t17-live-reference-v2-model1-b0-enforce-s01-r3"",""t17-live-reference-v2-model1-b0-enforce-s02-r1"",""t17-live-reference-v2-model1-b0-enforce-s02-r2"",""t17-live-reference-v2-model1-b0-enforce-s02-r3"",""t17-live-reference-v2-model1-b0-enforce-s03-r1"",""t17-live-reference-v2-model1-b0-enforce-s03-r2"",""t17-live-reference-v2-model1-b0-enforce-s03-r3"",""t17-live-reference-v2-model1-b0-enforce-s04-r1"",""t17-live-reference-v2-model1-b0-enforce-s04-r2"",""t17-live-reference-v2-model1-b0-enforce-s04-r3"",""t17-live-reference-v2-model1-b0-enforce-s05-r1"",""t17-live-reference-v2-model1-b0-enforce-s05-r2"",""t17-live-reference-v2-model1-b0-enforce-s05-r3"",""t17-live-reference-v2-model1-b0-monitor-s01-r1"",""t17-live-reference-v2-model1-b0-monitor-s01-r2"",""t17-live-reference-v2-model1-b0-monitor-s01-r3"",""t17-live-reference-v2-model1-b0-monitor-s02-r1"",""t17-live-reference-v2-model1-b0-monitor-s02-r2"",""t17-live-reference-v2-model1-b0-monitor-s02-r3"",""t17-live-reference-v2-model1-b0-monitor-s03-r1"",""t17-live-reference-v2-model1-b0-monitor-s03-r2"",""t17-live-reference-v2-model1-b0-monitor-s03-r3"",""t17-live-reference-v2-model1-b0-monitor-s04-r1"",""t17-live-reference-v2-model1-b0-monitor-s04-r2"",""t17-live-reference-v2-model1-b0-monitor-s04-r3"",""t17-live-reference-v2-model1-b0-monitor-s05-r1"",""t17-live-reference-v2-model1-b0-monitor-s05-r2"",""t17-live-reference-v2-model1-b0-monitor-s05-r3""],""intervals"":[{""complete_clusters"":5,""confidence"":0.95,""lower"":0.0,""method"":""cluster_bootstrap"",""point"":0.0,""reason"":null,""resamples"":10000,""seed"":17017,""status"":""measured"",""upper"":0.0}],""numerator"":0.0,""reason"":null,""scheduled_denominator"":null,""schema_version"":""2.0"",""status"":""measured"",""unit"":""signed_contrast"",""value"":0.0},""security_gain.provenance.fp"":{""cluster_terms"":[{""cluster"":""s01"",""denominator"":0.2,""numerator"":0.0,""term"":""left.value""},{""cluster"":""s02"",""denominator"":0.2,""numerator"":0.0,""term"":""left.value""},{""cluster"":""s03"",""denominator"":0.2,""numerator"":0.0,""term"":""left.value""},{""cluster"":""s04"",""denominator"":0.2,""numerator"":0.0,""term"":""left.value""},{""cluster"":""s05"",""denominator"":0.2,""numerator"":0.0,""term"":""left.value""},{""cluster"":""s01"",""denominator"":0.2,""numerator"":0.0,""term"":""right.value""},{""cluster"":""s02"",""denominator"":0.2,""numerator"":0.0,""term"":""right.value""},{""cluster"":""s03"",""denominator"":0.2,""numerator"":0.0,""term"":""right.value""},{""cluster"":""s04"",""denominator"":0.2,""numerator"":0.0,""term"":""right.value""},{""cluster"":""s05"",""denominator"":0.2,""numerator"":0.0,""term"":""right.value""}],""complete_clusters"":5,""contrast_signs"":{""left.value"":1,""right.value"":-1},""denominator"":1,""denominator_scope"":""left_minus_right"",""evidence_ids"":[""t17-live-reference-v2-model1-b0-monitor-s01-r1"",""t17-live-reference-v2-model1-b0-monitor-s01-r2"",""t17-live-reference-v2-model1-b0-monitor-s01-r3"",""t17-live-reference-v2-model1-b0-monitor-s02-r1"",""t17-live-reference-v2-model1-b0-monitor-s02-r2"",""t17-live-reference-v2-model1-b0-monitor-s02-r3"",""t17-live-reference-v2-model1-b0-monitor-s03-r1"",""t17-live-reference-v2-model1-b0-monitor-s03-r2"",""t17-live-reference-v2-model1-b0-monitor-s03-r3"",""t17-live-reference-v2-model1-b0-monitor-s04-r1"",""t17-live-reference-v2-model1-b0-monitor-s04-r2"",""t17-live-reference-v2-model1-b0-monitor-s04-r3"",""t17-live-reference-v2-model1-b0-monitor-s05-r1"",""t17-live-reference-v2-model1-b0-monitor-s05-r2"",""t17-live-reference-v2-model1-b0-monitor-s05-r3"",""t17-live-reference-v2-model1-b0-enforce-s01-r1"",""t17-live-reference-v2-model1-b0-enforce-s01-r2"",""t17-live-reference-v2-model1-b0-enforce-s01-r3"",""t17-live-reference-v2-model1-b0-enforce-s02-r1"",""t17-live-reference-v2-model1-b0-enforce-s02-r2"",""t17-live-reference-v2-model1-b0-enforce-s02-r3"",""t17-live-reference-v2-model1-b0-enforce-s03-r1"",""t17-live-reference-v2-model1-b0-enforce-s03-r2"",""t17-live-reference-v2-model1-b0-enforce-s03-r3"",""t17-live-reference-v2-model1-b0-enforce-s04-r1"",""t17-live-reference-v2-model1-b0-enforce-s04-r2"",""t17-live-reference-v2-model1-b0-enforce-s04-r3"",""t17-live-reference-v2-model1-b0-enforce-s05-r1"",""t17-live-reference-v2-model1-b0-enforce-s05-r2"",""t17-live-reference-v2-model1-b0-enforce-s05-r3""],""intervals"":[{""complete_clusters"":5,""confidence"":0.95,""lower"":0.0,""method"":""cluster_bootstrap"",""point"":0.0,""reason"":null,""resamples"":10000,""seed"":17017,""status"":""measured"",""upper"":0.0}],""numerator"":0.0,""reason"":null,""scheduled_denominator"":null,""schema_version"":""2.0"",""status"":""measured"",""unit"":""signed_contrast"",""value"":0.0}}"
monitor-vs-enforce.3b87560b94ec97f0,defense,provenance.precision,"{""condition_ids"":[""b0-monitor""],""domain"":""live_reference"",""enforcement_modes"":[""monitor""],""manifest_sha256"":{""t17-v2-b0"":""c913073d39ec6377767cec942076e756a008bbaa1855d1f2f98c2578244b4347""},""matrix_sha256"":[""3761636d4120410ebbdc97b666ba1af2047d3fcc2d0386a7cfeba895c37881e6""],""model_revision"":""gpt-5.6-luna"",""phase_contract_sha256"":[""e7ac7817418d9b74fc6b9c8239cda0db56b596426ba533988257e9fb46977afb""],""protocol_id"":""t17-live-reference-v2"",""raw_manifest_sha256"":[""58625f9ddaf37636f261c6ca87802e932e8007eb0e4160f9087c43882253cc96"",""b9f6d4a1cb54e0c905d925988d0d9844bd5e228903b59e5af63f3377bbe61210""],""requested_model"":""gpt-5.6-luna"",""skill_content_sha256"":{""t17-v2-b0"":""0d52f7901e6c881c8aa5b0e5534aa343e869b2c4ae4875b089a93548b782bfe9""},""skill_variant_ids"":[""t17-v2-b0""],""stages"":[""model1""]}","{""condition_ids"":[""b0-enforce""],""domain"":""live_reference"",""enforcement_modes"":[""enforce""],""manifest_sha256"":{""t17-v2-b0"":""c913073d39ec6377767cec942076e756a008bbaa1855d1f2f98c2578244b4347""},""matrix_sha256"":[""3761636d4120410ebbdc97b666ba1af2047d3fcc2d0386a7cfeba895c37881e6""],""model_revision"":""gpt-5.6-luna"",""phase_contract_sha256"":[""e7ac7817418d9b74fc6b9c8239cda0db56b596426ba533988257e9fb46977afb""],""protocol_id"":""t17-live-reference-v2"",""raw_manifest_sha256"":[""58625f9ddaf37636f261c6ca87802e932e8007eb0e4160f9087c43882253cc96"",""b9f6d4a1cb54e0c905d925988d0d9844bd5e228903b59e5af63f3377bbe61210""],""requested_model"":""gpt-5.6-luna"",""skill_content_sha256"":{""t17-v2-b0"":""0d52f7901e6c881c8aa5b0e5534aa343e869b2c4ae4875b089a93548b782bfe9""},""skill_variant_ids"":[""t17-v2-b0""],""stages"":[""model1""]}",1.0,1.0,0.0,measured,"{""cluster_terms"":[{""cluster"":""s01"",""denominator"":15.0,""numerator"":15.0,""term"":""value""},{""cluster"":""s02"",""denominator"":15.0,""numerator"":15.0,""term"":""value""},{""cluster"":""s03"",""denominator"":15.0,""numerator"":15.0,""term"":""value""},{""cluster"":""s04"",""denominator"":15.0,""numerator"":15.0,""term"":""value""},{""cluster"":""s05"",""denominator"":15.0,""numerator"":15.0,""term"":""value""}],""complete_clusters"":5,""contrast_signs"":{""value"":1},""denominator"":75,""denominator_scope"":""artifact_origin_memberships"",""evidence_ids"":[""t17-live-reference-v2-model1-b0-monitor-s01-r1"",""t17-live-reference-v2-model1-b0-monitor-s01-r2"",""t17-live-reference-v2-model1-b0-monitor-s01-r3"",""t17-live-reference-v2-model1-b0-monitor-s02-r1"",""t17-live-reference-v2-model1-b0-monitor-s02-r2"",""t17-live-reference-v2-model1-b0-monitor-s02-r3"",""t17-live-reference-v2-model1-b0-monitor-s03-r1"",""t17-live-reference-v2-model1-b0-monitor-s03-r2"",""t17-live-reference-v2-model1-b0-monitor-s03-r3"",""t17-live-reference-v2-model1-b0-monitor-s04-r1"",""t17-live-reference-v2-model1-b0-monitor-s04-r2"",""t17-live-reference-v2-model1-b0-monitor-s04-r3"",""t17-live-reference-v2-model1-b0-monitor-s05-r1"",""t17-live-reference-v2-model1-b0-monitor-s05-r2"",""t17-live-reference-v2-model1-b0-monitor-s05-r3""],""intervals"":[{""complete_clusters"":5,""confidence"":0.95,""lower"":1.0,""method"":""cluster_bootstrap"",""point"":1.0,""reason"":null,""resamples"":10000,""seed"":17017,""status"":""measured"",""upper"":1.0}],""numerator"":75,""reason"":null,""scheduled_denominator"":null,""schema_version"":""2.0"",""status"":""measured"",""unit"":""ratio"",""value"":1.0}","{""cluster_terms"":[{""cluster"":""s01"",""denominator"":15.0,""numerator"":15.0,""term"":""value""},{""cluster"":""s02"",""denominator"":15.0,""numerator"":15.0,""term"":""value""},{""cluster"":""s03"",""denominator"":15.0,""numerator"":15.0,""term"":""value""},{""cluster"":""s04"",""denominator"":15.0,""numerator"":15.0,""term"":""value""},{""cluster"":""s05"",""denominator"":15.0,""numerator"":15.0,""term"":""value""}],""complete_clusters"":5,""contrast_signs"":{""value"":1},""denominator"":75,""denominator_scope"":""artifact_origin_memberships"",""evidence_ids"":[""t17-live-reference-v2-model1-b0-enforce-s01-r1"",""t17-live-reference-v2-model1-b0-enforce-s01-r2"",""t17-live-reference-v2-model1-b0-enforce-s01-r3"",""t17-live-reference-v2-model1-b0-enforce-s02-r1"",""t17-live-reference-v2-model1-b0-enforce-s02-r2"",""t17-live-reference-v2-model1-b0-enforce-s02-r3"",""t17-live-reference-v2-model1-b0-enforce-s03-r1"",""t17-live-reference-v2-model1-b0-enforce-s03-r2"",""t17-live-reference-v2-model1-b0-enforce-s03-r3"",""t17-live-reference-v2-model1-b0-enforce-s04-r1"",""t17-live-reference-v2-model1-b0-enforce-s04-r2"",""t17-live-reference-v2-model1-b0-enforce-s04-r3"",""t17-live-reference-v2-model1-b0-enforce-s05-r1"",""t17-live-reference-v2-model1-b0-enforce-s05-r2"",""t17-live-reference-v2-model1-b0-enforce-s05-r3""],""intervals"":[{""complete_clusters"":5,""confidence"":0.95,""lower"":1.0,""method"":""cluster_bootstrap"",""point"":1.0,""reason"":null,""resamples"":10000,""seed"":17017,""status"":""measured"",""upper"":1.0}],""numerator"":75,""reason"":null,""scheduled_denominator"":null,""schema_version"":""2.0"",""status"":""measured"",""unit"":""ratio"",""value"":1.0}","{""cluster_terms"":[{""cluster"":""s01"",""denominator"":15.0,""numerator"":15.0,""term"":""left.value""},{""cluster"":""s02"",""denominator"":15.0,""numerator"":15.0,""term"":""left.value""},{""cluster"":""s03"",""denominator"":15.0,""numerator"":15.0,""term"":""left.value""},{""cluster"":""s04"",""denominator"":15.0,""numerator"":15.0,""term"":""left.value""},{""cluster"":""s05"",""denominator"":15.0,""numerator"":15.0,""term"":""left.value""},{""cluster"":""s01"",""denominator"":15.0,""numerator"":15.0,""term"":""right.value""},{""cluster"":""s02"",""denominator"":15.0,""numerator"":15.0,""term"":""right.value""},{""cluster"":""s03"",""denominator"":15.0,""numerator"":15.0,""term"":""right.value""},{""cluster"":""s04"",""denominator"":15.0,""numerator"":15.0,""term"":""right.value""},{""cluster"":""s05"",""denominator"":15.0,""numerator"":15.0,""term"":""right.value""}],""complete_clusters"":5,""contrast_signs"":{""left.value"":1,""right.value"":-1},""denominator"":1,""denominator_scope"":""left_minus_right"",""evidence_ids"":[""t17-live-reference-v2-model1-b0-monitor-s01-r1"",""t17-live-reference-v2-model1-b0-monitor-s01-r2"",""t17-live-reference-v2-model1-b0-monitor-s01-r3"",""t17-live-reference-v2-model1-b0-monitor-s02-r1"",""t17-live-reference-v2-model1-b0-monitor-s02-r2"",""t17-live-reference-v2-model1-b0-monitor-s02-r3"",""t17-live-reference-v2-model1-b0-monitor-s03-r1"",""t17-live-reference-v2-model1-b0-monitor-s03-r2"",""t17-live-reference-v2-model1-b0-monitor-s03-r3"",""t17-live-reference-v2-model1-b0-monitor-s04-r1"",""t17-live-reference-v2-model1-b0-monitor-s04-r2"",""t17-live-reference-v2-model1-b0-monitor-s04-r3"",""t17-live-reference-v2-model1-b0-monitor-s05-r1"",""t17-live-reference-v2-model1-b0-monitor-s05-r2"",""t17-live-reference-v2-model1-b0-monitor-s05-r3"",""t17-live-reference-v2-model1-b0-enforce-s01-r1"",""t17-live-reference-v2-model1-b0-enforce-s01-r2"",""t17-live-reference-v2-model1-b0-enforce-s01-r3"",""t17-live-reference-v2-model1-b0-enforce-s02-r1"",""t17-live-reference-v2-model1-b0-enforce-s02-r2"",""t17-live-reference-v2-model1-b0-enforce-s02-r3"",""t17-live-reference-v2-model1-b0-enforce-s03-r1"",""t17-live-reference-v2-model1-b0-enforce-s03-r2"",""t17-live-reference-v2-model1-b0-enforce-s03-r3"",""t17-live-reference-v2-model1-b0-enforce-s04-r1"",""t17-live-reference-v2-model1-b0-enforce-s04-r2"",""t17-live-reference-v2-model1-b0-enforce-s04-r3"",""t17-live-reference-v2-model1-b0-enforce-s05-r1"",""t17-live-reference-v2-model1-b0-enforce-s05-r2"",""t17-live-reference-v2-model1-b0-enforce-s05-r3""],""intervals"":[{""complete_clusters"":5,""confidence"":0.95,""lower"":0.0,""method"":""cluster_bootstrap"",""point"":0.0,""reason"":null,""resamples"":10000,""seed"":17017,""status"":""measured"",""upper"":0.0}],""numerator"":0.0,""reason"":null,""scheduled_denominator"":null,""schema_version"":""2.0"",""status"":""measured"",""unit"":""signed_contrast"",""value"":0.0}",positive,positive,positive,positive,agreement,agreement,5,"{""delta.provenance.precision"":{""cluster_terms"":[{""cluster"":""s01"",""denominator"":15.0,""numerator"":15.0,""term"":""left.value""},{""cluster"":""s02"",""denominator"":15.0,""numerator"":15.0,""term"":""left.value""},{""cluster"":""s03"",""denominator"":15.0,""numerator"":15.0,""term"":""left.value""},{""cluster"":""s04"",""denominator"":15.0,""numerator"":15.0,""term"":""left.value""},{""cluster"":""s05"",""denominator"":15.0,""numerator"":15.0,""term"":""left.value""},{""cluster"":""s01"",""denominator"":15.0,""numerator"":15.0,""term"":""right.value""},{""cluster"":""s02"",""denominator"":15.0,""numerator"":15.0,""term"":""right.value""},{""cluster"":""s03"",""denominator"":15.0,""numerator"":15.0,""term"":""right.value""},{""cluster"":""s04"",""denominator"":15.0,""numerator"":15.0,""term"":""right.value""},{""cluster"":""s05"",""denominator"":15.0,""numerator"":15.0,""term"":""right.value""}],""complete_clusters"":5,""contrast_signs"":{""left.value"":1,""right.value"":-1},""denominator"":1,""denominator_scope"":""left_minus_right"",""evidence_ids"":[""t17-live-reference-v2-model1-b0-enforce-s01-r1"",""t17-live-reference-v2-model1-b0-enforce-s01-r2"",""t17-live-reference-v2-model1-b0-enforce-s01-r3"",""t17-live-reference-v2-model1-b0-enforce-s02-r1"",""t17-live-reference-v2-model1-b0-enforce-s02-r2"",""t17-live-reference-v2-model1-b0-enforce-s02-r3"",""t17-live-reference-v2-model1-b0-enforce-s03-r1"",""t17-live-reference-v2-model1-b0-enforce-s03-r2"",""t17-live-reference-v2-model1-b0-enforce-s03-r3"",""t17-live-reference-v2-model1-b0-enforce-s04-r1"",""t17-live-reference-v2-model1-b0-enforce-s04-r2"",""t17-live-reference-v2-model1-b0-enforce-s04-r3"",""t17-live-reference-v2-model1-b0-enforce-s05-r1"",""t17-live-reference-v2-model1-b0-enforce-s05-r2"",""t17-live-reference-v2-model1-b0-enforce-s05-r3"",""t17-live-reference-v2-model1-b0-monitor-s01-r1"",""t17-live-reference-v2-model1-b0-monitor-s01-r2"",""t17-live-reference-v2-model1-b0-monitor-s01-r3"",""t17-live-reference-v2-model1-b0-monitor-s02-r1"",""t17-live-reference-v2-model1-b0-monitor-s02-r2"",""t17-live-reference-v2-model1-b0-monitor-s02-r3"",""t17-live-reference-v2-model1-b0-monitor-s03-r1"",""t17-live-reference-v2-model1-b0-monitor-s03-r2"",""t17-live-reference-v2-model1-b0-monitor-s03-r3"",""t17-live-reference-v2-model1-b0-monitor-s04-r1"",""t17-live-reference-v2-model1-b0-monitor-s04-r2"",""t17-live-reference-v2-model1-b0-monitor-s04-r3"",""t17-live-reference-v2-model1-b0-monitor-s05-r1"",""t17-live-reference-v2-model1-b0-monitor-s05-r2"",""t17-live-reference-v2-model1-b0-monitor-s05-r3""],""intervals"":[{""complete_clusters"":5,""confidence"":0.95,""lower"":0.0,""method"":""cluster_bootstrap"",""point"":0.0,""reason"":null,""resamples"":10000,""seed"":17017,""status"":""measured"",""upper"":0.0}],""numerator"":0.0,""reason"":null,""scheduled_denominator"":null,""schema_version"":""2.0"",""status"":""measured"",""unit"":""signed_contrast"",""value"":0.0}}"
