condition,policy,seed,budget,n_query_observations,unique_queries,unique_registry_units,explicit_construct_families,point_count,point_coverage,not_applicable_count,eligibility_coverage,unknown_count,unknown_rate,analysis_errors,full_point_pairs,full_point_agreement,full_state_agreement,point_not_supported_by_full,independent_truth_n,independent_answered_n,independent_correct_n,independent_truth_coverage,independent_selective_accuracy,independent_eligibility_n,independent_eligibility_coverage,independent_eligibility_accuracy,mean_acquired_families,mean_added_json_bytes
all_nine_missing,random,19102,1,240,240,240,9,26,0.10833333333333334,53,0.6583333333333333,161,0.6708333333333333,0,26,1.0,0.3875,0,5,0,0,0.0,,9,0.4444444444444444,1.0,0.7166666666666667,1032.5291666666667
all_nine_missing,random,19102,2,240,240,240,9,32,0.13333333333333333,60,0.6875,148,0.6166666666666667,0,32,1.0,0.44166666666666665,0,5,0,0,0.0,,9,0.4444444444444444,1.0,1.3875,2312.883333333333
all_nine_missing,random,19102,3,240,240,240,9,38,0.15833333333333333,64,0.7166666666666667,138,0.575,0,38,1.0,0.48333333333333334,0,5,0,0,0.0,,9,0.4444444444444444,1.0,2.004166666666667,3543.008333333333
all_nine_missing,random,19102,4,240,240,240,9,41,0.17083333333333334,74,0.7708333333333334,125,0.5208333333333334,0,41,1.0,0.5375,0,5,0,0,0.0,,9,0.4444444444444444,1.0,2.5791666666666666,5146.7375
all_nine_missing,random,19102,5,240,240,240,9,51,0.2125,77,0.8083333333333333,112,0.4666666666666667,0,51,1.0,0.5916666666666667,0,5,2,2,0.4,1.0,9,0.4444444444444444,1.0,3.1,6717.958333333333
all_nine_missing,random,19102,6,240,240,240,9,63,0.2625,80,0.8375,97,0.4041666666666667,0,63,1.0,0.6541666666666667,0,5,2,2,0.4,1.0,9,0.5555555555555556,1.0,3.566666666666667,8521.266666666666
all_nine_missing,random,19102,7,240,240,240,9,82,0.3416666666666667,81,0.8666666666666667,77,0.32083333333333336,0,82,1.0,0.7375,0,5,2,2,0.4,1.0,9,0.6666666666666666,1.0,3.970833333333333,9866.683333333332
all_nine_missing,random,19102,8,240,240,240,9,100,0.4166666666666667,87,0.9083333333333333,53,0.22083333333333333,0,100,1.0,0.8375,0,5,3,3,0.6,1.0,9,0.6666666666666666,1.0,4.291666666666667,11031.716666666667
all_nine_missing,random,19102,9,240,240,240,9,135,0.5625,91,0.9583333333333334,14,0.058333333333333334,0,135,1.0,1.0,0,5,5,5,1.0,1.0,9,0.8888888888888888,1.0,4.5125,12106.579166666666
all_nine_missing,random,19103,0,240,240,240,9,21,0.0875,47,0.6333333333333333,172,0.7166666666666667,0,21,1.0,0.3416666666666667,0,5,0,0,0.0,,9,0.4444444444444444,1.0,0,0
all_nine_missing,random,19103,1,240,240,240,9,24,0.1,53,0.6625,163,0.6791666666666667,0,24,1.0,0.37916666666666665,0,5,0,0,0.0,,9,0.4444444444444444,1.0,0.7166666666666667,685.4666666666667
all_nine_missing,random,19103,2,240,240,240,9,30,0.125,57,0.6875,153,0.6375,0,30,1.0,0.42083333333333334,0,5,0,0,0.0,,9,0.4444444444444444,1.0,1.3958333333333333,1659.0875
all_nine_missing,random,19103,3,240,240,240,9,36,0.15,65,0.7291666666666666,139,0.5791666666666667,0,36,1.0,0.4791666666666667,0,5,0,0,0.0,,9,0.4444444444444444,1.0,2.033333333333333,2702.5625
all_nine_missing,random,19103,4,240,240,240,9,37,0.15416666666666667,72,0.7583333333333333,131,0.5458333333333333,0,37,1.0,0.5125,0,5,0,0,0.0,,9,0.4444444444444444,1.0,2.6125,4314.108333333334
all_nine_missing,random,19103,5,240,240,240,9,43,0.17916666666666667,79,0.7958333333333333,118,0.49166666666666664,0,43,1.0,0.5666666666666667,0,5,0,0,0.0,,9,0.4444444444444444,1.0,3.158333333333333,6171.195833333333
all_nine_missing,random,19103,6,240,240,240,9,56,0.23333333333333334,84,0.8375,100,0.4166666666666667,0,56,1.0,0.6416666666666667,0,5,0,0,0.0,,9,0.5555555555555556,1.0,3.65,8332.029166666667
all_nine_missing,random,19103,7,240,240,240,9,72,0.3,85,0.8541666666666666,83,0.3458333333333333,0,72,1.0,0.7125,0,5,1,1,0.2,1.0,9,0.6666666666666666,1.0,4.066666666666666,9575.533333333333
all_nine_missing,random,19103,8,240,240,240,9,97,0.4041666666666667,85,0.8916666666666667,58,0.24166666666666667,0,97,1.0,0.8166666666666667,0,5,2,2,0.4,1.0,9,0.7777777777777778,1.0,4.4125,11222.770833333334
all_nine_missing,random,19103,9,240,240,240,9,135,0.5625,91,0.9583333333333334,14,0.058333333333333334,0,135,1.0,1.0,0,5,5,5,1.0,1.0,9,0.8888888888888888,1.0,4.654166666666667,12198.4125
all_nine_missing,random,19104,0,240,240,240,9,21,0.0875,47,0.6333333333333333,172,0.7166666666666667,0,21,1.0,0.3416666666666667,0,5,0,0,0.0,,9,0.4444444444444444,1.0,0,0
all_nine_missing,random,19104,1,240,240,240,9,24,0.1,51,0.6583333333333333,165,0.6875,0,24,1.0,0.37083333333333335,0,5,0,0,0.0,,9,0.5555555555555556,1.0,0.7166666666666667,983.4916666666667
all_nine_missing,random,19104,2,240,240,240,9,28,0.11666666666666667,56,0.6791666666666667,156,0.65,0,28,1.0,0.4083333333333333,0,5,0,0,0.0,,9,0.5555555555555556,1.0,1.4041666666666666,1943.7916666666667
all_nine_missing,random,19104,3,240,240,240,9,33,0.1375,63,0.7083333333333334,144,0.6,0,33,1.0,0.4583333333333333,0,5,0,0,0.0,,9,0.6666666666666666,1.0,2.0541666666666667,3158.125
all_nine_missing,random,19104,4,240,240,240,9,41,0.17083333333333334,69,0.75,130,0.5416666666666666,0,41,1.0,0.5166666666666667,0,5,1,1,0.2,1.0,9,0.7777777777777778,1.0,2.654166666666667,4394.645833333333
all_nine_missing,random,19104,5,240,240,240,9,46,0.19166666666666668,73,0.7708333333333334,121,0.5041666666666667,0,46,1.0,0.5541666666666667,0,5,1,1,0.2,1.0,9,0.7777777777777778,1.0,3.1958333333333333,5679.716666666666
all_nine_missing,random,19104,6,240,240,240,9,60,0.25,78,0.8208333333333333,102,0.425,0,60,1.0,0.6333333333333333,0,5,2,2,0.4,1.0,9,0.7777777777777778,1.0,3.7,7283.179166666667
all_nine_missing,random,19104,7,240,240,240,9,77,0.32083333333333336,82,0.85,81,0.3375,0,77,1.0,0.7208333333333333,0,5,3,3,0.6,1.0,9,0.7777777777777778,1.0,4.125,8783.283333333333
all_nine_missing,random,19104,8,240,240,240,9,97,0.4041666666666667,85,0.8916666666666667,58,0.24166666666666667,0,97,1.0,0.8166666666666667,0,5,4,4,0.8,1.0,9,0.7777777777777778,1.0,4.4625,10616.420833333334
all_nine_missing,random,19104,9,240,240,240,9,135,0.5625,91,0.9583333333333334,14,0.058333333333333334,0,135,1.0,1.0,0,5,5,5,1.0,1.0,9,0.8888888888888888,1.0,4.704166666666667,11833.754166666668
all_nine_missing,random,19105,0,240,240,240,9,21,0.0875,47,0.6333333333333333,172,0.7166666666666667,0,21,1.0,0.3416666666666667,0,5,0,0,0.0,,9,0.4444444444444444,1.0,0,0
all_nine_missing,random,19105,1,240,240,240,9,22,0.09166666666666666,53,0.675,165,0.6875,0,22,1.0,0.37083333333333335,0,5,0,0,0.0,,9,0.5555555555555556,1.0,0.7166666666666667,915.35
all_nine_missing,random,19105,2,240,240,240,9,28,0.11666666666666667,56,0.6875,156,0.65,0,28,1.0,0.4083333333333333,0,5,0,0,0.0,,9,0.5555555555555556,1.0,1.4041666666666666,2099.0875
all_nine_missing,random,19105,3,240,240,240,9,34,0.14166666666666666,60,0.7083333333333334,146,0.6083333333333333,0,34,1.0,0.45,0,5,1,1,0.2,1.0,9,0.5555555555555556,1.0,2.0541666666666667,2879.125
all_nine_missing,random,19105,4,240,240,240,9,44,0.18333333333333332,64,0.7333333333333333,132,0.55,0,44,1.0,0.5083333333333333,0,5,1,1,0.2,1.0,9,0.5555555555555556,1.0,2.6625,4173.416666666667
all_nine_missing,random,19105,5,240,240,240,9,59,0.24583333333333332,68,0.7666666666666667,113,0.4708333333333333,0,59,1.0,0.5875,0,5,1,1,0.2,1.0,9,0.5555555555555556,1.0,3.2125,5319.229166666667
all_nine_missing,random,19105,6,240,240,240,9,68,0.2833333333333333,74,0.8166666666666667,98,0.4083333333333333,0,68,1.0,0.65,0,5,2,2,0.4,1.0,9,0.7777777777777778,1.0,3.683333333333333,7344.5375
all_nine_missing,random,19105,7,240,240,240,9,88,0.36666666666666664,79,0.8666666666666667,73,0.30416666666666664,0,88,1.0,0.7541666666666667,0,5,3,3,0.6,1.0,9,0.8888888888888888,1.0,4.091666666666667,8686.058333333332
all_nine_missing,random,19105,8,240,240,240,9,112,0.4666666666666667,87,0.9208333333333333,41,0.17083333333333334,0,112,1.0,0.8875,0,5,5,5,1.0,1.0,9,0.8888888888888888,1.0,4.395833333333333,10376.558333333332
all_nine_missing,random,19105,9,240,240,240,9,135,0.5625,91,0.9583333333333334,14,0.058333333333333334,0,135,1.0,1.0,0,5,5,5,1.0,1.0,9,0.8888888888888888,1.0,4.566666666666666,11555.854166666666
all_nine_missing,random,19106,0,240,240,240,9,21,0.0875,47,0.6333333333333333,172,0.7166666666666667,0,21,1.0,0.3416666666666667,0,5,0,0,0.0,,9,0.4444444444444444,1.0,0,0
all_nine_missing,random,19106,1,240,240,240,9,29,0.12083333333333333,49,0.6416666666666667,162,0.675,0,29,1.0,0.38333333333333336,0,5,0,0,0.0,,9,0.4444444444444444,1.0,0.7166666666666667,709.1
all_nine_missing,random,19106,2,240,240,240,9,32,0.13333333333333333,53,0.6583333333333333,155,0.6458333333333334,0,32,1.0,0.4125,0,5,0,0,0.0,,9,0.4444444444444444,1.0,1.3916666666666666,1980.2708333333333
all_nine_missing,random,19106,3,240,240,240,9,42,0.175,56,0.6833333333333333,142,0.5916666666666667,0,42,1.0,0.4666666666666667,0,5,0,0,0.0,,9,0.4444444444444444,1.0,2.0375,3509.8541666666665
all_nine_missing,random,19106,4,240,240,240,9,49,0.20416666666666666,62,0.7166666666666667,129,0.5375,0,49,1.0,0.5208333333333334,0,5,0,0,0.0,,9,0.4444444444444444,1.0,2.629166666666667,4427.2625
all_nine_missing,random,19106,5,240,240,240,9,57,0.2375,68,0.7583333333333333,115,0.4791666666666667,0,57,1.0,0.5791666666666667,0,5,0,0,0.0,,9,0.5555555555555556,1.0,3.1666666666666665,6370.579166666666
all_nine_missing,random,19106,6,240,240,240,9,70,0.2916666666666667,72,0.7958333333333333,98,0.4083333333333333,0,70,1.0,0.65,0,5,1,1,0.2,1.0,9,0.7777777777777778,1.0,3.6458333333333335,8354.620833333332
all_nine_missing,random,19106,7,240,240,240,9,91,0.37916666666666665,80,0.8583333333333333,69,0.2875,0,91,1.0,0.7708333333333334,0,5,3,3,0.6,1.0,9,0.8888888888888888,1.0,4.054166666666666,9270.379166666668
all_nine_missing,random,19106,8,240,240,240,9,108,0.45,83,0.8875,49,0.20416666666666666,0,108,1.0,0.8541666666666666,0,5,3,3,0.6,1.0,9,0.8888888888888888,1.0,4.341666666666667,10214.35
all_nine_missing,random,19106,9,240,240,240,9,135,0.5625,91,0.9583333333333334,14,0.058333333333333334,0,135,1.0,1.0,0,5,5,5,1.0,1.0,9,0.8888888888888888,1.0,4.545833333333333,10966.441666666668
all_nine_missing,random,19107,0,240,240,240,9,21,0.0875,47,0.6333333333333333,172,0.7166666666666667,0,21,1.0,0.3416666666666667,0,5,0,0,0.0,,9,0.4444444444444444,1.0,0,0
all_nine_missing,random,19107,1,240,240,240,9,24,0.1,52,0.6583333333333333,164,0.6833333333333333,0,24,1.0,0.375,0,5,0,0,0.0,,9,0.5555555555555556,1.0,0.7166666666666667,840.8958333333334
all_nine_missing,random,19107,2,240,240,240,9,30,0.125,58,0.6833333333333333,152,0.6333333333333333,0,30,1.0,0.425,0,5,0,0,0.0,,9,0.5555555555555556,1.0,1.4,2454.954166666667
all_nine_missing,random,19107,3,240,240,240,9,31,0.12916666666666668,60,0.7,149,0.6208333333333333,0,31,1.0,0.4375,0,5,0,0,0.0,,9,0.5555555555555556,1.0,2.033333333333333,3283.491666666667
all_nine_missing,random,19107,4,240,240,240,9,35,0.14583333333333334,65,0.725,140,0.5833333333333334,0,35,1.0,0.475,0,5,0,0,0.0,,9,0.5555555555555556,1.0,2.654166666666667,4742.358333333334
all_nine_missing,random,19107,5,240,240,240,9,48,0.2,67,0.75,125,0.5208333333333334,0,48,1.0,0.5375,0,5,0,0,0.0,,9,0.5555555555555556,1.0,3.2375,7091.595833333334
all_nine_missing,random,19107,6,240,240,240,9,66,0.275,75,0.8041666666666667,99,0.4125,0,66,1.0,0.6458333333333334,0,5,0,0,0.0,,9,0.5555555555555556,1.0,3.7583333333333333,8357.595833333333
all_nine_missing,random,19107,7,240,240,240,9,83,0.3458333333333333,80,0.85,77,0.32083333333333336,0,83,1.0,0.7375,0,5,1,1,0.2,1.0,9,0.7777777777777778,1.0,4.170833333333333,9133.370833333332
all_nine_missing,random,19107,8,240,240,240,9,102,0.425,86,0.9041666666666667,52,0.21666666666666667,0,102,1.0,0.8416666666666667,0,5,4,4,0.8,1.0,9,0.8888888888888888,1.0,4.491666666666666,10297.929166666667
all_nine_missing,random,19107,9,240,240,240,9,135,0.5625,91,0.9583333333333334,14,0.058333333333333334,0,135,1.0,1.0,0,5,5,5,1.0,1.0,9,0.8888888888888888,1.0,4.708333333333333,11140.6625
all_nine_missing,random,19108,0,240,240,240,9,21,0.0875,47,0.6333333333333333,172,0.7166666666666667,0,21,1.0,0.3416666666666667,0,5,0,0,0.0,,9,0.4444444444444444,1.0,0,0
all_nine_missing,random,19108,1,240,240,240,9,25,0.10416666666666667,51,0.6583333333333333,164,0.6833333333333333,0,25,1.0,0.375,0,5,0,0,0.0,,9,0.5555555555555556,1.0,0.7166666666666667,940.6208333333333
all_nine_missing,random,19108,2,240,240,240,9,29,0.12083333333333333,57,0.6833333333333333,154,0.6416666666666667,0,29,1.0,0.4166666666666667,0,5,0,0,0.0,,9,0.5555555555555556,1.0,1.4,1935.3125
all_nine_missing,random,19108,3,240,240,240,9,37,0.15416666666666667,64,0.7208333333333333,139,0.5791666666666667,0,37,1.0,0.4791666666666667,0,5,0,0,0.0,,9,0.5555555555555556,1.0,2.0416666666666665,3108.5375
all_nine_missing,random,19108,4,240,240,240,9,42,0.175,69,0.75,129,0.5375,0,42,1.0,0.5208333333333334,0,5,0,0,0.0,,9,0.6666666666666666,1.0,2.620833333333333,4461.766666666666
all_nine_missing,random,19108,5,240,240,240,9,54,0.225,72,0.7791666666666667,114,0.475,0,54,1.0,0.5833333333333334,0,5,1,1,0.2,1.0,9,0.6666666666666666,1.0,3.158333333333333,6394.575
all_nine_missing,random,19108,6,240,240,240,9,67,0.2791666666666667,78,0.8291666666666667,95,0.3958333333333333,0,67,1.0,0.6625,0,5,2,2,0.4,1.0,9,0.7777777777777778,1.0,3.6333333333333333,7919.966666666666
all_nine_missing,random,19108,7,240,240,240,9,89,0.37083333333333335,86,0.8833333333333333,65,0.2708333333333333,0,89,1.0,0.7875,0,5,2,2,0.4,1.0,9,0.7777777777777778,1.0,4.029166666666667,9642.3625
all_nine_missing,random,19108,8,240,240,240,9,107,0.44583333333333336,90,0.9208333333333333,43,0.17916666666666667,0,107,1.0,0.8791666666666667,0,5,3,3,0.6,1.0,9,0.7777777777777778,1.0,4.3,10581.5875
all_nine_missing,random,19108,9,240,240,240,9,135,0.5625,91,0.9583333333333334,14,0.058333333333333334,0,135,1.0,1.0,0,5,5,5,1.0,1.0,9,0.8888888888888888,1.0,4.479166666666667,11438.704166666666
five_missing,contract_guided,0,0,240,240,240,9,41,0.17083333333333334,63,0.7291666666666666,136,0.5666666666666667,0,41,1.0,0.49166666666666664,0,5,0,0,0.0,,9,0.6666666666666666,1.0,0,0
five_missing,contract_guided,0,1,240,240,240,9,89,0.37083333333333335,90,0.9041666666666667,61,0.25416666666666665,0,89,1.0,0.8041666666666667,0,5,4,4,0.8,1.0,9,0.8888888888888888,1.0,0.5666666666666667,1552.6541666666667
five_missing,contract_guided,0,2,240,240,240,9,120,0.5,90,0.9375,30,0.125,0,120,1.0,0.9333333333333333,0,5,4,4,0.8,1.0,9,0.8888888888888888,1.0,0.8208333333333333,2311.241666666667
five_missing,contract_guided,0,3,240,240,240,9,132,0.55,91,0.95,17,0.07083333333333333,0,132,1.0,0.9875,0,5,5,5,1.0,1.0,9,0.8888888888888888,1.0,0.9458333333333333,3399.704166666667
five_missing,contract_guided,0,4,240,240,240,9,134,0.5583333333333333,91,0.9583333333333334,15,0.0625,0,134,1.0,0.9958333333333333,0,5,5,5,1.0,1.0,9,0.8888888888888888,1.0,1.0166666666666666,3835.266666666667
five_missing,contract_guided,0,5,240,240,240,9,135,0.5625,91,0.9583333333333334,14,0.058333333333333334,0,135,1.0,1.0,0,5,5,5,1.0,1.0,9,0.8888888888888888,1.0,1.0791666666666666,4261.845833333334
