condition,policy,seed,budget,metric,domain,n_query_observations,unique_queries,unique_registry_units,explicit_construct_families,point_count,point_coverage,not_applicable_count,eligibility_coverage,unknown_count,unknown_rate,analysis_errors,full_point_pairs,full_point_agreement,full_state_agreement,point_not_supported_by_full,independent_truth_n,independent_answered_n,independent_correct_n,independent_truth_coverage,independent_selective_accuracy,independent_eligibility_n,independent_eligibility_coverage,independent_eligibility_accuracy,mean_acquired_families,mean_added_json_bytes
Full,Full,0,9,ALR,CONTROLLED_CONSTRUCT,3,3,3,3,1,0.3333333333333333,1,0.6666666666666666,1,0.3333333333333333,0,1,1.0,1.0,0,1,1,1,1.0,1.0,3,0.6666666666666666,1.0,9,0
Full,Full,0,9,ALR,HISTORICAL_LIVE,30,30,30,0,0,0.0,30,1.0,0,0.0,0,0,,1.0,0,0,0,0,,,0,,,9,0
Full,Full,0,9,ALR,SAVED_LIVE,3,3,3,0,0,0.0,3,1.0,0,0.0,0,0,,1.0,0,0,0,0,,,0,,,9,0
Full,Full,0,9,ALR,T18_FAKE_REFERENCE,3,3,3,0,0,0.0,3,1.0,0,0.0,0,0,,1.0,0,0,0,0,,,0,,,9,0
Full,Full,0,9,ALR,T18_SCRIPTED,15,15,15,0,0,0.0,15,1.0,0,0.0,0,0,,1.0,0,0,0,0,,,0,,,9,0
Full,Full,0,9,CI,HISTORICAL_LIVE,30,30,30,0,14,0.4666666666666667,15,0.9666666666666667,1,0.03333333333333333,0,14,1.0,1.0,0,0,0,0,,,0,,,9,0
Full,Full,0,9,RIR,CONTROLLED_CONSTRUCT,2,2,2,2,2,1.0,0,1.0,0,0.0,0,2,1.0,1.0,0,2,2,2,1.0,1.0,2,1.0,1.0,9,0
Full,Full,0,9,RIR,HISTORICAL_LIVE,30,30,30,0,7,0.23333333333333334,20,0.9,3,0.1,0,7,1.0,1.0,0,0,0,0,,,0,,,9,0
Full,Full,0,9,RIR,SAVED_LIVE,3,3,3,0,2,0.6666666666666666,0,0.6666666666666666,1,0.3333333333333333,0,2,1.0,1.0,0,0,0,0,,,0,,,9,0
Full,Full,0,9,RIR,T18_FAKE_REFERENCE,3,3,3,0,2,0.6666666666666666,1,1.0,0,0.0,0,2,1.0,1.0,0,0,0,0,,,0,,,9,0
Full,Full,0,9,RIR,T18_SCRIPTED,13,13,13,0,6,0.46153846153846156,3,0.6923076923076923,4,0.3076923076923077,0,6,1.0,1.0,0,0,0,0,,,0,,,9,0
Full,Full,0,9,TaskSuccess,CONTROLLED_CONSTRUCT,2,2,2,2,0,0.0,0,1.0,2,1.0,0,0,,1.0,0,0,0,0,,,2,1.0,1.0,9,0
Full,Full,0,9,TaskSuccess,HISTORICAL_LIVE,30,30,30,0,30,1.0,0,1.0,0,0.0,0,30,1.0,1.0,0,0,0,0,,,0,,,9,0
Full,Full,0,9,TaskSuccess,SAVED_LIVE,3,3,3,0,1,0.3333333333333333,0,1.0,2,0.6666666666666666,0,1,1.0,1.0,0,0,0,0,,,0,,,9,0
Full,Full,0,9,TaskSuccess,T18_FAKE_REFERENCE,3,3,3,0,3,1.0,0,1.0,0,0.0,0,3,1.0,1.0,0,0,0,0,,,0,,,9,0
Full,Full,0,9,TaskSuccess,T18_SCRIPTED,15,15,15,0,15,1.0,0,1.0,0,0.0,0,15,1.0,1.0,0,0,0,0,,,0,,,9,0
Full,Full,0,9,UEA,CONTROLLED_CONSTRUCT,2,2,2,2,2,1.0,0,1.0,0,0.0,0,2,1.0,1.0,0,2,2,2,1.0,1.0,2,1.0,1.0,9,0
Full,Full,0,9,UEA,HISTORICAL_LIVE,30,30,30,0,30,1.0,0,1.0,0,0.0,0,30,1.0,1.0,0,0,0,0,,,0,,,9,0
Full,Full,0,9,UEA,SAVED_LIVE,3,3,3,0,3,1.0,0,1.0,0,0.0,0,3,1.0,1.0,0,0,0,0,,,0,,,9,0
Full,Full,0,9,UEA,T18_FAKE_REFERENCE,3,3,3,0,3,1.0,0,1.0,0,0.0,0,3,1.0,1.0,0,0,0,0,,,0,,,9,0
Full,Full,0,9,UEA,T18_SCRIPTED,14,14,14,0,14,1.0,0,1.0,0,0.0,0,14,1.0,1.0,0,0,0,0,,,0,,,9,0
all_nine_missing,contract_guided,0,0,ALR,CONTROLLED_CONSTRUCT,3,3,3,3,0,0.0,0,0.0,3,1.0,0,0,,0.3333333333333333,0,1,0,0,0.0,,3,0.0,,0,0
all_nine_missing,contract_guided,0,0,ALR,HISTORICAL_LIVE,30,30,30,0,0,0.0,17,0.5666666666666667,13,0.43333333333333335,0,0,,0.5666666666666667,0,0,0,0,,,0,,,0,0
all_nine_missing,contract_guided,0,0,ALR,SAVED_LIVE,3,3,3,0,0,0.0,3,1.0,0,0.0,0,0,,1.0,0,0,0,0,,,0,,,0,0
all_nine_missing,contract_guided,0,0,ALR,T18_FAKE_REFERENCE,3,3,3,0,0,0.0,1,0.3333333333333333,2,0.6666666666666666,0,0,,0.3333333333333333,0,0,0,0,,,0,,,0,0
all_nine_missing,contract_guided,0,0,ALR,T18_SCRIPTED,15,15,15,0,0,0.0,3,0.2,12,0.8,0,0,,0.2,0,0,0,0,,,0,,,0,0
all_nine_missing,contract_guided,0,0,CI,HISTORICAL_LIVE,30,30,30,0,0,0.0,0,0.0,30,1.0,0,0,,0.03333333333333333,0,0,0,0,,,0,,,0,0
all_nine_missing,contract_guided,0,0,RIR,CONTROLLED_CONSTRUCT,2,2,2,2,0,0.0,0,0.0,2,1.0,0,0,,0.0,0,2,0,0,0.0,,2,0.0,,0,0
all_nine_missing,contract_guided,0,0,RIR,HISTORICAL_LIVE,30,30,30,0,0,0.0,19,0.6333333333333333,11,0.36666666666666664,0,0,,0.7333333333333333,0,0,0,0,,,0,,,0,0
all_nine_missing,contract_guided,0,0,RIR,SAVED_LIVE,3,3,3,0,0,0.0,0,0.0,3,1.0,0,0,,0.3333333333333333,0,0,0,0,,,0,,,0,0
all_nine_missing,contract_guided,0,0,RIR,T18_FAKE_REFERENCE,3,3,3,0,0,0.0,1,0.3333333333333333,2,0.6666666666666666,0,0,,0.3333333333333333,0,0,0,0,,,0,,,0,0
all_nine_missing,contract_guided,0,0,RIR,T18_SCRIPTED,13,13,13,0,0,0.0,3,0.23076923076923078,10,0.7692307692307693,0,0,,0.5384615384615384,0,0,0,0,,,0,,,0,0
all_nine_missing,contract_guided,0,0,TaskSuccess,CONTROLLED_CONSTRUCT,2,2,2,2,0,0.0,0,1.0,2,1.0,0,0,,1.0,0,0,0,0,,,2,1.0,1.0,0,0
all_nine_missing,contract_guided,0,0,TaskSuccess,HISTORICAL_LIVE,30,30,30,0,18,0.6,0,1.0,12,0.4,0,18,1.0,0.6,0,0,0,0,,,0,,,0,0
all_nine_missing,contract_guided,0,0,TaskSuccess,SAVED_LIVE,3,3,3,0,0,0.0,0,1.0,3,1.0,0,0,,0.6666666666666666,0,0,0,0,,,0,,,0,0
all_nine_missing,contract_guided,0,0,TaskSuccess,T18_FAKE_REFERENCE,3,3,3,0,1,0.3333333333333333,0,1.0,2,0.6666666666666666,0,1,1.0,0.3333333333333333,0,0,0,0,,,0,,,0,0
all_nine_missing,contract_guided,0,0,TaskSuccess,T18_SCRIPTED,15,15,15,0,2,0.13333333333333333,0,1.0,13,0.8666666666666667,0,2,1.0,0.13333333333333333,0,0,0,0,,,0,,,0,0
all_nine_missing,contract_guided,0,0,UEA,CONTROLLED_CONSTRUCT,2,2,2,2,0,0.0,0,1.0,2,1.0,0,0,,0.0,0,2,0,0,0.0,,2,1.0,1.0,0,0
all_nine_missing,contract_guided,0,0,UEA,HISTORICAL_LIVE,30,30,30,0,0,0.0,0,1.0,30,1.0,0,0,,0.0,0,0,0,0,,,0,,,0,0
all_nine_missing,contract_guided,0,0,UEA,SAVED_LIVE,3,3,3,0,0,0.0,0,1.0,3,1.0,0,0,,0.0,0,0,0,0,,,0,,,0,0
all_nine_missing,contract_guided,0,0,UEA,T18_FAKE_REFERENCE,3,3,3,0,0,0.0,0,1.0,3,1.0,0,0,,0.0,0,0,0,0,,,0,,,0,0
all_nine_missing,contract_guided,0,0,UEA,T18_SCRIPTED,14,14,14,0,0,0.0,0,1.0,14,1.0,0,0,,0.0,0,0,0,0,,,0,,,0,0
all_nine_missing,contract_guided,0,1,ALR,CONTROLLED_CONSTRUCT,3,3,3,3,0,0.0,1,0.6666666666666666,2,0.6666666666666666,0,0,,0.6666666666666666,0,1,0,0,0.0,,3,0.6666666666666666,1.0,1,357
all_nine_missing,contract_guided,0,1,ALR,HISTORICAL_LIVE,30,30,30,0,0,0.0,30,1.0,0,0.0,0,0,,1.0,0,0,0,0,,,0,,,0.43333333333333335,1440.8666666666666
all_nine_missing,contract_guided,0,1,ALR,SAVED_LIVE,3,3,3,0,0,0.0,3,1.0,0,0.0,0,0,,1.0,0,0,0,0,,,0,,,0,0
all_nine_missing,contract_guided,0,1,ALR,T18_FAKE_REFERENCE,3,3,3,0,0,0.0,3,1.0,0,0.0,0,0,,1.0,0,0,0,0,,,0,,,0.6666666666666666,2770.6666666666665
all_nine_missing,contract_guided,0,1,ALR,T18_SCRIPTED,15,15,15,0,0,0.0,15,1.0,0,0.0,0,0,,1.0,0,0,0,0,,,0,,,0.8,1964.4666666666667
all_nine_missing,contract_guided,0,1,CI,HISTORICAL_LIVE,30,30,30,0,0,0.0,15,0.5,15,0.5,0,0,,0.5333333333333333,0,0,0,0,,,0,,,1,5263.933333333333
all_nine_missing,contract_guided,0,1,RIR,CONTROLLED_CONSTRUCT,2,2,2,2,0,0.0,0,0.5,2,1.0,0,0,,0.0,0,2,0,0,0.0,,2,0.5,1.0,1,1457
all_nine_missing,contract_guided,0,1,RIR,HISTORICAL_LIVE,30,30,30,0,0,0.0,19,0.8,11,0.36666666666666664,0,0,,0.7333333333333333,0,0,0,0,,,0,,,0.36666666666666664,917.4
all_nine_missing,contract_guided,0,1,RIR,SAVED_LIVE,3,3,3,0,0,0.0,0,0.0,3,1.0,0,0,,0.3333333333333333,0,0,0,0,,,0,,,1,1399
all_nine_missing,contract_guided,0,1,RIR,T18_FAKE_REFERENCE,3,3,3,0,0,0.0,1,0.6666666666666666,2,0.6666666666666666,0,0,,0.3333333333333333,0,0,0,0,,,0,,,0.6666666666666666,1590.6666666666667
all_nine_missing,contract_guided,0,1,RIR,T18_SCRIPTED,13,13,13,0,0,0.0,3,0.3076923076923077,10,0.7692307692307693,0,0,,0.5384615384615384,0,0,0,0,,,0,,,0.7692307692307693,1597.5384615384614
all_nine_missing,contract_guided,0,1,TaskSuccess,CONTROLLED_CONSTRUCT,2,2,2,2,0,0.0,0,1.0,2,1.0,0,0,,1.0,0,0,0,0,,,2,1.0,1.0,1,0
all_nine_missing,contract_guided,0,1,TaskSuccess,HISTORICAL_LIVE,30,30,30,0,22,0.7333333333333333,0,1.0,8,0.26666666666666666,0,22,1.0,0.7333333333333333,0,0,0,0,,,0,,,0.4,265.46666666666664
all_nine_missing,contract_guided,0,1,TaskSuccess,SAVED_LIVE,3,3,3,0,1,0.3333333333333333,0,1.0,2,0.6666666666666666,0,1,1.0,1.0,0,0,0,0,,,0,,,1,466.3333333333333
all_nine_missing,contract_guided,0,1,TaskSuccess,T18_FAKE_REFERENCE,3,3,3,0,3,1.0,0,1.0,0,0.0,0,3,1.0,1.0,0,0,0,0,,,0,,,0.6666666666666666,305.3333333333333
all_nine_missing,contract_guided,0,1,TaskSuccess,T18_SCRIPTED,15,15,15,0,14,0.9333333333333333,0,1.0,1,0.06666666666666667,0,14,1.0,0.9333333333333333,0,0,0,0,,,0,,,0.8666666666666667,1173.3333333333333
all_nine_missing,contract_guided,0,1,UEA,CONTROLLED_CONSTRUCT,2,2,2,2,0,0.0,0,1.0,2,1.0,0,0,,0.0,0,2,0,0,0.0,,2,1.0,1.0,1,875.5
all_nine_missing,contract_guided,0,1,UEA,HISTORICAL_LIVE,30,30,30,0,2,0.06666666666666667,0,1.0,28,0.9333333333333333,0,2,1.0,0.06666666666666667,0,0,0,0,,,0,,,1,627.5666666666667
all_nine_missing,contract_guided,0,1,UEA,SAVED_LIVE,3,3,3,0,0,0.0,0,1.0,3,1.0,0,0,,0.0,0,0,0,0,,,0,,,1,901.3333333333334
all_nine_missing,contract_guided,0,1,UEA,T18_FAKE_REFERENCE,3,3,3,0,0,0.0,0,1.0,3,1.0,0,0,,0.0,0,0,0,0,,,0,,,1,591.3333333333334
all_nine_missing,contract_guided,0,1,UEA,T18_SCRIPTED,14,14,14,0,8,0.5714285714285714,0,1.0,6,0.42857142857142855,0,8,1.0,0.5714285714285714,0,0,0,0,,,0,,,1,466.14285714285717
all_nine_missing,contract_guided,0,2,ALR,CONTROLLED_CONSTRUCT,3,3,3,3,0,0.0,1,0.6666666666666666,2,0.6666666666666666,0,0,,0.6666666666666666,0,1,0,0,0.0,,3,0.6666666666666666,1.0,1.6666666666666667,787.3333333333334
all_nine_missing,contract_guided,0,2,ALR,HISTORICAL_LIVE,30,30,30,0,0,0.0,30,1.0,0,0.0,0,0,,1.0,0,0,0,0,,,0,,,0.43333333333333335,1440.8666666666666
all_nine_missing,contract_guided,0,2,ALR,SAVED_LIVE,3,3,3,0,0,0.0,3,1.0,0,0.0,0,0,,1.0,0,0,0,0,,,0,,,0,0
all_nine_missing,contract_guided,0,2,ALR,T18_FAKE_REFERENCE,3,3,3,0,0,0.0,3,1.0,0,0.0,0,0,,1.0,0,0,0,0,,,0,,,0.6666666666666666,2770.6666666666665
all_nine_missing,contract_guided,0,2,ALR,T18_SCRIPTED,15,15,15,0,0,0.0,15,1.0,0,0.0,0,0,,1.0,0,0,0,0,,,0,,,0.8,1964.4666666666667
all_nine_missing,contract_guided,0,2,CI,HISTORICAL_LIVE,30,30,30,0,6,0.2,15,0.7,9,0.3,0,6,1.0,0.7333333333333333,0,0,0,0,,,0,,,1.5,6763.5
all_nine_missing,contract_guided,0,2,RIR,CONTROLLED_CONSTRUCT,2,2,2,2,0,0.0,0,1.0,2,1.0,0,0,,0.0,0,2,0,0,0.0,,2,1.0,1.0,2,2875
all_nine_missing,contract_guided,0,2,RIR,HISTORICAL_LIVE,30,30,30,0,0,0.0,19,0.8,11,0.36666666666666664,0,0,,0.7333333333333333,0,0,0,0,,,0,,,0.7333333333333333,1282.3333333333333
all_nine_missing,contract_guided,0,2,RIR,SAVED_LIVE,3,3,3,0,0,0.0,0,0.6666666666666666,3,1.0,0,0,,0.3333333333333333,0,0,0,0,,,0,,,2,2662
all_nine_missing,contract_guided,0,2,RIR,T18_FAKE_REFERENCE,3,3,3,0,0,0.0,1,0.6666666666666666,2,0.6666666666666666,0,0,,0.3333333333333333,0,0,0,0,,,0,,,1.3333333333333333,2174.3333333333335
all_nine_missing,contract_guided,0,2,RIR,T18_SCRIPTED,13,13,13,0,0,0.0,3,0.3076923076923077,10,0.7692307692307693,0,0,,0.5384615384615384,0,0,0,0,,,0,,,1.5384615384615385,2175.6153846153848
all_nine_missing,contract_guided,0,2,TaskSuccess,CONTROLLED_CONSTRUCT,2,2,2,2,0,0.0,0,1.0,2,1.0,0,0,,1.0,0,0,0,0,,,2,1.0,1.0,2,619
all_nine_missing,contract_guided,0,2,TaskSuccess,HISTORICAL_LIVE,30,30,30,0,30,1.0,0,1.0,0,0.0,0,30,1.0,1.0,0,0,0,0,,,0,,,0.6666666666666666,318.1
all_nine_missing,contract_guided,0,2,TaskSuccess,SAVED_LIVE,3,3,3,0,1,0.3333333333333333,0,1.0,2,0.6666666666666666,0,1,1.0,1.0,0,0,0,0,,,0,,,1.6666666666666667,767.3333333333334
all_nine_missing,contract_guided,0,2,TaskSuccess,T18_FAKE_REFERENCE,3,3,3,0,3,1.0,0,1.0,0,0.0,0,3,1.0,1.0,0,0,0,0,,,0,,,0.6666666666666666,305.3333333333333
all_nine_missing,contract_guided,0,2,TaskSuccess,T18_SCRIPTED,15,15,15,0,15,1.0,0,1.0,0,0.0,0,15,1.0,1.0,0,0,0,0,,,0,,,0.9333333333333333,1185.2
all_nine_missing,contract_guided,0,2,UEA,CONTROLLED_CONSTRUCT,2,2,2,2,1,0.5,0,1.0,1,0.5,0,1,1.0,0.5,0,2,1,1,0.5,1.0,2,1.0,1.0,2,1472.5
all_nine_missing,contract_guided,0,2,UEA,HISTORICAL_LIVE,30,30,30,0,5,0.16666666666666666,0,1.0,25,0.8333333333333334,0,5,1.0,0.16666666666666666,0,0,0,0,,,0,,,1.9333333333333333,910.9333333333333
all_nine_missing,contract_guided,0,2,UEA,SAVED_LIVE,3,3,3,0,0,0.0,0,1.0,3,1.0,0,0,,0.0,0,0,0,0,,,0,,,2,1498.3333333333333
all_nine_missing,contract_guided,0,2,UEA,T18_FAKE_REFERENCE,3,3,3,0,0,0.0,0,1.0,3,1.0,0,0,,0.0,0,0,0,0,,,0,,,2,902
all_nine_missing,contract_guided,0,2,UEA,T18_SCRIPTED,14,14,14,0,8,0.5714285714285714,0,1.0,6,0.42857142857142855,0,8,1.0,0.5714285714285714,0,0,0,0,,,0,,,1.4285714285714286,592.5
all_nine_missing,contract_guided,0,3,ALR,CONTROLLED_CONSTRUCT,3,3,3,3,1,0.3333333333333333,1,0.6666666666666666,1,0.3333333333333333,0,1,1.0,1.0,0,1,1,1,1.0,1.0,3,0.6666666666666666,1.0,2.3333333333333335,841.3333333333334
all_nine_missing,contract_guided,0,3,ALR,HISTORICAL_LIVE,30,30,30,0,0,0.0,30,1.0,0,0.0,0,0,,1.0,0,0,0,0,,,0,,,0.43333333333333335,1440.8666666666666
all_nine_missing,contract_guided,0,3,ALR,SAVED_LIVE,3,3,3,0,0,0.0,3,1.0,0,0.0,0,0,,1.0,0,0,0,0,,,0,,,0,0
all_nine_missing,contract_guided,0,3,ALR,T18_FAKE_REFERENCE,3,3,3,0,0,0.0,3,1.0,0,0.0,0,0,,1.0,0,0,0,0,,,0,,,0.6666666666666666,2770.6666666666665
all_nine_missing,contract_guided,0,3,ALR,T18_SCRIPTED,15,15,15,0,0,0.0,15,1.0,0,0.0,0,0,,1.0,0,0,0,0,,,0,,,0.8,1964.4666666666667
all_nine_missing,contract_guided,0,3,CI,HISTORICAL_LIVE,30,30,30,0,14,0.4666666666666667,15,0.9666666666666667,1,0.03333333333333333,0,14,1.0,1.0,0,0,0,0,,,0,,,1.8,8370.366666666667
all_nine_missing,contract_guided,0,3,RIR,CONTROLLED_CONSTRUCT,2,2,2,2,1,0.5,0,1.0,1,0.5,0,1,1.0,0.5,0,2,1,1,0.5,1.0,2,1.0,1.0,3,3653
all_nine_missing,contract_guided,0,3,RIR,HISTORICAL_LIVE,30,30,30,0,0,0.0,19,0.8,11,0.36666666666666664,0,0,,0.7333333333333333,0,0,0,0,,,0,,,1.1,1524.3333333333333
all_nine_missing,contract_guided,0,3,RIR,SAVED_LIVE,3,3,3,0,2,0.6666666666666666,0,0.6666666666666666,1,0.3333333333333333,0,2,1.0,1.0,0,0,0,0,,,0,,,3,3440
all_nine_missing,contract_guided,0,3,RIR,T18_FAKE_REFERENCE,3,3,3,0,0,0.0,1,0.6666666666666666,2,0.6666666666666666,0,0,,0.3333333333333333,0,0,0,0,,,0,,,2,2614.3333333333335
all_nine_missing,contract_guided,0,3,RIR,T18_SCRIPTED,13,13,13,0,0,0.0,3,0.3076923076923077,10,0.7692307692307693,0,0,,0.5384615384615384,0,0,0,0,,,0,,,2.3076923076923075,2609
all_nine_missing,contract_guided,0,3,TaskSuccess,CONTROLLED_CONSTRUCT,2,2,2,2,0,0.0,0,1.0,2,1.0,0,0,,1.0,0,0,0,0,,,2,1.0,1.0,3,1107
all_nine_missing,contract_guided,0,3,TaskSuccess,HISTORICAL_LIVE,30,30,30,0,30,1.0,0,1.0,0,0.0,0,30,1.0,1.0,0,0,0,0,,,0,,,0.6666666666666666,318.1
all_nine_missing,contract_guided,0,3,TaskSuccess,SAVED_LIVE,3,3,3,0,1,0.3333333333333333,0,1.0,2,0.6666666666666666,0,1,1.0,1.0,0,0,0,0,,,0,,,2.3333333333333335,937.6666666666666
all_nine_missing,contract_guided,0,3,TaskSuccess,T18_FAKE_REFERENCE,3,3,3,0,3,1.0,0,1.0,0,0.0,0,3,1.0,1.0,0,0,0,0,,,0,,,0.6666666666666666,305.3333333333333
all_nine_missing,contract_guided,0,3,TaskSuccess,T18_SCRIPTED,15,15,15,0,15,1.0,0,1.0,0,0.0,0,15,1.0,1.0,0,0,0,0,,,0,,,0.9333333333333333,1185.2
all_nine_missing,contract_guided,0,3,UEA,CONTROLLED_CONSTRUCT,2,2,2,2,1,0.5,0,1.0,1,0.5,0,1,1.0,0.5,0,2,1,1,0.5,1.0,2,1.0,1.0,2.5,1491
all_nine_missing,contract_guided,0,3,UEA,HISTORICAL_LIVE,30,30,30,0,8,0.26666666666666666,0,1.0,22,0.7333333333333333,0,8,1.0,0.26666666666666666,0,0,0,0,,,0,,,2.7666666666666666,1983
all_nine_missing,contract_guided,0,3,UEA,SAVED_LIVE,3,3,3,0,0,0.0,0,1.0,3,1.0,0,0,,0.0,0,0,0,0,,,0,,,3,1535.3333333333333
all_nine_missing,contract_guided,0,3,UEA,T18_FAKE_REFERENCE,3,3,3,0,1,0.3333333333333333,0,1.0,2,0.6666666666666666,0,1,1.0,0.3333333333333333,0,0,0,0,,,0,,,3,2361
all_nine_missing,contract_guided,0,3,UEA,T18_SCRIPTED,14,14,14,0,9,0.6428571428571429,0,1.0,5,0.35714285714285715,0,9,1.0,0.6428571428571429,0,0,0,0,,,0,,,1.8571428571428572,1157.142857142857
all_nine_missing,contract_guided,0,4,ALR,CONTROLLED_CONSTRUCT,3,3,3,3,1,0.3333333333333333,1,0.6666666666666666,1,0.3333333333333333,0,1,1.0,1.0,0,1,1,1,1.0,1.0,3,0.6666666666666666,1.0,2.6666666666666665,849.3333333333334
all_nine_missing,contract_guided,0,4,ALR,HISTORICAL_LIVE,30,30,30,0,0,0.0,30,1.0,0,0.0,0,0,,1.0,0,0,0,0,,,0,,,0.43333333333333335,1440.8666666666666
all_nine_missing,contract_guided,0,4,ALR,SAVED_LIVE,3,3,3,0,0,0.0,3,1.0,0,0.0,0,0,,1.0,0,0,0,0,,,0,,,0,0
all_nine_missing,contract_guided,0,4,ALR,T18_FAKE_REFERENCE,3,3,3,0,0,0.0,3,1.0,0,0.0,0,0,,1.0,0,0,0,0,,,0,,,0.6666666666666666,2770.6666666666665
all_nine_missing,contract_guided,0,4,ALR,T18_SCRIPTED,15,15,15,0,0,0.0,15,1.0,0,0.0,0,0,,1.0,0,0,0,0,,,0,,,0.8,1964.4666666666667
all_nine_missing,contract_guided,0,4,CI,HISTORICAL_LIVE,30,30,30,0,14,0.4666666666666667,15,0.9666666666666667,1,0.03333333333333333,0,14,1.0,1.0,0,0,0,0,,,0,,,1.8333333333333333,8378.366666666667
all_nine_missing,contract_guided,0,4,RIR,CONTROLLED_CONSTRUCT,2,2,2,2,1,0.5,0,1.0,1,0.5,0,1,1.0,0.5,0,2,1,1,0.5,1.0,2,1.0,1.0,3.5,3671.5
all_nine_missing,contract_guided,0,4,RIR,HISTORICAL_LIVE,30,30,30,0,5,0.16666666666666666,19,0.8,6,0.2,0,5,1.0,0.9,0,0,0,0,,,0,,,1.4666666666666666,2244.4666666666667
all_nine_missing,contract_guided,0,4,RIR,SAVED_LIVE,3,3,3,0,2,0.6666666666666666,0,0.6666666666666666,1,0.3333333333333333,0,2,1.0,1.0,0,0,0,0,,,0,,,3.3333333333333335,3452.3333333333335
all_nine_missing,contract_guided,0,4,RIR,T18_FAKE_REFERENCE,3,3,3,0,0,0.0,1,0.6666666666666666,2,0.6666666666666666,0,0,,0.3333333333333333,0,0,0,0,,,0,,,2.6666666666666665,3923.6666666666665
all_nine_missing,contract_guided,0,4,RIR,T18_SCRIPTED,13,13,13,0,1,0.07692307692307693,3,0.3076923076923077,9,0.6923076923076923,0,1,1.0,0.6153846153846154,0,0,0,0,,,0,,,3.076923076923077,3861.3076923076924
all_nine_missing,contract_guided,0,4,TaskSuccess,CONTROLLED_CONSTRUCT,2,2,2,2,0,0.0,0,1.0,2,1.0,0,0,,1.0,0,0,0,0,,,2,1.0,1.0,4,1885
all_nine_missing,contract_guided,0,4,TaskSuccess,HISTORICAL_LIVE,30,30,30,0,30,1.0,0,1.0,0,0.0,0,30,1.0,1.0,0,0,0,0,,,0,,,0.6666666666666666,318.1
all_nine_missing,contract_guided,0,4,TaskSuccess,SAVED_LIVE,3,3,3,0,1,0.3333333333333333,0,1.0,2,0.6666666666666666,0,1,1.0,1.0,0,0,0,0,,,0,,,3,1456.3333333333333
all_nine_missing,contract_guided,0,4,TaskSuccess,T18_FAKE_REFERENCE,3,3,3,0,3,1.0,0,1.0,0,0.0,0,3,1.0,1.0,0,0,0,0,,,0,,,0.6666666666666666,305.3333333333333
all_nine_missing,contract_guided,0,4,TaskSuccess,T18_SCRIPTED,15,15,15,0,15,1.0,0,1.0,0,0.0,0,15,1.0,1.0,0,0,0,0,,,0,,,0.9333333333333333,1185.2
all_nine_missing,contract_guided,0,4,UEA,CONTROLLED_CONSTRUCT,2,2,2,2,2,1.0,0,1.0,0,0.0,0,2,1.0,1.0,0,2,2,2,1.0,1.0,2,1.0,1.0,3,2226
all_nine_missing,contract_guided,0,4,UEA,HISTORICAL_LIVE,30,30,30,0,30,1.0,0,1.0,0,0.0,0,30,1.0,1.0,0,0,0,0,,,0,,,3.5,3269.866666666667
all_nine_missing,contract_guided,0,4,UEA,SAVED_LIVE,3,3,3,0,3,1.0,0,1.0,0,0.0,0,3,1.0,1.0,0,0,0,0,,,0,,,4,2763
all_nine_missing,contract_guided,0,4,UEA,T18_FAKE_REFERENCE,3,3,3,0,3,1.0,0,1.0,0,0.0,0,3,1.0,1.0,0,0,0,0,,,0,,,3.6666666666666665,4121
all_nine_missing,contract_guided,0,4,UEA,T18_SCRIPTED,14,14,14,0,14,1.0,0,1.0,0,0.0,0,14,1.0,1.0,0,0,0,0,,,0,,,2.2142857142857144,1885.2857142857142
all_nine_missing,contract_guided,0,5,ALR,CONTROLLED_CONSTRUCT,3,3,3,3,1,0.3333333333333333,1,0.6666666666666666,1,0.3333333333333333,0,1,1.0,1.0,0,1,1,1,1.0,1.0,3,0.6666666666666666,1.0,3,849.3333333333334
all_nine_missing,contract_guided,0,5,ALR,HISTORICAL_LIVE,30,30,30,0,0,0.0,30,1.0,0,0.0,0,0,,1.0,0,0,0,0,,,0,,,0.43333333333333335,1440.8666666666666
all_nine_missing,contract_guided,0,5,ALR,SAVED_LIVE,3,3,3,0,0,0.0,3,1.0,0,0.0,0,0,,1.0,0,0,0,0,,,0,,,0,0
all_nine_missing,contract_guided,0,5,ALR,T18_FAKE_REFERENCE,3,3,3,0,0,0.0,3,1.0,0,0.0,0,0,,1.0,0,0,0,0,,,0,,,0.6666666666666666,2770.6666666666665
all_nine_missing,contract_guided,0,5,ALR,T18_SCRIPTED,15,15,15,0,0,0.0,15,1.0,0,0.0,0,0,,1.0,0,0,0,0,,,0,,,0.8,1964.4666666666667
all_nine_missing,contract_guided,0,5,CI,HISTORICAL_LIVE,30,30,30,0,14,0.4666666666666667,15,0.9666666666666667,1,0.03333333333333333,0,14,1.0,1.0,0,0,0,0,,,0,,,1.8666666666666667,8378.366666666667
all_nine_missing,contract_guided,0,5,RIR,CONTROLLED_CONSTRUCT,2,2,2,2,1,0.5,0,1.0,1,0.5,0,1,1.0,0.5,0,2,1,1,0.5,1.0,2,1.0,1.0,4,4343.5
all_nine_missing,contract_guided,0,5,RIR,HISTORICAL_LIVE,30,30,30,0,5,0.16666666666666666,19,0.8,6,0.2,0,5,1.0,0.9,0,0,0,0,,,0,,,1.6666666666666667,3486.9333333333334
